TDATE,SKU,LOC,QTY,AISLE,COLUMN,SHELF,TYPE,IG,IPG,HTS,CLASS,PLANNING,ABC,UOM,CREATION,CAT
20180213,SKU8054,15I7,53,15,I,7,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17
20180214,SKU8058,17Z3,23,17,Z,3,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17
20180214,SKU8061,13A6,-20,13,A,6,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20180214,SKU8061,13K4,12,13,K,4,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20180214,SKU8063,13B5,-31,13,B,5,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20180214,SKU8063,13D3,31,13,D,3,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20180214,SKU8069,14T7,2,14,T,7,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20180214,SKU8069,14U1,-1,14,U,1,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20180214,SKU8069,16C4,-2,16,C,4,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20180214,SKU8070,13B4,-277,13,B,4,LOC4,IG45,,HTS119,1,1,C,PC,20110624,CAT17
20180214,SKU8091,12V5,-1,12,V,5,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17
20180214,SKU8093,12Q1,3,12,Q,1,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17
20180214,SKU8095,12J5,16,12,J,5,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20180214,SKU8096,12F4,-13,12,F,4,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20180214,SKU8099,12U6,-5,12,U,6,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20180214,SKU8122,12W1,-27,12,W,1,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20180214,SKU8122,13P1,-11,13,P,1,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20180214,SKU8123,12B6,-13,12,B,6,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17
20180214,SKU8127,13H1,14,13,H,1,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20180214,SKU8127,14C6,-7,14,C,6,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20180219,SKU3442,13R1,16,13,R,1,LOC4,IG53,,HTS119,1,1,B,BX,20110624,CAT16
20180219,SKU3478,13Z1,-44,13,Z,1,LOC4,IG53,,HTS119,1,0,B,BX,20110624,CAT16
20180219,SKU3489,13Y1,-2,13,Y,1,LOC4,IG53,,HTS119,1,0,C,BX,20110624,CAT16
20180219,SKU3572,12E6,8,12,E,6,LOC4,IG53,,HTS119,1,1,A,BX,20110624,CAT16
20180219,SKU3853,12X3,-9,12,X,3,LOC4,IG53,,HTS50,1,1,B,BX,20110624,CAT16
20180219,SKU3878,12K2,133,12,K,2,LOC4,IG53,,HTS119,1,1,C,PC,20110624,CAT16
20180219,SKU3880,12K4,-54,12,K,4,LOC4,IG53,,HTS119,1,0,C,PC,20110624,CAT16
20180219,SKU3898,17W2,1,17,W,2,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17
20180219,SKU3899,17P2,2,17,P,2,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17
20180219,SKU3900,17U2,3,17,U,2,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17
20180219,SKU3901,18O3,-1,18,O,3,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17
20180219,SKU3902,02F8,-1,02,F,8,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17
20180219,SKU3902,02F9,-5,02,F,9,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17
20180219,SKU3902,17C5,2,17,C,5,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17
20180219,SKU3904,19L2,-1,19,L,2,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17
20180219,SKU3905,18A1,-1,18,A,1,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17
20180219,SKU3905,23G6,1,23,G,6,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17
20180219,SKU3905,23I6,-1,23,I,6,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17
20180219,SKU3907,18L3,2,18,L,3,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17
20180219,SKU3908,02F8,-1,02,F,8,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17
20180219,SKU3908,24K5,1,24,K,5,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17
20180219,SKU3909,18E7,-3,18,E,7,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17
20180219,SKU3909,24K5,2,24,K,5,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17
20180219,SKU3910,18C7,-5,18,C,7,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17
20180219,SKU3912,18A6,-1,18,A,6,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180219,SKU3914,02L10,-10,02,L,10,LOC5,IG56,,HTS119,1,1,B,PC,20161028,CAT17
20180219,SKU3914,18B2,3,18,B,2,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17
20180219,SKU3914,20I9,-1,20,I,9,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17
20180219,SKU3914,22H7,2,22,H,7,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17
20180219,SKU3915,18C2,2,18,C,2,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17
20180219,SKU3915,19D7,8,19,D,7,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17
20180220,SKU3934,18A2,-1,18,A,2,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17
20180220,SKU3937,18A4,-2,18,A,4,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17
20180220,SKU3938,18A4,-2,18,A,4,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17
20180220,SKU3938,18G7,-3,18,G,7,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17
20180220,SKU3938,23H6,5,23,H,6,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17
20180220,SKU3940,20D4,-1,20,D,4,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180220,SKU3940,23E5,-2,23,E,5,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180220,SKU3943,20H1,1,20,H,1,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180220,SKU3943,26A6,-1,26,A,6,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180220,SKU3944,16Z2,-4,16,Z,2,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180220,SKU3947,16S3,8,16,S,3,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180220,SKU3952,19E4,-6,19,E,4,LOC4,IG56,,HTS119,1,0,B,PC,20161028,CAT17
20180220,SKU3953,19N8,-1,19,N,8,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180220,SKU3955,18F2,1,18,F,2,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180221,SKU3934,20I9,10,20,I,9,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17
20180221,SKU3957,19K2,-1,19,K,2,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180221,SKU3959,18C3,9,18,C,3,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180221,SKU3959,19J5,-9,19,J,5,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180221,SKU3973,18K1,-1,18,K,1,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180221,SKU3975,18D6,1,18,D,6,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180221,SKU3976,19D9,-1,19,D,9,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180221,SKU3977,18A2,-1,18,A,2,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17
20180221,SKU3994,13J2,330,13,J,2,LOC4,IG48,,HTS15,2,0,B,PC,20120113,CAT17
20180221,SKU4005,13H2,-350,13,H,2,LOC4,IG46,,HTS15,1,1,B,PC,20120113,CAT17
20180221,SKU4005,13N1,-229,13,N,1,LOC4,IG46,,HTS15,1,1,B,PC,20120113,CAT17
20180221,SKU4048,17N3,-83,17,N,3,LOC4,IG46,,HTS119,1,1,B,PC,20120113,CAT17
20180221,SKU4049,16T1,8,16,T,1,LOC4,IG46,,HTS119,1,1,A,PC,20120113,CAT17
20180221,SKU4095,17G2,135,17,G,2,LOC4,IG46,,HTS119,1,1,A,BX,20120113,CAT17
20180221,SKU4095,17G3,-114,17,G,3,LOC4,IG46,,HTS119,1,1,A,BX,20120113,CAT17
20180221,SKU4111,03T6,1,03,T,6,LOC4,IG46,,HTS119,1,1,A,PC,20120117,CAT17
20180221,SKU4111,18A2,-2,18,A,2,LOC4,IG46,,HTS119,1,1,A,PC,20120117,CAT17
20180221,SKU4112,15X8,1,15,X,8,LOC4,IG46,,HTS119,1,1,B,PC,20120117,CAT17
20180221,SKU4112,15Z7,146,15,Z,7,LOC4,IG46,,HTS119,1,1,B,PC,20120117,CAT17
20180221,SKU4112,17C1,-108,17,C,1,LOC4,IG46,,HTS119,1,1,B,PC,20120117,CAT17
20180221,SKU4142,13P3,2,13,P,3,LOC4,IG46,,HTS121,1,1,B,PR,20120118,CAT17
20180221,SKU4142,13R5,-13,13,R,5,LOC4,IG46,,HTS121,1,1,B,PR,20120118,CAT17
20180221,SKU4146,14C4,-18,14,C,4,LOC4,IG46,,HTS121,1,1,B,PR,20120118,CAT17
20180221,SKU4172,13O5,-2,13,O,5,LOC4,IG46,,HTS121,1,1,B,PR,20120118,CAT17
20180221,SKU4233,19F2,-28,19,F,2,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4234,18N10,-44,18,N,10,LOC5,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4234,19A3,-200,19,A,3,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4234,19H4,-10,19,H,4,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4234,19J10,-15,19,J,10,LOC5,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4234,19M6,56,19,M,6,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4234,19O9,-140,19,O,9,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4234,21C2,-1,21,C,2,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4234,21D10,59,21,D,10,LOC5,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4235,19D9,-8,19,D,9,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4235,19F5,-3,19,F,5,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4235,19H3,2,19,H,3,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4235,20G1,-7,20,G,1,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4238,18B10,198,18,B,10,LOC5,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4238,18B2,3,18,B,2,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4238,18E5,288,18,E,5,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180221,SKU4238,19M10,4,19,M,10,LOC5,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180222,SKU4239,18C10,-2,18,C,10,LOC5,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180222,SKU4239,19A2,-10,19,A,2,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180222,SKU4239,19A5,10,19,A,5,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180222,SKU4239,19A6,-4,19,A,6,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17
20180222,SKU4256,13E7,66,13,E,7,LOC4,IG46,,HTS119,1,1,A,BX,20120118,CAT17
20180222,SKU4256,15U5,-114,15,U,5,LOC4,IG46,,HTS119,1,1,A,BX,20120118,CAT17
20180222,SKU4266,12H1,8,12,H,1,LOC4,IG46,,HTS119,1,1,A,BX,20120118,CAT17
20180222,SKU4266,14N2,-28,14,N,2,LOC4,IG46,,HTS119,1,1,A,BX,20120118,CAT17
20180222,SKU4472,25F2,13,25,F,2,LOC4,IG48,,HTS24,2,0,B,TB,20120330,CAT17
20180222,SKU4474,02Y7,-1,02,Y,7,LOC4,IG48,,HTS24,1,0,B,TB,20120330,CAT17
20180222,SKU4474,20D7,1,20,D,7,LOC4,IG48,,HTS24,1,0,B,TB,20120330,CAT17
20180222,SKU4476,20C2,1,20,C,2,LOC4,IG48,,HTS24,2,0,A,TB,20120330,CAT17
20180222,SKU4525,23D3,5,23,D,3,LOC4,IG46,,HTS66,1,1,A,BX,20120719,CAT17
20180222,SKU4525,26G6,14,26,G,6,LOC4,IG46,,HTS66,1,1,A,BX,20120719,CAT17
20180222,SKU4528,21A3,1,21,A,3,LOC4,IG46,,HTS66,1,1,A,BX,20120719,CAT17
20180222,SKU4528,23C5,7,23,C,5,LOC4,IG46,,HTS66,1,1,A,BX,20120719,CAT17
20180222,SKU4538,12U2,-18,12,U,2,LOC4,IG46,,HTS119,1,1,A,PC,20120724,CAT17
20180222,SKU4538,12V2,-35,12,V,2,LOC4,IG46,,HTS119,1,1,A,PC,20120724,CAT17
20180222,SKU4546,16J2,-4,16,J,2,LOC4,IG56,,HTS119,1,1,B,PC,20121010,CAT17
20180222,SKU4547,02B9,2,02,B,9,LOC4,IG56,,HTS119,1,1,B,PC,20121010,CAT17
20180222,SKU4547,17I2,-2,17,I,2,LOC4,IG56,,HTS119,1,1,B,PC,20121010,CAT17
20180222,SKU4548,16G1,16,16,G,1,LOC4,IG56,,HTS119,1,1,B,PC,20121010,CAT17
20180222,SKU4549,02L9,-12,02,L,9,LOC4,IG56,,HTS119,1,1,C,PC,20121010,CAT17
20180222,SKU4550,18E3,3,18,E,3,LOC4,IG56,,HTS119,1,1,A,PC,20121010,CAT17
20180222,SKU4550,18F4,3,18,F,4,LOC4,IG56,,HTS119,1,1,A,PC,20121010,CAT17
20180222,SKU4550,18G6,-5,18,G,6,LOC4,IG56,,HTS119,1,1,A,PC,20121010,CAT17
20180222,SKU4551,02L10,4,02,L,10,LOC5,IG56,,HTS119,1,1,B,PC,20121010,CAT17
20180222,SKU4551,18I2,-2,18,I,2,LOC4,IG56,,HTS119,1,1,B,PC,20121010,CAT17
20180222,SKU4551,19L10,8,19,L,10,LOC5,IG56,,HTS119,1,1,B,PC,20121010,CAT17
20180222,SKU4552,18L2,-1,18,L,2,LOC4,IG56,,HTS119,1,1,A,PC,20121010,CAT17
20180222,SKU4553,22G8,12,22,G,8,LOC4,IG56,,HTS119,1,1,A,PC,20121010,CAT17
20180222,SKU4553,23J6,-6,23,J,6,LOC4,IG56,,HTS119,1,1,A,PC,20121010,CAT17
20180222,SKU4554,19C3,-2,19,C,3,LOC4,IG56,,HTS119,1,1,B,PC,20121010,CAT17
20180222,SKU4556,18E9,-2,18,E,9,LOC4,IG56,,HTS119,1,1,B,PC,20121010,CAT17
20180222,SKU4556,20H7,-10,20,H,7,LOC4,IG56,,HTS119,1,1,B,PC,20121010,CAT17
20180222,SKU4558,02F10,-1,02,F,10,LOC5,IG56,,HTS119,1,1,B,PC,20121010,CAT17
20180222,SKU4558,02N9,-6,02,N,9,LOC4,IG56,,HTS119,1,1,B,PC,20121010,CAT17
20180222,SKU4558,19D8,-2,19,D,8,LOC4,IG56,,HTS119,1,1,B,PC,20121010,CAT17
20180222,SKU4558,19E6,-8,19,E,6,LOC4,IG56,,HTS119,1,1,B,PC,20121010,CAT17
20180222,SKU4558,19M8,-10,19,M,8,LOC4,IG56,,HTS119,1,1,B,PC,20121010,CAT17
20180223,SKU4563,22B2,4,22,B,2,LOC4,IG56,,HTS119,1,0,C,PC,20121010,CAT17
20180223,SKU4563,23E3,-4,23,E,3,LOC4,IG56,,HTS119,1,0,C,PC,20121010,CAT17
20180223,SKU4566,16P2,6,16,P,2,LOC4,IG56,,HTS119,1,0,C,PC,20121010,CAT17
20180223,SKU4567,21C1,-1,21,C,1,LOC4,IG56,,HTS119,1,0,B,PC,20121010,CAT17
20180223,SKU4568,18A1,-1,18,A,1,LOC4,IG56,,HTS119,1,0,C,PC,20121010,CAT17
20180223,SKU4568,26C6,6,26,C,6,LOC4,IG56,,HTS119,1,0,C,PC,20121010,CAT17
20180223,SKU4569,02T9,1,02,T,9,LOC4,IG56,,HTS119,1,0,C,PC,20121010,CAT17
20180223,SKU4569,18D8,-1,18,D,8,LOC4,IG56,,HTS119,1,0,C,PC,20121010,CAT17
20180223,SKU4570,19H7,-162,19,H,7,LOC4,IG56,,HTS119,1,0,C,PC,20121010,CAT17
20180223,SKU4572,14W2,-10,14,W,2,LOC4,IG56,,HTS15,1,0,C,PC,20121010,CAT17
20180226,SKU4574,15W2,8,15,W,2,LOC4,IG56,,HTS15,1,0,C,PC,20121010,CAT17
20180226,SKU4576,14R2,-10,14,R,2,LOC4,IG56,,HTS15,1,0,C,PC,20121010,CAT17
20180226,SKU4579,14X3,-9,14,X,3,LOC4,IG56,,HTS15,1,0,C,PC,20121010,CAT17
20180226,SKU4582,15Q4,50,15,Q,4,LOC4,IG56,,HTS15,1,0,C,PC,20121010,CAT17
20180226,SKU4583,17J2,4,17,J,2,LOC4,IG56,,HTS119,1,0,C,PC,20121010,CAT17
20180226,SKU4585,18M8,-1,18,M,8,LOC4,IG56,,HTS119,1,0,C,PC,20121010,CAT17
20180226,SKU4586,17X2,-2,17,X,2,LOC4,IG56,,HTS119,1,1,C,PC,20121031,CAT17
20180226,SKU4587,20H6,-1,20,H,6,LOC4,IG56,,HTS119,1,1,B,PC,20121031,CAT17
20180226,SKU4587,24I4,6,24,I,4,LOC4,IG56,,HTS119,1,1,B,PC,20121031,CAT17
20180226,SKU4590,19M2,-1,19,M,2,LOC4,IG56,,HTS119,1,0,C,PC,20121031,CAT17
20180227,SKU4620,15E1,-995,15,E,1,LOC4,IG53,,HTS119,1,1,C,PC,20150127,CAT16
20180227,SKU4621,12K3,-4,12,K,3,LOC4,IG54,,HTS119,1,1,C,PC,20150127,CAT16
20180227,SKU4622,14Z1,2550,14,Z,1,LOC4,IG54,,HTS119,1,1,B,PR,20150127,CAT16
20180227,SKU4622,99REC,-2500,,,0,,IG54,,HTS119,1,1,B,PR,20150127,CAT16
20180227,SKU4623,13Z4,-169,13,Z,4,LOC4,IG54,,HTS119,1,1,B,PR,20150127,CAT16
20180227,SKU4623,14X6,122,14,X,6,LOC4,IG54,,HTS119,1,1,B,PR,20150127,CAT16
20180227,SKU4623,16Z4,275,16,Z,4,LOC4,IG54,,HTS119,1,1,B,PR,20150127,CAT16
20180227,SKU4624,15Z4,-1,15,Z,4,LOC4,IG54,,HTS119,1,1,C,PR,20150127,CAT16
20180227,SKU4625,13A4,522,13,A,4,LOC4,IG54,,HTS119,1,1,C,PR,20150127,CAT16
20180227,SKU4625,99REC,-525,,,0,,IG54,,HTS119,1,1,C,PR,20150127,CAT16
20180227,SKU4626,15T2,-449,15,T,2,LOC4,IG54,,HTS119,1,1,C,PC,20150127,CAT16
20180227,SKU4627,16H2,-8,16,H,2,LOC4,IG53,,HTS119,1,1,B,PR,20150127,CAT16
20180227,SKU4628,99REC,-6,,,0,,IG53,,HTS119,1,1,B,PR,20150127,CAT16
20180227,SKU4629,15W2,-787,15,W,2,LOC4,IG53,,HTS119,1,1,B,PC,20150127,CAT16
20180227,SKU4630,14F7,-46,14,F,7,LOC4,IG53,,HTS119,1,1,A,PC,20150127,CAT16
20180227,SKU4630,15K3,3,15,K,3,LOC4,IG53,,HTS119,1,1,A,PC,20150127,CAT16
20180227,SKU4630,17H3,-386,17,H,3,LOC4,IG53,,HTS119,1,1,A,PC,20150127,CAT16
20180227,SKU4631,13M1,-3,13,M,1,LOC4,IG53,,HTS119,1,1,A,PC,20150127,CAT16
20180227,SKU4632,15V2,-1831,15,V,2,LOC4,IG53,,HTS119,1,1,A,PC,20150127,CAT16
20180227,SKU4632,16V1,1999,16,V,1,LOC4,IG53,,HTS119,1,1,A,PC,20150127,CAT16
20180227,SKU4632,16V5,-2430,16,V,5,LOC4,IG53,,HTS119,1,1,A,PC,20150127,CAT16
20180227,SKU4633,15R3,304,15,R,3,LOC4,IG53,,HTS119,1,1,C,PC,20150127,CAT16
20180227,SKU4634,15M1,-8,15,M,1,LOC4,IG53,,HTS119,1,1,C,PC,20150127,CAT16
20180227,SKU4635,16U1,-31,16,U,1,LOC4,IG53,,HTS119,1,1,A,PC,20150127,CAT16
20180227,SKU4636,17K4,-20,17,K,4,LOC4,IG53,,HTS119,1,1,B,PC,20150127,CAT16
20180227,SKU4637,16P1,-8,16,P,1,LOC4,IG53,,HTS119,1,1,B,PC,20150127,CAT16
20180227,SKU4638,12X1,-273,12,X,1,LOC4,IG53,,HTS119,1,1,A,PC,20150127,CAT16
20180227,SKU4638,16P5,-449,16,P,5,LOC4,IG53,,HTS119,1,1,A,PC,20150127,CAT16
20180227,SKU4639,15N6,5,15,N,6,LOC4,IG53,,HTS119,1,1,A,PC,20150127,CAT16
20180227,SKU4639,16B2,-8,16,B,2,LOC4,IG53,,HTS119,1,1,A,PC,20150127,CAT16
20180227,SKU4639,16F1,47,16,F,1,LOC4,IG53,,HTS119,1,1,A,PC,20150127,CAT16
20180227,SKU4640,16B3,29,16,B,3,LOC4,IG53,,HTS119,1,1,A,PC,20150127,CAT16
20180228,SKU5939,16K4,-3,16,K,4,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU5939,16L5,-8,16,L,5,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU5939,17H2,-4,17,H,2,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU5939,17P1,21,17,P,1,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU5940,11D5,20,11,D,5,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU5940,11D6,-20,11,D,6,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU5940,16X1,26,16,X,1,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU5979,12Q7,16,12,Q,7,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU5979,17O5,161,17,O,5,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU5979,17V5,3,17,V,5,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU5979,17W1,-178,17,W,1,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6013,16T2,-2,16,T,2,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6013,17I1,-33,17,I,1,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6013,17K4,-49,17,K,4,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6013,17S1,61,17,S,1,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6013,99REC,-12,,,0,,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6014,02C9,11,02,C,9,LOC4,IG52,,HTS119,1,0,A,BX,20110624,CAT16
20180228,SKU6014,02M9,-1,02,M,9,LOC4,IG52,,HTS119,1,0,A,BX,20110624,CAT16
20180228,SKU6014,17F1,-2,17,F,1,LOC4,IG52,,HTS119,1,0,A,BX,20110624,CAT16
20180228,SKU6014,19H10,-1,19,H,10,LOC5,IG52,,HTS119,1,0,A,BX,20110624,CAT16
20180228,SKU6014,19N6,-1,19,N,6,LOC4,IG52,,HTS119,1,0,A,BX,20110624,CAT16
20180228,SKU6015,16M1,11,16,M,1,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6015,18A1,6,18,A,1,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6015,18F5,-4,18,F,5,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6015,18I7,45,18,I,7,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6015,19A6,-60,19,A,6,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6015,21H6,-1,21,H,6,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6015,22E10,-50,22,E,10,LOC5,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6016,19A2,-97,19,A,2,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6016,19A3,-8,19,A,3,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6016,19B1,17,19,B,1,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6016,22F11,-25,22,F,11,LOC5,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6017,24H1,-5,24,H,1,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6017,27E1,-3,27,E,1,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180228,SKU6057,19L8,-72,19,L,8,LOC4,IG52,,HTS119,1,0,C,BX,20110624,CAT16
20180228,SKU6058,17T1,-17,17,T,1,LOC4,IG52,,HTS119,1,0,B,BX,20110624,CAT16
20180228,SKU6060,13L7,-1,13,L,7,LOC4,IG52,,HTS119,1,0,B,BX,20110624,CAT16
20180228,SKU6061,18H6,-8,18,H,6,LOC4,IG52,,HTS119,1,0,B,BX,20110624,CAT16
20180228,SKU6062,02Y10,-103,02,Y,10,LOC5,IG52,,HTS119,1,0,C,BX,20110624,CAT16
20180228,SKU6062,17O3,-7,17,O,3,LOC4,IG52,,HTS119,1,0,C,BX,20110624,CAT16
20180228,SKU6062,18H9,-20,18,H,9,LOC4,IG52,,HTS119,1,0,C,BX,20110624,CAT16
20180228,SKU6063,18G2,60,18,G,2,LOC4,IG52,,HTS119,1,0,C,BX,20110624,CAT16
20180228,SKU6063,18N1,-18,18,N,1,LOC4,IG52,,HTS119,1,0,C,BX,20110624,CAT16
20180228,SKU6063,19J2,9,19,J,2,LOC4,IG52,,HTS119,1,0,C,BX,20110624,CAT16
20180228,SKU6063,20I10,108,20,I,10,LOC5,IG52,,HTS119,1,0,C,BX,20110624,CAT16
20180228,SKU6069,17B1,-2,17,B,1,LOC4,IG52,,HTS119,1,0,C,BX,20110624,CAT16
20180228,SKU6069,17T3,-1,17,T,3,LOC4,IG52,,HTS119,1,0,C,BX,20110624,CAT16
20180301,SKU6308,14T7,-60,14,T,7,LOC4,IG52,,HTS119,1,1,B,PC,20110624,CAT16
20180301,SKU6310,16G2,-17,16,G,2,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180301,SKU6310,16T3,20,16,T,3,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180301,SKU6312,16X1,-8,16,X,1,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20180301,SKU6314,16Q2,2,16,Q,2,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
