ITDATE,SKU,ITQTY,ITSTUN,IG,IPG,HTS,CLASS,PLANNING,ABC,UOM,CREATION,CAT
20001011,SKU9099,10,BX,IG13,IPG474,HTS15,1,1,C,BX,20001001,CAT3
20001012,SKU9304,2,RL,IG22,IPG1216,HTS48,2,0,C,RL,20001010,CAT7
20001014,SKU7931,5,BX,IG14,IPG1116,HTS15,1,1,C,BX,20001014,CAT8
20001022,SKU7496,5,BX,IG13,IPG379,HTS15,1,1,B,BX,20001010,CAT3
20001025,SKU5552,-106,BX,IG14,IPG1093,HTS119,2,0,B,BX,20000930,CAT8
20001025,SKU795,-2.5,BX,IG29,IPG957,HTS61,1,1,A,BX,20000930,CAT8
20001109,SKU9079,15.21,BX,IG13,IPG374,HTS119,1,1,A,BX,20000930,CAT3
20001115,SKU9655,-6,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20001228,SKU10017,-10,BG,IG14,IPG462,HTS15,1,0,C,BX,20000930,CAT8
20001228,SKU10020,-3,BG,IG13,IPG422,HTS15,1,1,C,BG,20000930,CAT3
20001228,SKU10238,5,BAG,IG14,IPG516,HTS48,1,1,C,BG,20001006,CAT8
20001228,SKU10241,-3,BX,IG21,IPG1927,HTS22,2,0,C,BX,20000930,CAT6
20001228,SKU10242,-24,BX,IG21,IPG1928,HTS22,2,0,C,BX,20000930,CAT6
20001228,SKU10505,-3,BX,IG7,IPG465,HTS92,1,0,C,BX,20000930,CAT8
20001228,SKU10509,8,BX,IG7,IPG465,HTS92,1,0,C,BX,20000930,CAT8
20001228,SKU10514,-1,BX,IG7,IPG465,HTS92,1,0,C,BX,20001027,CAT8
20001228,SKU10515,-1,BX,IG7,IPG465,HTS92,1,0,C,BX,20000930,CAT8
20001228,SKU10516,2,BX,IG7,IPG465,HTS92,1,0,C,BX,20000930,CAT8
20001228,SKU10517,1,BX,IG7,IPG465,HTS92,1,0,C,BX,20000930,CAT8
20001228,SKU10518,-1,BX,IG7,IPG465,HTS92,1,0,C,BX,20000930,CAT8
20001228,SKU10521,36,BX,IG7,IPG465,HTS92,1,0,A,BX,20000930,CAT8
20001228,SKU10526,2,BX,IG7,IPG443,HTS95,1,0,C,BX,20000930,CAT8
20001228,SKU10532,1,BX,IG7,IPG443,HTS95,1,0,C,BX,20001011,CAT8
20001228,SKU10541,7,BX,IG7,IPG443,HTS95,1,0,C,BX,20000930,CAT8
20001228,SKU10544,-1,BX,IG7,IPG443,HTS95,1,0,C,BX,20000930,CAT8
20001228,SKU10545,-2,BX,IG7,IPG443,HTS95,1,0,C,BX,20000930,CAT8
20001228,SKU10548,-4,BX,IG7,IPG443,HTS95,1,0,C,BX,20000930,CAT8
20001228,SKU10554,-4,BX,IG7,IPG443,HTS95,1,0,B,BX,20000930,CAT8
20001228,SKU5473,-3,BX,IG14,IPG1090,HTS18,1,1,C,BX,20000930,CAT8
20001228,SKU5474,2,BX,IG14,IPG1091,HTS15,2,0,C,BX,20000930,CAT8
20001228,SKU5475,7,BX,IG14,IPG1129,HTS16,1,1,C,BX,20000930,CAT8
20001228,SKU5505,13,BX,IG14,IPG1176,HTS15,2,0,C,BX,20001027,CAT8
20001228,SKU5509,4,BX,IG14,IPG1092,HTS15,2,0,C,BX,20000930,CAT8
20001228,SKU5552,41,BX,IG14,IPG1093,HTS119,2,0,B,BX,20000930,CAT8
20001228,SKU5556,-3,BX,IG14,IPG1063,HTS15,2,0,C,BX,20000930,CAT8
20001228,SKU5561,-3,BX,IG14,IPG1131,HTS97,1,1,C,BX,20000930,CAT8
20001228,SKU5696,-19,BX,IG14,IPG1057,HTS119,1,1,C,BX,20000930,CAT8
20001228,SKU5700,-1,BX,IG14,IPG1097,HTS86,1,1,C,BX,20000930,CAT8
20001228,SKU5701,2,BX,IG14,IPG1098,HTS124,1,1,C,BX,20000930,CAT8
20001228,SKU5703,-6,BX,IG14,IPG1100,HTS15,1,1,C,BX,20000930,CAT8
20001228,SKU5704,2,BX,IG14,IPG1101,HTS15,1,1,C,BX,20000930,CAT8
20001228,SKU5709,-1,BX,IG14,IPG1104,HTS15,1,1,C,BX,20000930,CAT8
20001228,SKU5711,5,BX,IG14,IPG1105,HTS75,1,1,C,BX,20000930,CAT8
20001228,SKU5724,-1,BX,IG14,IPG1109,HTS119,1,0,C,BX,20000930,CAT8
20001228,SKU5725,1,BX,IG14,IPG1110,HTS75,1,0,C,BX,20000930,CAT8
20001228,SKU5927,-1,EA,IG14,IPG1113,HTS110,1,1,C,BX,20000930,CAT8
20001228,SKU711,-4,BX,IG29,IPG950,HTS61,1,1,A,BX,20000930,CAT8
20001228,SKU712,-5,BX,IG29,IPG950,HTS61,1,1,A,BX,20000930,CAT8
20001228,SKU713,4,BX,IG29,IPG950,HTS61,1,1,A,BX,20000930,CAT8
20001228,SKU714,1.99,BX,IG29,IPG950,HTS61,1,0,C,BX,20000930,CAT8
20001228,SKU716,-0.02,BX,IG29,IPG950,HTS61,1,1,A,BX,20000930,CAT8
20001228,SKU717,0.99,BX,IG29,IPG950,HTS61,1,1,B,BX,20050525,CAT8
20001228,SKU719,2,BX,IG29,IPG950,HTS61,1,0,C,BX,20000930,CAT8
20001228,SKU721,1,BX,IG29,IPG950,HTS61,1,0,C,BX,20050525,CAT8
20001228,SKU727,0.67,BX,IG29,IPG950,HTS61,1,0,C,BX,20050525,CAT8
20001228,SKU7390,-55,BDL,IG13,IPG205,HTS65,1,1,A,BDL,20000930,CAT3
20001228,SKU7393,1,BX,IG13,IPG338,HTS119,1,1,C,BX,20000930,CAT3
20001228,SKU7396,-3,BX,IG13,IPG338,HTS119,1,1,C,BX,20000930,CAT3
20001228,SKU7397,-1,BX,IG13,IPG338,HTS119,1,1,C,BX,20000930,CAT3
20001228,SKU7446,-25,BX,IG13,IPG380,HTS18,1,1,A,BX,20000930,CAT3
20001228,SKU7454,-7,BX,IG13,IPG355,HTS123,1,1,C,BX,20000930,CAT3
20001228,SKU7455,-17,BX,IG13,IPG382,HTS119,1,1,A,BX,20000930,CAT3
20001228,SKU7486,3,BX,IG13,IPG385,HTS119,1,1,A,BX,20000930,CAT3
20001228,SKU7493,-45,BDL,IG13,IPG357,HTS65,1,1,A,BDL,20000930,CAT3
20001228,SKU7496,21,BX,IG13,IPG379,HTS15,1,1,B,BX,20001010,CAT3
20001228,SKU7513,-1,BX,IG13,IPG42,HTS15,1,1,B,BX,20000930,CAT3
20001228,SKU7516,-6,BX,IG13,IPG46,HTS15,1,1,C,BX,20000930,CAT3
20001228,SKU7516,8,BX,IG13,IPG46,HTS15,1,1,C,BX,20000930,CAT3
20001228,SKU765,-2,BX,IG29,IPG953,HTS61,1,1,A,BX,20000930,CAT8
20001228,SKU767,-1,BX,IG29,IPG953,HTS61,2,0,C,BX,20000930,CAT8
20001228,SKU768,2.5,BX,IG29,IPG953,HTS61,1,1,A,BX,20000930,CAT8
20001228,SKU778,-1,BX,IG29,IPG955,HTS61,1,1,A,BX,20050615,CAT8
20001228,SKU780,-7,BX,IG29,IPG955,HTS61,1,1,A,BX,20050614,CAT8
20001228,SKU781,-1,BX,IG29,IPG955,HTS61,2,0,C,BX,20050614,CAT8
20001228,SKU7931,1,BX,IG14,IPG1116,HTS15,1,1,C,BX,20001014,CAT8
20001228,SKU795,5.5,BX,IG29,IPG957,HTS61,1,1,A,BX,20000930,CAT8
20001228,SKU796,2,BX,IG29,IPG957,HTS61,1,1,A,BX,20000930,CAT8
20001228,SKU797,1,BX,IG29,IPG957,HTS61,1,0,C,BX,20000930,CAT8
20001228,SKU800,1.5,BX,IG29,IPG957,HTS61,1,1,A,BX,20000930,CAT8
20001228,SKU801,-1,BX,IG29,IPG957,HTS61,1,1,A,BX,20000930,CAT8
20001228,SKU802,1,BX,IG29,IPG957,HTS61,1,1,A,BX,20000930,CAT8
20001228,SKU803,1,BX,IG29,IPG957,HTS61,1,0,C,BX,20000930,CAT8
20001228,SKU804,-2,BX,IG29,IPG957,HTS61,1,0,C,BX,20000930,CAT8
20001228,SKU805,1,BX,IG29,IPG957,HTS61,1,1,A,BX,20000930,CAT8
20001228,SKU8588,1,BX,IG2,IPG324,HTS97,1,1,C,BX,20000930,CAT1
20001228,SKU8589,-2,BX,IG2,IPG321,HTS97,1,1,B,BX,20000930,CAT1
20001228,SKU8590,5,BX,IG2,IPG321,HTS97,1,1,C,BX,20000929,CAT1
20001228,SKU8591,40,BX,IG2,IPG321,HTS97,1,1,C,BX,20000930,CAT1
20001228,SKU8592,-61,BX,IG2,IPG321,HTS97,1,1,A,BX,20001001,CAT1
20001228,SKU8593,-1,BX,IG2,IPG321,HTS97,1,1,A,BX,20000930,CAT1
20001228,SKU8595,3,BX,IG2,IPG324,HTS97,1,1,A,BX,20000930,CAT1
20001228,SKU8597,-2,BX,IG2,IPG324,HTS97,1,1,A,BX,20000930,CAT1
20001228,SKU8598,-2,BX,IG2,IPG321,HTS97,1,1,C,BX,20000929,CAT1
20001228,SKU8599,-5,BX,IG2,IPG321,HTS97,1,1,C,BX,20000930,CAT1
20001228,SKU8600,-10,BX,IG2,IPG328,HTS97,1,1,A,BX,20000930,CAT1
20001228,SKU8602,-1,BX,IG2,IPG327,HTS97,1,1,A,BX,20000930,CAT1
20001228,SKU8603,-1,BX,IG2,IPG327,HTS97,2,0,B,BX,20000930,CAT1
20001228,SKU8604,-1,BX,IG2,IPG327,HTS97,1,1,A,BX,20000930,CAT1
20001228,SKU8605,46,BX,IG2,IPG328,HTS97,1,1,A,BX,20000930,CAT1
20001228,SKU8606,-51,BX,IG2,IPG328,HTS97,1,1,A,BX,20000930,CAT1
20001228,SKU8607,-2,BX,IG2,IPG327,HTS97,1,1,B,BX,20001006,CAT1
20001228,SKU8636,1,BX,IG4,IPG514,HTS97,2,0,C,BX,20000930,CAT1
20001228,SKU8637,-1,BX,IG4,IPG514,HTS97,2,0,C,BX,20000930,CAT1
20001228,SKU8764,-2,BX,IG11,IPG520,HTS6,1,1,A,BX,20000930,CAT5
20001228,SKU8815,-13,BX,IG5,IPG1624,HTS67,2,0,B,BX,20000930,CAT2
20001228,SKU8816,-22,BX,IG5,IPG1624,HTS67,1,0,C,BX,20000930,CAT2
20001228,SKU8818,15,BX,IG5,IPG1624,HTS67,1,0,C,BX,20000930,CAT2
20001228,SKU8819,1,BX,IG5,IPG1624,HTS67,1,0,B,BX,20000930,CAT2
20001228,SKU8820,-3,BX,IG5,IPG1624,HTS67,1,0,C,BX,20000930,CAT2
20001228,SKU8821,-1,BX,IG5,IPG1624,HTS67,1,0,B,BX,20001006,CAT2
20001228,SKU8823,3,BX,IG5,IPG1624,HTS67,1,0,B,BX,20000930,CAT2
20001228,SKU8824,-2,BX,IG5,IPG1624,HTS67,1,0,C,BX,20000930,CAT2
20001228,SKU8961,-3,BX,IG5,IPG1604,HTS67,1,0,C,BX,20000930,CAT2
20001228,SKU8962,22,BX,IG5,IPG1604,HTS67,1,0,C,BX,20000930,CAT2
20001228,SKU8963,-7,BX,IG5,IPG1604,HTS67,1,0,C,BX,20000930,CAT2
20001228,SKU8966,-3,BX,IG5,IPG1604,HTS67,1,0,C,BX,20000930,CAT2
20001228,SKU8967,2,BX,IG5,IPG1604,HTS67,1,0,C,BX,20000930,CAT2
20001228,SKU8968,11,BX,IG5,IPG1604,HTS67,1,0,C,BX,20000930,CAT2
20001228,SKU8969,1,BX,IG5,IPG1604,HTS67,1,0,C,BX,20000930,CAT2
20001228,SKU8970,-2,BX,IG5,IPG1604,HTS67,1,0,C,BX,20000930,CAT2
20001228,SKU9023,-2,BG,IG12,IPG237,HTS15,1,1,B,BG,20000930,CAT2
20001228,SKU9024,14,BX,IG12,IPG238,HTS15,1,1,C,BG,20000929,CAT2
20001228,SKU9025,-5,BX,IG12,IPG239,HTS119,1,0,C,BX,20000930,CAT2
20001228,SKU9026,2,BX,IG12,IPG240,HTS119,1,0,C,BX,20000930,CAT2
20001228,SKU9027,7,BX,IG12,IPG1630,HTS119,1,0,C,BX,20000930,CAT2
20001228,SKU9028,36,BX,IG12,IPG241,HTS15,1,1,C,BG,20001228,CAT2
20001228,SKU9029,2,BG,IG12,IPG242,HTS15,1,0,C,BG,20000930,CAT2
20001228,SKU9034,-2,BG,IG12,IPG243,HTS15,1,0,C,BG,20000930,CAT2
20001228,SKU9036,2,BD,IG12,IPG244,HTS65,1,0,A,BDL,20000929,CAT2
20001228,SKU9041,9,BG,IG12,IPG245,HTS15,1,0,C,BG,20000930,CAT2
20001228,SKU9042,-145,BG,IG12,IPG246,HTS119,1,0,C,BG,20000930,CAT2
20001228,SKU9043,4,BG,IG12,IPG247,HTS15,1,0,B,BG,20000930,CAT2
20001228,SKU9044,-1,BG,IG12,IPG248,HTS15,2,0,B,BG,20000930,CAT2
20001228,SKU9045,172,BG,IG12,IPG249,HTS15,1,0,B,BG,20000930,CAT2
20001228,SKU9046,-16,BG,IG12,IPG250,HTS15,1,0,C,BG,20000930,CAT2
20001228,SKU9057,-3.8,BX,IG13,IPG358,HTS119,1,1,A,BX,20000930,CAT3
20001228,SKU9063,37.2,BX,IG13,IPG360,HTS119,1,1,C,BX,20000930,CAT3
20001228,SKU9065,1,BX,IG13,IPG361,HTS119,1,1,A,BX,20000930,CAT3
20001228,SKU9067,-0.9,BX,IG13,IPG362,HTS15,1,1,C,BX,20000930,CAT3
20001228,SKU9069,-3,BX,IG13,IPG364,HTS119,1,1,C,BX,20000930,CAT3
20001228,SKU9073,9,BX,IG13,IPG374,HTS119,1,1,B,BX,20000930,CAT3
20001228,SKU9075,-6,BX,IG13,IPG374,HTS119,1,1,C,BX,20000930,CAT3
20001228,SKU9076,-1,BX,IG13,IPG374,HTS119,1,1,B,BX,20000930,CAT3
20001228,SKU9077,-5,BX,IG13,IPG374,HTS119,1,1,A,BX,20000930,CAT3
20001228,SKU9079,7,BX,IG13,IPG374,HTS119,1,1,A,BX,20000930,CAT3
20001228,SKU9080,0.25,BX,IG13,IPG374,HTS119,1,0,C,BX,20000930,CAT3
20001228,SKU9090,23,BG,IG13,IPG388,HTS15,1,1,A,BG,20001001,CAT3
20001228,SKU9094,29,BG,IG13,IPG389,HTS15,1,1,C,BG,20000930,CAT3
20001228,SKU9097,22,BX,IG13,IPG392,HTS15,1,1,C,BX,20001001,CAT3
20001228,SKU9099,-9,BX,IG13,IPG474,HTS15,1,1,C,BX,20001001,CAT3
20001228,SKU9108,-2.8,BX,IG13,IPG348,HTS119,1,1,A,BX,20000930,CAT3
20001228,SKU9113,-1.9,BX,IG13,IPG349,HTS119,1,1,B,BX,20000930,CAT3
20001228,SKU9118,14.3,BX,IG13,IPG352,HTS15,1,1,A,BX,20000930,CAT3
20001228,SKU9123,-4,BX,IG13,IPG397,HTS119,1,1,C,BX,20000930,CAT3
20001228,SKU9124,1,BX,IG13,IPG416,HTS15,1,1,B,BX,20000930,CAT3
20001228,SKU9127,-6,BX,IG13,IPG415,HTS15,1,1,C,BX,20000930,CAT3
20001228,SKU9129,-0.67,BX,IG13,IPG398,HTS15,1,1,B,BX,20000930,CAT3
20001228,SKU9130,-12,BX,IG13,IPG368,HTS15,1,1,A,BG,20001001,CAT3
20001228,SKU9133,-9,BX,IG13,IPG345,HTS119,1,1,A,BX,20001001,CAT3
20001228,SKU9135,13.5,BX,IG13,IPG345,HTS119,1,1,B,BX,20001001,CAT3
20001228,SKU9136,-7,BX,IG13,IPG345,HTS119,1,1,B,BX,20001001,CAT3
20001228,SKU9137,-4,BX,IG13,IPG345,HTS119,1,1,A,BX,20001001,CAT3
20001228,SKU9140,19,BX,IG13,IPG345,HTS119,1,1,A,BX,20001001,CAT3
20001228,SKU9141,6,BX,IG13,IPG345,HTS119,1,0,C,BX,20001001,CAT3
20001228,SKU9142,-2,BX,IG13,IPG345,HTS119,1,0,C,BX,20001001,CAT3
20001228,SKU9144,-17,BX,IG13,IPG1599,HTS15,1,1,C,BX,20000930,CAT3
20001228,SKU9149,90,BX,IG12,IPG1887,HTS15,1,0,C,BX,20000929,CAT2
20001228,SKU9301,1,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20001228,SKU9302,17,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20001228,SKU9304,4,RL,IG22,IPG1216,HTS48,2,0,C,RL,20001010,CAT7
20001228,SKU9305,27,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20001228,SKU9310,1,RL,IG22,IPG1216,HTS48,2,0,C,RL,20000930,CAT7
20001228,SKU9312,8,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20001228,SKU9313,-1,RL,IG22,IPG1216,HTS48,2,0,C,RL,20000930,CAT7
20001228,SKU9314,8,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20001228,SKU9316,-1,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20001228,SKU9426,-9,BX,IG26,IPG230,HTS56,2,0,C,BX,20000930,CAT7
20001228,SKU9427,-1,BX,IG26,IPG1270,HTS56,2,0,C,BX,20000930,CAT7
20001228,SKU9429,4,BX,IG26,IPG1270,HTS56,2,0,C,BX,20000930,CAT7
20001228,SKU9430,-3,BX,IG26,IPG1270,HTS56,2,0,C,BX,20000930,CAT7
20001228,SKU9431,1,BX,IG26,IPG1270,HTS56,2,0,C,BX,20000930,CAT7
20001228,SKU9432,1,BX,IG26,IPG1270,HTS56,2,0,C,BX,20000930,CAT7
20001228,SKU9433,-1,BX,IG26,IPG1270,HTS56,2,0,C,BX,20000930,CAT7
20001228,SKU9439,1,BX,IG26,IPG306,HTS56,1,1,B,BX,20000930,CAT7
20001228,SKU9441,6,BX,IG26,IPG307,HTS56,1,1,C,BX,20000930,CAT7
20001228,SKU9442,-4,BX,IG26,IPG307,HTS56,1,1,C,BX,20000930,CAT7
20001228,SKU9444,-3,BX,IG26,IPG307,HTS56,1,1,C,BX,20000930,CAT7
20001228,SKU9445,13,BX,IG26,IPG307,HTS56,2,0,C,BX,20000930,CAT7
20001228,SKU9446,3,BX,IG26,IPG307,HTS56,2,0,C,BX,20000930,CAT7
20001228,SKU9447,1,BX,IG26,IPG307,HTS56,2,0,C,BX,20000930,CAT7
20001228,SKU9448,-1,BX,IG26,IPG307,HTS56,2,0,C,BX,20000930,CAT7
20001228,SKU9449,4,BX,IG26,IPG307,HTS56,1,1,C,BX,20000930,CAT7
20001228,SKU9450,1,BX,IG26,IPG307,HTS56,1,0,C,BX,20000930,CAT7
20001228,SKU9653,-1,BX,IG26,IPG477,HTS56,1,1,B,BX,20000930,CAT7
20001228,SKU9654,-21,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20001228,SKU9655,-6,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20001228,SKU9660,-1,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20001228,SKU9662,-8,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20001228,SKU9667,1,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20010103,SKU9136,2,BX,IG13,IPG345,HTS119,1,1,B,BX,20001001,CAT3
20010103,SKU9312,-8,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010104,SKU9094,-31,BG,IG13,IPG389,HTS15,1,1,C,BG,20000930,CAT3
20010104,SKU9095,31,BAG,IG13,IPG390,HTS15,1,1,B,BG,20001211,CAT3
20010112,SKU9301,-5,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010115,SKU9660,-20,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20010115,SKU9662,-33,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20010118,SKU9314,-31,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010125,SKU9095,15,BAG,IG13,IPG390,HTS15,1,1,B,BG,20001211,CAT3
20010125,SKU9317,2,RL,IG22,IPG1216,HTS48,2,0,C,RL,20001211,CAT7
20010126,SKU9310,-7,RL,IG22,IPG1216,HTS48,2,0,C,RL,20000930,CAT7
20010126,SKU9316,-7,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010131,SKU8593,6,BX,IG2,IPG321,HTS97,1,1,A,BX,20000930,CAT1
20010131,SKU9314,-10,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010131,SKU9654,-8,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20010205,SKU133,4,BX,IG14,IPG1159,HTS119,1,1,C,BX,20010131,CAT8
20010207,SKU8620,2,BX,IG3,IPG491,HTS97,1,1,A,BX,20010206,CAT1
20010222,SKU10020,-5,BG,IG13,IPG422,HTS15,1,1,C,BG,20000930,CAT3
20010306,SKU9130,-7,BX,IG13,IPG368,HTS15,1,1,A,BG,20001001,CAT3
20010316,SKU9034,23,BG,IG12,IPG243,HTS15,1,0,C,BG,20000930,CAT2
20010320,SKU9044,22,BG,IG12,IPG248,HTS15,2,0,B,BG,20000930,CAT2
20010323,SKU9305,-8,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010323,SKU9312,-1,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010323,SKU9316,-10,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010323,SKU9660,-2,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20010323,SKU9662,-1,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20010326,SKU9305,-65,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010327,SKU9073,-1,BX,IG13,IPG374,HTS119,1,1,B,BX,20000930,CAT3
20010327,SKU9302,-3,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010327,SKU9305,0,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010327,SKU9314,-4,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010327,SKU9654,-2,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20010328,SKU9655,-53,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20010329,SKU9655,8,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20010416,SKU9301,-5,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010416,SKU9302,-9,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010416,SKU9305,-21,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010416,SKU9310,-2,RL,IG22,IPG1216,HTS48,2,0,C,RL,20000930,CAT7
20010416,SKU9312,-1,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010416,SKU9313,-2,RL,IG22,IPG1216,HTS48,2,0,C,RL,20000930,CAT7
20010416,SKU9314,-21,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010416,SKU9316,-4,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010427,SKU9305,-10,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010427,SKU9312,-1,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010427,SKU9314,-23,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010427,SKU9655,-2,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20010427,SKU9662,-4,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20010430,SKU8595,-19,BX,IG2,IPG324,HTS97,1,1,A,BX,20000930,CAT1
20010430,SKU8605,-45,BX,IG2,IPG328,HTS97,1,1,A,BX,20000930,CAT1
20010504,SKU5789,1,BX,IG14,IPG438,HTS15,1,0,C,BX,20010503,CAT8
20010504,SKU9025,-2,BX,IG12,IPG239,HTS119,1,0,C,BX,20000930,CAT2
20010504,SKU9305,-4,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010504,SKU9314,-2,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010504,SKU9444,-31,BX,IG26,IPG307,HTS56,1,1,C,BX,20000930,CAT7
20010507,SKU765,-9.5,BX,IG29,IPG953,HTS61,1,1,A,BX,20000930,CAT8
20010509,SKU9079,1,BX,IG13,IPG374,HTS119,1,1,A,BX,20000930,CAT3
20010509,SKU9444,20,BX,IG26,IPG307,HTS56,1,1,C,BX,20000930,CAT7
20010514,SKU7486,-239,BX,IG13,IPG385,HTS119,1,1,A,BX,20000930,CAT3
20010514,SKU9310,-2,RL,IG22,IPG1216,HTS48,2,0,C,RL,20000930,CAT7
20010514,SKU9654,-19,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20010517,SKU9316,-2,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010518,SKU9304,-3,RL,IG22,IPG1216,HTS48,2,0,C,RL,20001010,CAT7
20010521,SKU9080,-10,BX,IG13,IPG374,HTS119,1,0,C,BX,20000930,CAT3
20010525,SKU8764,0,BX,IG11,IPG520,HTS6,1,1,A,BX,20000930,CAT5
20010525,SKU8764,2,BX,IG11,IPG520,HTS6,1,1,A,BX,20000930,CAT5
20010525,SKU9305,-2,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010525,SKU9313,-3,RL,IG22,IPG1216,HTS48,2,0,C,RL,20000930,CAT7
20010525,SKU9433,1,BX,IG26,IPG1270,HTS56,2,0,C,BX,20000930,CAT7
20010605,SKU9304,-2,RL,IG22,IPG1216,HTS48,2,0,C,RL,20001010,CAT7
20010606,SKU8589,7,BX,IG2,IPG321,HTS97,1,1,B,BX,20000930,CAT1
20010611,SKU9140,-8.3,BX,IG13,IPG345,HTS119,1,1,A,BX,20001001,CAT3
20010611,SKU9439,-16,BX,IG26,IPG306,HTS56,1,1,B,BX,20000930,CAT7
20010612,SKU9042,2,BG,IG12,IPG246,HTS119,1,0,C,BG,20000930,CAT2
20010612,SKU9305,-6,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010612,SKU9314,-1,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010612,SKU9662,-1,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20010618,SKU9023,5,BG,IG12,IPG237,HTS15,1,1,B,BG,20000930,CAT2
20010618,SKU9042,7,BG,IG12,IPG246,HTS119,1,0,C,BG,20000930,CAT2
20010618,SKU9439,12,BX,IG26,IPG306,HTS56,1,1,B,BX,20000930,CAT7
20010618,SKU9653,-2,BX,IG26,IPG477,HTS56,1,1,B,BX,20000930,CAT7
20010618,SKU9662,-50,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20010702,SKU9234,-51,RL,IG22,IPG229,HTS48,1,1,A,RL,20010612,CAT7
20010702,SKU9234,-59,RL,IG22,IPG229,HTS48,1,1,A,RL,20010612,CAT7
20010702,SKU9312,-1,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010702,SKU9662,-40,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20010709,SKU7396,1,BX,IG13,IPG338,HTS119,1,1,C,BX,20000930,CAT3
20010709,SKU9312,-1,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010711,SKU9439,-10,BX,IG26,IPG306,HTS56,1,1,B,BX,20000930,CAT7
20010713,SKU8599,-4,BX,IG2,IPG321,HTS97,1,1,C,BX,20000930,CAT1
20010713,SKU9314,-3,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20010713,SKU9439,-6,BX,IG26,IPG306,HTS56,1,1,B,BX,20000930,CAT7
