WHS,ZONE,TYPE,AISLE,COLUMN,SHELF,LOC
80,WH,,,,0,REC54
80,WH,,,,0,REC55
80,WH,,,,0,REC56
80,WH,,,,0,REC57
80,WH,,,,0,REC58
80,WH,,,,0,REC59
80,WH,,,,0,REC60
80,WH,,,,0,REC61
80,WH,,,,0,REC62
80,WH,,,,0,REC63
80,WH,,,,0,REC64
80,WH,,,,0,REC65
80,WH,,,,0,REC66
80,WH,,,,0,REC67
80,WH,,,,0,REC68
80,WH,,,,0,REC69
80,WH,,,,0,REC70
80,WH,,,,0,TEMPNIB
80,WH,,,,0,TEST
80,WH,,,,0,TRAILER
80,WH,,,,0,TRANSIT
80,WH,,,,0,TRASH
80,WH,,,,0,TR01
80,WH,,,,0,TR02
80,WH,,,,0,TR03
80,WH,,,,0,TR04
80,WH,,,,0,TR05
80,WH,,,,0,TR06
80,WH,,,,0,TR07
80,WH,LOC4,01,A,1,01A1
80,WH,LOC5,01,A,10,01A10
80,WH,LOC5,01,A,11,01A11
80,WH,LOC5,01,A,12,01A12
80,WH,LOC4,01,A,2,01A2
80,WH,LOC4,01,A,3,01A3
80,WH,LOC4,01,A,4,01A4
80,WH,LOC4,01,A,5,01A5
80,WH,LOC4,01,A,6,01A6
80,WH,LOC4,01,A,7,01A7
80,WH,LOC4,01,A,8,01A8
80,WH,LOC4,01,A,9,01A9
80,WH,LOC4,01,B,1,01B1
80,WH,LOC5,01,B,10,01B10
80,WH,LOC5,01,B,11,01B11
80,WH,LOC5,01,B,12,01B12
80,WH,LOC4,01,B,2,01B2
80,WH,LOC4,01,B,3,01B3
80,WH,LOC4,01,B,4,01B4
80,WH,LOC4,01,B,5,01B5
80,WH,LOC4,01,B,6,01B6
80,WH,LOC4,01,B,7,01B7
80,WH,LOC4,01,B,8,01B8
80,WH,LOC4,01,B,9,01B9
80,WH,LOC4,01,C,1,01C1
80,WH,LOC5,01,C,10,01C10
80,WH,LOC5,01,C,11,01C11
80,WH,LOC5,01,C,12,01C12
80,WH,LOC4,01,C,2,01C2
80,WH,LOC4,01,C,3,01C3
80,WH,LOC4,01,C,4,01C4
80,WH,LOC4,01,C,5,01C5
80,WH,LOC4,01,C,6,01C6
80,WH,LOC4,01,C,7,01C7
80,WH,LOC4,01,C,8,01C8
80,WH,LOC4,01,C,9,01C9
80,WH,LOC4,01,D,1,01D1
80,WH,LOC5,01,D,10,01D10
80,WH,LOC5,01,D,11,01D11
80,WH,LOC5,01,D,12,01D12
80,WH,LOC4,01,D,2,01D2
80,WH,LOC4,01,D,3,01D3
80,WH,LOC4,01,D,4,01D4
80,WH,LOC4,01,D,5,01D5
80,WH,LOC4,01,D,6,01D6
80,WH,LOC4,01,D,7,01D7
80,WH,LOC4,01,D,8,01D8
80,WH,LOC4,01,D,9,01D9
80,WH,LOC4,01,E,1,01E1
80,WH,LOC5,01,E,10,01E10
80,WH,LOC5,01,E,11,01E11
80,WH,LOC5,01,E,12,01E12
80,WH,LOC4,01,E,2,01E2
80,WH,LOC4,01,E,3,01E3
80,WH,LOC4,01,E,4,01E4
80,WH,LOC4,01,E,5,01E5
80,WH,LOC4,01,E,6,01E6
80,WH,LOC4,01,E,7,01E7
80,WH,LOC4,01,E,8,01E8
80,WH,LOC4,01,E,9,01E9
80,WH,LOC4,01,F,1,01F1
80,WH,LOC5,01,F,10,01F10
80,WH,LOC5,01,F,11,01F11
80,WH,LOC5,01,F,12,01F12
80,WH,LOC4,01,F,2,01F2
80,WH,LOC4,01,F,3,01F3
80,WH,LOC4,01,F,4,01F4
80,WH,LOC4,01,F,5,01F5
80,WH,LOC4,01,F,6,01F6
80,WH,LOC4,01,F,7,01F7
80,WH,LOC4,01,F,8,01F8
80,WH,LOC4,01,F,9,01F9
80,WH,LOC4,01,G,1,01G1
80,WH,LOC5,01,G,10,01G10
80,WH,LOC5,01,G,11,01G11
80,WH,LOC5,01,G,12,01G12
80,WH,LOC4,01,G,2,01G2
80,WH,LOC4,01,G,3,01G3
80,WH,LOC4,01,G,4,01G4
80,WH,LOC4,01,G,5,01G5
80,WH,LOC4,01,G,6,01G6
80,WH,LOC4,01,G,7,01G7
80,WH,LOC4,01,G,8,01G8
80,WH,LOC4,01,G,9,01G9
80,WH,LOC4,01,H,1,01H1
80,WH,LOC5,01,H,10,01H10
80,WH,LOC5,01,H,11,01H11
80,WH,LOC5,01,H,12,01H12
80,WH,LOC4,01,H,2,01H2
80,WH,LOC4,01,H,3,01H3
80,WH,LOC4,01,H,4,01H4
80,WH,LOC4,01,H,5,01H5
80,WH,LOC4,01,H,6,01H6
80,WH,LOC4,01,H,7,01H7
80,WH,LOC4,01,H,8,01H8
80,WH,LOC4,01,H,9,01H9
80,WH,LOC4,01,I,1,01I1
80,WH,LOC5,01,I,10,01I10
80,WH,LOC5,01,I,11,01I11
80,WH,LOC5,01,I,12,01I12
80,WH,LOC4,01,I,2,01I2
80,WH,LOC4,01,I,3,01I3
80,WH,LOC4,01,I,4,01I4
80,WH,LOC4,01,I,5,01I5
80,WH,LOC4,01,I,6,01I6
80,WH,LOC4,01,I,7,01I7
80,WH,LOC4,01,I,8,01I8
80,WH,LOC4,01,I,9,01I9
80,WH,LOC4,01,J,1,01J1
80,WH,LOC5,01,J,10,01J10
80,WH,LOC5,01,J,11,01J11
80,WH,LOC5,01,J,12,01J12
80,WH,LOC4,01,J,2,01J2
80,WH,LOC4,01,J,3,01J3
80,WH,LOC4,01,J,4,01J4
80,WH,LOC4,01,J,5,01J5
80,WH,LOC4,01,J,6,01J6
80,WH,LOC4,01,J,7,01J7
80,WH,LOC4,01,J,8,01J8
80,WH,LOC4,01,J,9,01J9
80,WH,LOC4,01,K,1,01K1
80,WH,LOC5,01,K,10,01K10
80,WH,LOC5,01,K,11,01K11
80,WH,LOC5,01,K,12,01K12
80,WH,LOC4,01,K,2,01K2
80,WH,LOC4,01,K,3,01K3
80,WH,LOC4,01,K,4,01K4
80,WH,LOC4,01,K,5,01K5
80,WH,LOC4,01,K,6,01K6
80,WH,LOC4,01,K,7,01K7
80,WH,LOC4,01,K,8,01K8
80,WH,LOC4,01,K,9,01K9
80,WH,LOC4,01,L,1,01L1
80,WH,LOC5,01,L,10,01L10
80,WH,LOC5,01,L,11,01L11
80,WH,LOC5,01,L,12,01L12
80,WH,LOC4,01,L,2,01L2
80,WH,LOC4,01,L,3,01L3
80,WH,LOC4,01,L,4,01L4
80,WH,LOC4,01,L,5,01L5
80,WH,LOC4,01,L,6,01L6
80,WH,LOC4,01,L,7,01L7
80,WH,LOC4,01,L,8,01L8
80,WH,LOC4,01,L,9,01L9
80,WH,LOC4,01,M,1,01M1
80,WH,LOC5,01,M,10,01M10
80,WH,LOC5,01,M,11,01M11
80,WH,LOC5,01,M,12,01M12
80,WH,LOC4,01,M,2,01M2
80,WH,LOC4,01,M,3,01M3
80,WH,LOC4,01,M,4,01M4
80,WH,LOC4,01,M,5,01M5
80,WH,LOC4,01,M,6,01M6
80,WH,LOC4,01,M,7,01M7
80,WH,LOC4,01,M,8,01M8
80,WH,LOC4,01,M,9,01M9
80,WH,LOC4,01,N,1,01N1
80,WH,LOC5,01,N,10,01N10
80,WH,LOC5,01,N,11,01N11
80,WH,LOC5,01,N,12,01N12
80,WH,LOC4,01,N,2,01N2
80,WH,LOC4,01,N,3,01N3
80,WH,LOC4,01,N,4,01N4
80,WH,LOC4,01,N,5,01N5
80,WH,LOC4,01,N,6,01N6
80,WH,LOC4,01,N,7,01N7
80,WH,LOC4,01,N,8,01N8
80,WH,LOC4,01,N,9,01N9
80,WH,LOC4,01,O,1,01O1
80,WH,LOC5,01,O,10,01O10
80,WH,LOC5,01,O,11,01O11
80,WH,LOC5,01,O,12,01O12
80,WH,LOC4,01,O,2,01O2
80,WH,LOC4,01,O,3,01O3
80,WH,LOC4,01,O,4,01O4
80,WH,LOC4,01,O,5,01O5
80,WH,LOC4,01,O,6,01O6
80,WH,LOC4,01,O,7,01O7
80,WH,LOC4,01,O,8,01O8
80,WH,LOC4,01,O,9,01O9
80,WH,LOC4,01,P,1,01P1
80,WH,LOC5,01,P,10,01P10
80,WH,LOC5,01,P,11,01P11
80,WH,LOC5,01,P,12,01P12
80,WH,LOC4,01,P,2,01P2
80,WH,LOC4,01,P,3,01P3
80,WH,LOC4,01,P,4,01P4
80,WH,LOC4,01,P,5,01P5
80,WH,LOC4,01,P,6,01P6
80,WH,LOC4,01,P,7,01P7
80,WH,LOC4,01,P,8,01P8
80,WH,LOC4,01,P,9,01P9
80,WH,LOC4,01,Q,1,01Q1
80,WH,LOC5,01,Q,10,01Q10
80,WH,LOC5,01,Q,11,01Q11
80,WH,LOC5,01,Q,12,01Q12
80,WH,LOC4,01,Q,2,01Q2
80,WH,LOC4,01,Q,3,01Q3
80,WH,LOC4,01,Q,4,01Q4
80,WH,LOC4,01,Q,5,01Q5
80,WH,LOC4,01,Q,6,01Q6
80,WH,LOC4,01,Q,7,01Q7
80,WH,LOC4,01,Q,8,01Q8
80,WH,LOC4,01,Q,9,01Q9
80,WH,LOC4,01,R,1,01R1
80,WH,LOC5,01,R,10,01R10
80,WH,LOC5,01,R,11,01R11
80,WH,LOC5,01,R,12,01R12
80,WH,LOC4,01,R,2,01R2
80,WH,LOC4,01,R,3,01R3
80,WH,LOC4,01,R,4,01R4
80,WH,LOC4,01,R,5,01R5
80,WH,LOC4,01,R,6,01R6
80,WH,LOC4,01,R,7,01R7
80,WH,LOC4,01,R,8,01R8
80,WH,LOC4,01,R,9,01R9
80,WH,LOC4,01,S,1,01S1
80,WH,LOC5,01,S,10,01S10
80,WH,LOC5,01,S,11,01S11
80,WH,LOC5,01,S,12,01S12
80,WH,LOC4,01,S,2,01S2
80,WH,LOC4,01,S,3,01S3
80,WH,LOC4,01,S,4,01S4
80,WH,LOC4,01,S,5,01S5
80,WH,LOC4,01,S,6,01S6
80,WH,LOC4,01,S,7,01S7
80,WH,LOC4,01,S,8,01S8
80,WH,LOC4,01,S,9,01S9
80,WH,LOC4,01,T,1,01T1
80,WH,LOC5,01,T,10,01T10
80,WH,LOC5,01,T,11,01T11
80,WH,LOC5,01,T,12,01T12
80,WH,LOC4,01,T,2,01T2
80,WH,LOC4,01,T,3,01T3
80,WH,LOC4,01,T,4,01T4
80,WH,LOC4,01,T,5,01T5
80,WH,LOC4,01,T,6,01T6
80,WH,LOC4,01,T,7,01T7
80,WH,LOC4,01,T,8,01T8
80,WH,LOC4,01,T,9,01T9
80,WH,LOC4,01,U,1,01U1
80,WH,LOC5,01,U,10,01U10
80,WH,LOC5,01,U,11,01U11
80,WH,LOC5,01,U,12,01U12
80,WH,LOC4,01,U,2,01U2
80,WH,LOC4,01,U,3,01U3
80,WH,LOC4,01,U,4,01U4
80,WH,LOC4,01,U,5,01U5
80,WH,LOC4,01,U,6,01U6
80,WH,LOC4,01,U,7,01U7
80,WH,LOC4,01,U,8,01U8
80,WH,LOC4,01,U,9,01U9
80,WH,LOC4,01,V,1,01V1
80,WH,LOC5,01,V,10,01V10
80,WH,LOC5,01,V,11,01V11
80,WH,LOC5,01,V,12,01V12
80,WH,LOC4,01,V,2,01V2
80,WH,LOC4,01,V,3,01V3
80,WH,LOC4,01,V,4,01V4
80,WH,LOC4,01,V,5,01V5
80,WH,LOC4,01,V,6,01V6
80,WH,LOC4,01,V,7,01V7
80,WH,LOC4,01,V,8,01V8
80,WH,LOC4,01,V,9,01V9
80,WH,LOC4,01,W,1,01W1
80,WH,LOC5,01,W,10,01W10
80,WH,LOC5,01,W,11,01W11
80,WH,LOC5,01,W,12,01W12
80,WH,LOC4,01,W,2,01W2
80,WH,LOC4,01,W,3,01W3
80,WH,LOC4,01,W,4,01W4
80,WH,LOC4,01,W,5,01W5
80,WH,LOC4,01,W,6,01W6
80,WH,LOC4,01,W,7,01W7
80,WH,LOC4,01,W,8,01W8
80,WH,LOC4,01,W,9,01W9
80,WH,LOC4,01,X,1,01X1
80,WH,LOC5,01,X,10,01X10
80,WH,LOC5,01,X,11,01X11
80,WH,LOC5,01,X,12,01X12
80,WH,LOC4,01,X,2,01X2
80,WH,LOC4,01,X,3,01X3
80,WH,LOC4,01,X,4,01X4
80,WH,LOC4,01,X,5,01X5
80,WH,LOC4,01,X,6,01X6
80,WH,LOC4,01,X,7,01X7
80,WH,LOC4,01,X,8,01X8
80,WH,LOC4,01,X,9,01X9
80,WH,LOC4,01,Y,1,01Y1
80,WH,LOC5,01,Y,10,01Y10
80,WH,LOC5,01,Y,11,01Y11
80,WH,LOC5,01,Y,12,01Y12
80,WH,LOC4,01,Y,2,01Y2
80,WH,LOC4,01,Y,3,01Y3
80,WH,LOC4,01,Y,4,01Y4
80,WH,LOC4,01,Y,5,01Y5
80,WH,LOC4,01,Y,6,01Y6
80,WH,LOC4,01,Y,7,01Y7
80,WH,LOC4,01,Y,8,01Y8
80,WH,LOC4,01,Y,9,01Y9
80,WH,LOC4,01,Z,1,01Z1
80,WH,LOC5,01,Z,10,01Z10
80,WH,LOC5,01,Z,11,01Z11
80,WH,LOC5,01,Z,12,01Z12
80,WH,LOC4,01,Z,2,01Z2
80,WH,LOC4,01,Z,3,01Z3
80,WH,LOC4,01,Z,4,01Z4
80,WH,LOC4,01,Z,5,01Z5
80,WH,LOC4,01,Z,6,01Z6
80,WH,LOC4,01,Z,7,01Z7
80,WH,LOC4,01,Z,8,01Z8
80,WH,LOC4,01,Z,9,01Z9
80,WH,LOC4,02,A,1,02A1
80,WH,LOC5,02,A,10,02A10
80,WH,LOC5,02,A,11,02A11
80,WH,LOC5,02,A,12,02A12
80,WH,LOC4,02,A,2,02A2
80,WH,LOC4,02,A,3,02A3
80,WH,LOC4,02,A,4,02A4
80,WH,LOC4,02,A,5,02A5
80,WH,LOC4,02,A,6,02A6
80,WH,LOC4,02,A,7,02A7
80,WH,LOC4,02,A,8,02A8
80,WH,LOC4,02,A,9,02A9
80,WH,LOC4,02,B,1,02B1
80,WH,LOC5,02,B,10,02B10
80,WH,LOC5,02,B,11,02B11
80,WH,LOC5,02,B,12,02B12
80,WH,LOC4,02,B,2,02B2
80,WH,LOC4,02,B,3,02B3
80,WH,LOC4,02,B,4,02B4
80,WH,LOC4,02,B,5,02B5
80,WH,LOC4,02,B,6,02B6
80,WH,LOC4,02,B,7,02B7
80,WH,LOC4,02,B,8,02B8
80,WH,LOC4,02,B,9,02B9
80,WH,LOC4,02,C,1,02C1
80,WH,LOC5,02,C,10,02C10
80,WH,LOC5,02,C,11,02C11
80,WH,LOC5,02,C,12,02C12
80,WH,LOC4,02,C,2,02C2
80,WH,LOC4,02,C,3,02C3
80,WH,LOC4,02,C,4,02C4
80,WH,LOC4,02,C,5,02C5
80,WH,LOC4,02,C,6,02C6
80,WH,LOC4,02,C,7,02C7
80,WH,LOC4,02,C,8,02C8
80,WH,LOC4,02,C,9,02C9
80,WH,LOC4,02,D,1,02D1
80,WH,LOC5,02,D,10,02D10
80,WH,LOC5,02,D,11,02D11
80,WH,LOC5,02,D,12,02D12
80,WH,LOC4,02,D,2,02D2
80,WH,LOC4,02,D,3,02D3
80,WH,LOC4,02,D,4,02D4
80,WH,LOC4,02,D,5,02D5
80,WH,LOC4,02,D,6,02D6
80,WH,LOC4,02,D,7,02D7
80,WH,LOC4,02,D,8,02D8
80,WH,LOC4,02,D,9,02D9
80,WH,LOC4,02,E,1,02E1
80,WH,LOC5,02,E,10,02E10
80,WH,LOC5,02,E,11,02E11
80,WH,LOC5,02,E,12,02E12
80,WH,LOC4,02,E,2,02E2
80,WH,LOC4,02,E,3,02E3
80,WH,LOC4,02,E,4,02E4
80,WH,LOC4,02,E,5,02E5
80,WH,LOC4,02,E,6,02E6
80,WH,LOC4,02,E,7,02E7
80,WH,LOC4,02,E,8,02E8
80,WH,LOC4,02,E,9,02E9
80,WH,LOC4,02,F,1,02F1
80,WH,LOC5,02,F,10,02F10
80,WH,LOC5,02,F,11,02F11
80,WH,LOC5,02,F,12,02F12
80,WH,LOC4,02,F,2,02F2
80,WH,LOC4,02,F,3,02F3
80,WH,LOC4,02,F,4,02F4
80,WH,LOC4,02,F,5,02F5
80,WH,LOC4,02,F,6,02F6
80,WH,LOC4,02,F,7,02F7
80,WH,LOC4,02,F,8,02F8
80,WH,LOC4,02,F,9,02F9
80,WH,LOC4,02,G,1,02G1
80,WH,LOC5,02,G,10,02G10
80,WH,LOC5,02,G,11,02G11
80,WH,LOC5,02,G,12,02G12
80,WH,LOC4,02,G,2,02G2
80,WH,LOC4,02,G,3,02G3
80,WH,LOC4,02,G,4,02G4
80,WH,LOC4,02,G,5,02G5
80,WH,LOC4,02,G,6,02G6
80,WH,LOC4,02,G,7,02G7
80,WH,LOC4,02,G,8,02G8
80,WH,LOC4,02,G,9,02G9
80,WH,LOC4,02,H,1,02H1
80,WH,LOC5,02,H,10,02H10
80,WH,LOC5,02,H,11,02H11
80,WH,LOC5,02,H,12,02H12
80,WH,LOC4,02,H,2,02H2
80,WH,LOC4,02,H,3,02H3
80,WH,LOC4,02,H,4,02H4
80,WH,LOC4,02,H,5,02H5
80,WH,LOC4,02,H,6,02H6
80,WH,LOC4,02,H,7,02H7
80,WH,LOC4,02,H,8,02H8
80,WH,LOC4,02,H,9,02H9
80,WH,LOC4,02,I,1,02I1
80,WH,LOC5,02,I,10,02I10
80,WH,LOC5,02,I,11,02I11
80,WH,LOC5,02,I,12,02I12
80,WH,LOC4,02,I,2,02I2
80,WH,LOC4,02,I,3,02I3
80,WH,LOC4,02,I,4,02I4
80,WH,LOC4,02,I,5,02I5
80,WH,LOC4,02,I,6,02I6
80,WH,LOC4,02,I,7,02I7
80,WH,LOC4,02,I,8,02I8
80,WH,LOC4,02,I,9,02I9
80,WH,LOC4,02,J,1,02J1
80,WH,LOC5,02,J,10,02J10
80,WH,LOC5,02,J,11,02J11
80,WH,LOC5,02,J,12,02J12
80,WH,LOC4,02,J,2,02J2
80,WH,LOC4,02,J,3,02J3
80,WH,LOC4,02,J,4,02J4
80,WH,LOC4,02,J,5,02J5
80,WH,LOC4,02,J,6,02J6
80,WH,LOC4,02,J,7,02J7
80,WH,LOC4,02,J,8,02J8
80,WH,LOC4,02,J,9,02J9
80,WH,LOC4,02,K,1,02K1
80,WH,LOC5,02,K,10,02K10
80,WH,LOC5,02,K,11,02K11
80,WH,LOC5,02,K,12,02K12
80,WH,LOC4,02,K,2,02K2
80,WH,LOC4,02,K,3,02K3
80,WH,LOC4,02,K,4,02K4
80,WH,LOC4,02,K,5,02K5
80,WH,LOC4,02,K,6,02K6
80,WH,LOC4,02,K,7,02K7
80,WH,LOC4,02,K,8,02K8
80,WH,LOC4,02,K,9,02K9
80,WH,LOC4,02,L,1,02L1
80,WH,LOC5,02,L,10,02L10
80,WH,LOC5,02,L,11,02L11
80,WH,LOC5,02,L,12,02L12
80,WH,LOC4,02,L,2,02L2
80,WH,LOC4,02,L,3,02L3
80,WH,LOC4,02,L,4,02L4
80,WH,LOC4,02,L,5,02L5
80,WH,LOC4,02,L,6,02L6
80,WH,LOC4,02,L,7,02L7
80,WH,LOC4,02,L,8,02L8
80,WH,LOC4,02,L,9,02L9
80,WH,LOC4,02,M,1,02M1
80,WH,LOC5,02,M,10,02M10
80,WH,LOC5,02,M,11,02M11
80,WH,LOC5,02,M,12,02M12
80,WH,LOC4,02,M,2,02M2
80,WH,LOC4,02,M,3,02M3
80,WH,LOC4,02,M,4,02M4
80,WH,LOC4,02,M,5,02M5
80,WH,LOC4,02,M,6,02M6
80,WH,LOC4,02,M,7,02M7
80,WH,LOC4,02,M,8,02M8
80,WH,LOC4,02,M,9,02M9
80,WH,LOC4,02,N,1,02N1
80,WH,LOC5,02,N,10,02N10
80,WH,LOC5,02,N,11,02N11
80,WH,LOC5,02,N,12,02N12
80,WH,LOC4,02,N,2,02N2
80,WH,LOC4,02,N,3,02N3
80,WH,LOC4,02,N,4,02N4
80,WH,LOC4,02,N,5,02N5
80,WH,LOC4,02,N,6,02N6
80,WH,LOC4,02,N,7,02N7
80,WH,LOC4,02,N,8,02N8
80,WH,LOC4,02,N,9,02N9
80,WH,LOC4,02,O,1,02O1
80,WH,LOC5,02,O,10,02O10
80,WH,LOC5,02,O,11,02O11
80,WH,LOC5,02,O,12,02O12
80,WH,LOC4,02,O,2,02O2
80,WH,LOC4,02,O,3,02O3
80,WH,LOC4,02,O,4,02O4
80,WH,LOC4,02,O,5,02O5
80,WH,LOC4,02,O,6,02O6
80,WH,LOC4,02,O,7,02O7
80,WH,LOC4,02,O,8,02O8
80,WH,LOC4,02,O,9,02O9
80,WH,LOC4,02,P,1,02P1
80,WH,LOC5,02,P,10,02P10
80,WH,LOC5,02,P,11,02P11
80,WH,LOC5,02,P,12,02P12
80,WH,LOC4,02,P,2,02P2
80,WH,LOC4,02,P,3,02P3
80,WH,LOC4,02,P,4,02P4
80,WH,LOC4,02,P,5,02P5
80,WH,LOC4,02,P,6,02P6
80,WH,LOC4,02,P,7,02P7
80,WH,LOC4,02,P,8,02P8
80,WH,LOC4,02,P,9,02P9
80,WH,LOC4,02,Q,1,02Q1
80,WH,LOC5,02,Q,10,02Q10
80,WH,LOC5,02,Q,11,02Q11
80,WH,LOC5,02,Q,12,02Q12
80,WH,LOC4,02,Q,2,02Q2
80,WH,LOC4,02,Q,3,02Q3
80,WH,LOC4,02,Q,4,02Q4
80,WH,LOC4,02,Q,5,02Q5
80,WH,LOC4,02,Q,6,02Q6
80,WH,LOC4,02,Q,7,02Q7
80,WH,LOC4,02,Q,8,02Q8
80,WH,LOC4,02,Q,9,02Q9
80,WH,LOC4,02,R,1,02R1
80,WH,LOC5,02,R,10,02R10
80,WH,LOC5,02,R,11,02R11
80,WH,LOC5,02,R,12,02R12
80,WH,LOC4,02,R,2,02R2
80,WH,LOC4,02,R,3,02R3
80,WH,LOC4,02,R,4,02R4
80,WH,LOC4,02,R,5,02R5
80,WH,LOC4,02,R,6,02R6
80,WH,LOC4,02,R,7,02R7
80,WH,LOC4,02,R,8,02R8
80,WH,LOC4,02,R,9,02R9
80,WH,LOC4,02,S,1,02S1
80,WH,LOC5,02,S,10,02S10
80,WH,LOC5,02,S,11,02S11
80,WH,LOC5,02,S,12,02S12
80,WH,LOC4,02,S,2,02S2
80,WH,LOC4,02,S,3,02S3
80,WH,LOC4,02,S,4,02S4
80,WH,LOC4,02,S,5,02S5
80,WH,LOC4,02,S,6,02S6
80,WH,LOC4,02,S,7,02S7
80,WH,LOC4,02,S,8,02S8
80,WH,LOC4,02,S,9,02S9
80,WH,LOC4,02,T,1,02T1
80,WH,LOC5,02,T,10,02T10
80,WH,LOC5,02,T,11,02T11
80,WH,LOC5,02,T,12,02T12
80,WH,LOC4,02,T,2,02T2
80,WH,LOC4,02,T,3,02T3
80,WH,LOC4,02,T,4,02T4
80,WH,LOC4,02,T,5,02T5
80,WH,LOC4,02,T,6,02T6
80,WH,LOC4,02,T,7,02T7
80,WH,LOC4,02,T,8,02T8
80,WH,LOC4,02,T,9,02T9
80,WH,LOC4,02,U,1,02U1
80,WH,LOC5,02,U,10,02U10
80,WH,LOC5,02,U,11,02U11
80,WH,LOC5,02,U,12,02U12
80,WH,LOC4,02,U,2,02U2
80,WH,LOC4,02,U,3,02U3
80,WH,LOC4,02,U,4,02U4
80,WH,LOC4,02,U,5,02U5
80,WH,LOC4,02,U,6,02U6
80,WH,LOC4,02,U,7,02U7
80,WH,LOC4,02,U,8,02U8
80,WH,LOC4,02,U,9,02U9
80,WH,LOC4,02,V,1,02V1
80,WH,LOC5,02,V,10,02V10
80,WH,LOC5,02,V,11,02V11
80,WH,LOC5,02,V,12,02V12
80,WH,LOC4,02,V,2,02V2
80,WH,LOC4,02,V,3,02V3
80,WH,LOC4,02,V,4,02V4
80,WH,LOC4,02,V,5,02V5
80,WH,LOC4,02,V,6,02V6
80,WH,LOC4,02,V,7,02V7
80,WH,LOC4,02,V,8,02V8
80,WH,LOC4,02,V,9,02V9
80,WH,LOC4,02,W,1,02W1
80,WH,LOC5,02,W,10,02W10
80,WH,LOC5,02,W,11,02W11
80,WH,LOC5,02,W,12,02W12
80,WH,LOC4,02,W,2,02W2
80,WH,LOC4,02,W,3,02W3
80,WH,LOC4,02,W,4,02W4
80,WH,LOC4,02,W,5,02W5
80,WH,LOC4,02,W,6,02W6
80,WH,LOC4,02,W,7,02W7
80,WH,LOC4,02,W,8,02W8
80,WH,LOC4,02,W,9,02W9
80,WH,LOC4,02,X,1,02X1
80,WH,LOC5,02,X,10,02X10
80,WH,LOC5,02,X,11,02X11
80,WH,LOC5,02,X,12,02X12
80,WH,LOC4,02,X,2,02X2
80,WH,LOC4,02,X,3,02X3
80,WH,LOC4,02,X,4,02X4
80,WH,LOC4,02,X,5,02X5
80,WH,LOC4,02,X,6,02X6
80,WH,LOC4,02,X,7,02X7
80,WH,LOC4,02,X,8,02X8
80,WH,LOC4,02,X,9,02X9
80,WH,LOC4,02,Y,1,02Y1
80,WH,LOC5,02,Y,10,02Y10
80,WH,LOC5,02,Y,11,02Y11
80,WH,LOC5,02,Y,12,02Y12
80,WH,LOC4,02,Y,2,02Y2
80,WH,LOC4,02,Y,3,02Y3
80,WH,LOC4,02,Y,4,02Y4
80,WH,LOC4,02,Y,5,02Y5
80,WH,LOC4,02,Y,6,02Y6
80,WH,LOC4,02,Y,7,02Y7
80,WH,LOC4,02,Y,8,02Y8
80,WH,LOC4,02,Y,9,02Y9
80,WH,LOC4,02,Z,1,02Z1
80,WH,LOC5,02,Z,10,02Z10
80,WH,LOC5,02,Z,11,02Z11
80,WH,LOC5,02,Z,12,02Z12
80,WH,LOC5,02,Z,13,02Z13
80,WH,LOC5,02,Z,14,02Z14
80,WH,LOC5,02,Z,15,02Z15
80,WH,LOC5,02,Z,16,02Z16
80,WH,LOC5,02,Z,17,02Z17
80,WH,LOC5,02,Z,18,02Z18
80,WH,LOC5,02,Z,19,02Z19
80,WH,LOC4,02,Z,2,02Z2
80,WH,LOC5,02,Z,20,02Z20
80,WH,LOC4,02,Z,3,02Z3
80,WH,LOC4,02,Z,4,02Z4
80,WH,LOC4,02,Z,5,02Z5
80,WH,LOC4,02,Z,6,02Z6
80,WH,LOC4,02,Z,7,02Z7
80,WH,LOC4,02,Z,8,02Z8
80,WH,LOC4,02,Z,9,02Z9
80,WH,LOC4,03,A,1,03A1
80,WH,LOC5,03,A,10,03A10
80,WH,LOC5,03,A,11,03A11
80,WH,LOC5,03,A,12,03A12
80,WH,LOC4,03,A,2,03A2
80,WH,LOC4,03,A,3,03A3
80,WH,LOC4,03,A,4,03A4
80,WH,LOC4,03,A,5,03A5
80,WH,LOC4,03,A,6,03A6
80,WH,LOC4,03,A,7,03A7
80,WH,LOC4,03,A,8,03A8
80,WH,LOC4,03,A,9,03A9
80,WH,LOC4,03,B,1,03B1
80,WH,LOC5,03,B,10,03B10
80,WH,LOC5,03,B,11,03B11
80,WH,LOC5,03,B,12,03B12
80,WH,LOC4,03,B,2,03B2
80,WH,LOC4,03,B,3,03B3
80,WH,LOC4,03,B,4,03B4
80,WH,LOC4,03,B,5,03B5
80,WH,LOC4,03,B,6,03B6
80,WH,LOC4,03,B,7,03B7
80,WH,LOC4,03,B,8,03B8
80,WH,LOC4,03,B,9,03B9
80,WH,LOC4,03,C,1,03C1
80,WH,LOC5,03,C,10,03C10
80,WH,LOC5,03,C,11,03C11
80,WH,LOC5,03,C,12,03C12
80,WH,LOC4,03,C,2,03C2
80,WH,LOC4,03,C,3,03C3
80,WH,LOC4,03,C,4,03C4
80,WH,LOC4,03,C,5,03C5
80,WH,LOC4,03,C,6,03C6
80,WH,LOC4,03,C,7,03C7
80,WH,LOC4,03,C,8,03C8
80,WH,LOC4,03,C,9,03C9
80,WH,LOC4,03,D,1,03D1
