SKU,IG,IPG,HTS,CLASS,PLANNING,ABC,UOM,CREATION,CAT
SKU5336,IG14,IPG940,HTS15,1,1,C,BX,20140217,CAT8
SKU5337,IG14,IPG940,HTS15,2,0,C,BX,20140207,CAT8
SKU5338,IG14,IPG940,HTS15,1,1,C,BX,20140214,CAT8
SKU5339,IG14,IPG605,HTS48,1,0,C,BX,20140521,CAT7
SKU5340,IG14,IPG126,HTS15,1,1,C,BX,20140214,CAT8
SKU5341,IG14,IPG1393,HTS8,1,1,B,BX,20191008,CAT8
SKU5342,IG14,IPG6,HTS15,1,1,C,BX,20141210,CAT8
SKU5343,IG14,IPG6,HTS15,1,1,C,BX,20141210,CAT8
SKU5344,IG14,IPG7,HTS15,1,1,C,BX,20141210,CAT8
SKU5345,IG14,IPG7,HTS15,1,1,C,BX,20141210,CAT8
SKU5346,IG14,IPG8,HTS15,1,1,C,BX,20141210,CAT8
SKU5347,IG14,IPG8,HTS15,1,1,C,BX,20141210,CAT8
SKU5348,IG14,IPG128,HTS15,1,1,B,BX,20140211,CAT8
SKU5349,IG14,IPG129,HTS15,2,0,C,BX,20140211,CAT8
SKU5350,IG14,IPG130,HTS15,1,1,C,BX,20141210,CAT8
SKU5351,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5352,IG14,IPG1565,HTS15,2,0,C,BX,20140203,CAT8
SKU5353,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5354,IG14,IPG1565,HTS15,1,1,C,BX,20140210,CAT8
SKU5355,IG14,IPG1565,HTS15,1,1,C,BX,20180406,CAT8
SKU5356,IG14,IPG1565,HTS15,2,0,C,BX,20140203,CAT8
SKU5357,IG14,IPG1565,HTS15,1,1,C,BX,20140210,CAT8
SKU5358,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5359,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5360,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5361,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5362,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5363,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5364,IG14,IPG1565,HTS15,1,1,C,BX,20140203,CAT8
SKU5365,IG14,IPG1565,HTS15,1,1,C,BX,20140210,CAT8
SKU5366,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5367,IG14,IPG1565,HTS15,2,0,C,BX,20140203,CAT8
SKU5368,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5369,IG14,IPG1565,HTS15,1,1,C,BX,20140203,CAT8
SKU5370,IG14,IPG1565,HTS15,1,1,C,BX,20140203,CAT8
SKU5371,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5372,IG14,IPG1565,HTS15,1,1,C,BX,20140203,CAT8
SKU5373,IG14,IPG1565,HTS15,1,1,C,BX,20140203,CAT8
SKU5374,IG14,IPG1565,HTS15,1,1,C,BX,20140203,CAT8
SKU5375,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5376,IG14,IPG1565,HTS15,2,0,C,BX,20140203,CAT8
SKU5377,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5378,IG14,IPG1565,HTS15,1,1,C,BX,20140210,CAT8
SKU5379,IG14,IPG1565,HTS15,1,1,C,BX,20180406,CAT8
SKU5380,IG14,IPG1565,HTS15,2,0,C,BX,20140203,CAT8
SKU5381,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5382,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5383,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5384,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5385,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5386,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5387,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5388,IG14,IPG1565,HTS15,1,1,C,BX,20140203,CAT8
SKU5389,IG14,IPG1565,HTS15,1,1,C,BX,20140210,CAT8
SKU5390,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5391,IG14,IPG1565,HTS15,2,0,C,BX,20140203,CAT8
SKU5392,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5393,IG14,IPG1565,HTS15,1,1,C,BX,20140203,CAT8
SKU5394,IG14,IPG1565,HTS15,1,1,C,BX,20140203,CAT8
SKU5395,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
SKU5396,IG14,IPG1565,HTS15,1,1,C,BX,20140203,CAT8
SKU5397,IG14,IPG1565,HTS15,1,1,C,BX,20140203,CAT8
SKU5398,IG14,IPG1565,HTS15,1,1,C,BX,20140203,CAT8
SKU5399,IG14,IPG131,HTS15,1,1,B,BX,20140210,CAT8
SKU5400,IG14,IPG131,HTS15,1,1,B,BX,20140215,CAT8
SKU5401,IG14,IPG1566,HTS148,1,1,C,BX,20140211,CAT8
SKU5402,IG14,IPG1566,HTS148,1,1,C,BX,20140211,CAT8
SKU5403,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5404,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5405,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5406,IG14,IPG1878,HTS15,2,0,C,BX,20150121,CAT8
SKU5407,IG14,IPG1878,HTS15,1,1,C,BX,20180521,CAT8
SKU5408,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5409,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5410,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5411,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5412,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5413,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5414,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5415,IG14,IPG1878,HTS15,2,0,C,BX,20150121,CAT8
SKU5416,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5417,IG14,IPG1878,HTS15,2,0,C,BX,20150121,CAT8
SKU5418,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5419,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5420,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5421,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5422,IG14,IPG1878,HTS15,2,0,C,BX,20150121,CAT8
SKU5423,IG14,IPG1878,HTS15,2,0,C,BX,20150121,CAT8
SKU5424,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5425,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5426,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
SKU5427,IG14,IPG88,HTS15,1,1,C,BX,20180827,CAT8
SKU5428,IG14,IPG132,HTS119,1,1,A,BX,20140211,CAT8
SKU5429,IG14,IPG133,HTS119,1,1,C,BX,20140207,CAT8
SKU5430,IG14,IPG134,HTS15,1,1,C,BX,20140214,CAT8
SKU5431,IG14,IPG135,HTS15,1,1,C,BX,20140217,CAT8
SKU5432,IG14,IPG136,HTS6,2,0,C,BX,20140314,CAT8
SKU5433,IG14,IPG960,HTS15,1,1,A,BX,20140903,CAT8
SKU5434,IG14,IPG137,HTS15,1,1,C,BX,20150417,CAT8
SKU5435,IG14,IPG961,HTS15,1,1,C,BX,20150119,CAT8
SKU5436,IG71,,HTS109,2,0,C,PC,20180827,CAT14
SKU5437,IG14,IPG138,HTS15,2,0,C,BX,20140205,CAT8
SKU5438,IG34,IPG139,HTS15,1,1,C,BX,20150323,CAT8
SKU5439,IG34,IPG139,HTS15,1,1,C,BX,20150323,CAT8
SKU5440,IG14,IPG1038,HTS15,1,1,B,BX,20140215,CAT8
SKU5441,IG34,IPG1582,HTS165,2,0,C,BX,20150611,CAT8
SKU5442,IG34,IPG1590,HTS165,2,0,C,BX,20150611,CAT8
SKU5443,IG34,IPG1584,HTS165,2,0,C,BX,20151001,CAT8
SKU5444,IG34,IPG140,HTS167,1,1,C,BX,20140211,CAT8
SKU5445,IG34,IPG1535,HTS173,2,0,B,BX,20110503,CAT8
SKU5446,IG14,IPG1030,HTS15,2,0,C,BX,20140215,CAT8
SKU5447,IG34,IPG1029,HTS15,2,0,C,BX,20140214,CAT8
SKU5448,IG34,IPG1032,HTS173,2,0,C,BX,20140211,CAT8
SKU5449,IG34,IPG1033,HTS173,2,0,C,BX,20140214,CAT8
SKU5450,IG34,IPG1034,HTS173,2,0,C,BX,20140214,CAT8
SKU5451,IG34,IPG1035,HTS173,2,0,C,BX,20140214,CAT8
SKU5452,IG34,IPG1031,HTS173,2,0,C,BX,20140207,CAT8
SKU5453,IG34,IPG1525,HTS150,2,0,A,BX,20190304,CAT8
SKU5454,IG34,IPG1036,HTS150,2,0,A,BX,20140214,CAT8
SKU5455,IG34,IPG1037,HTS150,2,0,A,BX,20140211,CAT8
SKU5456,IG34,IPG141,HTS15,1,1,C,BX,20140214,CAT8
SKU5457,IG34,IPG142,HTS15,1,1,C,BX,20140207,CAT8
SKU5458,IG34,IPG143,HTS15,1,1,C,BX,20140211,CAT8
SKU5459,IG34,IPG1586,HTS15,2,0,C,BX,20110503,CAT8
SKU5460,IG34,IPG1588,HTS15,2,0,C,BX,20110503,CAT8
SKU5461,IG34,IPG1588,HTS15,2,0,C,BX,20110503,CAT8
SKU5462,IG34,IPG1581,HTS15,2,0,C,BX,20110503,CAT8
SKU5463,IG34,IPG1536,HTS173,2,0,B,BX,20110503,CAT8
SKU5464,IG34,IPG1587,HTS119,2,0,B,BX,20110503,CAT8
SKU5465,IG34,IPG923,HTS15,2,0,B,BX,20140211,CAT8
SKU5466,IG34,IPG1125,HTS119,1,1,A,BX,20130612,CAT8
SKU5467,IG34,IPG1613,HTS167,2,0,A,BX,20110503,CAT8
SKU5468,IG34,IPG1612,HTS167,2,0,C,BX,20110503,CAT8
SKU5469,IG34,IPG144,HTS167,2,0,C,BX,20140211,CAT8
SKU5470,IG34,IPG145,HTS173,2,0,C,BX,20140207,CAT8
SKU5471,IG14,IPG1039,HTS15,1,0,A,BX,20140214,CAT8
SKU5472,IG34,IPG146,HTS15,2,0,C,BX,20140207,CAT8
SKU5473,IG14,IPG1090,HTS18,1,1,C,BX,20000930,CAT8
SKU5474,IG14,IPG1091,HTS15,2,0,C,BX,20000930,CAT8
SKU5475,IG14,IPG1129,HTS16,1,1,C,BX,20000930,CAT8
SKU5476,IG22,IPG1231,HTS48,2,0,C,RL,20140214,CAT7
SKU5477,IG22,IPG1231,HTS48,2,0,C,RL,20140215,CAT7
SKU5478,IG22,IPG1231,HTS48,2,0,C,RL,20140215,CAT7
SKU5479,IG14,IPG1130,HTS119,2,0,C,BX,20000930,CAT8
SKU5480,IG14,IPG1175,HTS15,2,0,C,BX,20140203,CAT8
SKU5481,IG14,IPG1175,HTS15,2,0,C,BX,20140203,CAT8
SKU5482,IG14,IPG1175,HTS15,1,0,C,BX,20140203,CAT8
SKU5483,IG14,IPG1175,HTS15,1,1,C,BX,20140203,CAT8
SKU5484,IG14,IPG1175,HTS15,2,0,C,BX,20140203,CAT8
SKU5485,IG14,IPG1175,HTS15,2,0,C,BX,20140203,CAT8
SKU5486,IG14,IPG1175,HTS15,2,0,C,BX,20140203,CAT8
SKU5487,IG14,IPG1175,HTS15,2,0,C,BX,20140203,CAT8
SKU5488,IG14,IPG1175,HTS15,2,0,C,BX,20140203,CAT8
SKU5489,IG14,IPG1175,HTS15,2,0,C,BX,20140203,CAT8
SKU5490,IG14,IPG1175,HTS15,2,0,C,BX,20140203,CAT8
SKU5491,IG14,IPG1175,HTS15,2,0,C,BX,20140203,CAT8
SKU5492,IG14,IPG1175,HTS15,1,1,C,BX,20140203,CAT8
SKU5493,IG14,IPG1175,HTS15,1,1,C,BX,20140203,CAT8
SKU5494,IG14,IPG1175,HTS15,2,0,C,BX,20140203,CAT8
SKU5495,IG14,IPG1175,HTS15,2,0,C,BX,20140203,CAT8
SKU5496,IG14,IPG1175,HTS15,1,1,C,BX,20140120,CAT8
SKU5497,IG14,IPG1175,HTS15,1,1,C,BX,20140203,CAT8
SKU5498,IG14,IPG1175,HTS15,1,1,C,BX,20140203,CAT8
SKU5499,IG14,IPG1176,HTS15,1,1,C,BX,20080620,CAT8
SKU5500,IG14,IPG1176,HTS15,1,1,C,BX,20080620,CAT8
SKU5501,IG14,IPG1176,HTS15,1,1,C,BX,20080620,CAT8
SKU5502,IG14,IPG1176,HTS15,1,1,C,BX,20080620,CAT8
SKU5503,IG14,IPG1176,HTS15,1,1,C,BX,20191111,CAT8
SKU5504,IG14,IPG1176,HTS15,1,1,C,BX,20080620,CAT8
SKU5505,IG14,IPG1176,HTS15,2,0,C,BX,20001027,CAT8
SKU5506,IG14,IPG1175,HTS15,1,0,C,BX,20191008,CAT8
SKU5507,IG14,IPG1937,HTS48,1,0,C,BX,20140514,CAT8
SKU5508,IG14,IPG1937,HTS48,1,1,C,BX,20180427,CAT8
SKU5509,IG14,IPG1092,HTS15,2,0,C,BX,20000930,CAT8
SKU5510,IG14,IPG308,HTS15,1,0,C,BX,20160226,CAT8
SKU5511,IG16,IPG147,HTS15,1,1,C,BX,20141210,CAT12
SKU5512,IG14,IPG1838,HTS15,1,1,C,BX,20150316,CAT8
SKU5513,IG14,IPG1838,HTS15,1,1,C,BX,20140214,CAT8
SKU5514,IG14,IPG1838,HTS15,2,0,C,BX,20140207,CAT8
SKU5515,IG14,IPG1838,HTS15,2,0,C,BX,20140210,CAT8
SKU5516,IG14,IPG1838,HTS15,1,1,B,BX,20151217,CAT8
SKU5517,IG14,IPG1838,HTS15,1,1,C,BX,20140214,CAT8
SKU5518,IG14,IPG1838,HTS15,1,1,C,BX,20151217,CAT8
SKU5519,IG14,IPG1838,HTS15,1,1,C,BX,20140207,CAT8
SKU5520,IG14,IPG1838,HTS15,2,0,C,BX,20140214,CAT8
SKU5521,IG14,IPG1838,HTS15,2,0,C,BX,20190611,CAT8
SKU5522,IG14,IPG1838,HTS15,1,1,C,BX,20200630,CAT8
SKU5523,IG14,IPG1838,HTS15,1,1,C,BX,20151217,CAT8
SKU5524,IG14,IPG1838,HTS15,1,1,C,BX,20140211,CAT8
SKU5525,IG14,IPG1838,HTS15,1,1,C,BX,20140211,CAT8
SKU5526,IG14,IPG1838,HTS15,1,1,C,BX,20140214,CAT8
SKU5527,IG14,IPG1838,HTS15,2,0,C,BX,20140207,CAT8
SKU5528,IG14,IPG1838,HTS15,2,0,C,BX,20140214,CAT8
SKU5529,IG14,IPG1838,HTS15,2,0,C,BX,20140211,CAT8
SKU5530,IG14,IPG1838,HTS15,2,0,C,BX,20140214,CAT8
SKU5531,IG14,IPG1838,HTS15,1,1,C,BX,20140215,CAT8
SKU5532,IG14,IPG1838,HTS15,1,1,C,BX,20140207,CAT8
SKU5533,IG14,IPG1838,HTS15,1,1,B,BX,20151217,CAT8
SKU5534,IG14,IPG1838,HTS15,2,0,C,BX,20140207,CAT8
SKU5535,IG14,IPG1838,HTS15,1,1,C,BX,20151217,CAT8
SKU5536,IG14,IPG1838,HTS15,2,0,C,BX,20140207,CAT8
SKU5537,IG14,IPG1838,HTS15,1,1,C,BX,20140214,CAT8
SKU5538,IG14,IPG1838,HTS15,1,1,A,BX,20131203,CAT8
SKU5539,IG14,IPG1838,HTS15,1,1,C,BX,20210205,CAT8
SKU5540,IG14,IPG1838,HTS15,1,1,B,BX,20151217,CAT8
SKU5541,IG14,IPG1838,HTS15,1,1,A,BX,20050809,CAT8
SKU5542,IG14,IPG1838,HTS15,1,1,C,BX,20140214,CAT8
SKU5543,IG14,IPG1838,HTS15,1,1,C,BX,20151217,CAT8
SKU5544,IG14,IPG1838,HTS15,1,1,C,BX,20140211,CAT8
SKU5545,IG14,IPG1838,HTS15,1,1,C,BX,20151217,CAT8
SKU5546,IG14,IPG1838,HTS15,2,0,C,BX,20140214,CAT8
SKU5547,IG14,IPG1838,HTS15,1,1,C,BX,20140215,CAT8
SKU5548,IG14,IPG148,HTS6,1,1,B,BX,20140201,CAT8
SKU5549,IG7,IPG439,HTS95,1,1,C,BX,20140201,CAT8
SKU5550,IG14,IPG464,HTS15,1,1,C,BX,20090209,CAT8
SKU5551,IG14,IPG463,HTS15,1,1,C,BX,20100609,CAT8
SKU5552,IG14,IPG1093,HTS119,2,0,B,BX,20000930,CAT8
SKU5553,IG14,IPG149,HTS119,1,1,C,BX,20140207,CAT8
SKU5554,IG14,IPG458,HTS15,1,0,C,BX,20160322,CAT8
SKU5555,IG14,IPG458,HTS15,1,0,C,BX,20100609,CAT8
SKU5556,IG14,IPG1063,HTS15,2,0,C,BX,20000930,CAT8
SKU5557,IG14,IPG1094,HTS119,2,0,C,BX,20000930,CAT8
SKU5558,IG14,IPG1827,HTS99,1,1,A,EA,20090611,CAT8
SKU5559,IG14,IPG1119,HTS19,1,1,C,EA,20040826,CAT8
SKU5560,IG14,IPG1829,HTS89,1,1,C,EA,20170315,CAT9
SKU5561,IG14,IPG1131,HTS97,1,1,C,BX,20000930,CAT8
SKU5562,IG14,IPG1064,HTS119,2,0,C,EA,20050817,CAT8
SKU5563,IG7,IPG1567,HTS95,1,1,C,BX,20140201,CAT8
SKU5564,IG14,IPG438,HTS15,1,1,C,BX,20090210,CAT8
SKU5565,IG14,IPG150,HTS161,1,1,C,BX,20140207,CAT8
SKU5566,IG14,IPG151,HTS161,1,1,C,BX,20140207,CAT8
SKU5567,IG14,IPG1095,HTS119,2,0,A,BX,20000930,CAT8
SKU5568,IG14,IPG434,HTS15,1,0,C,BX,20100608,CAT8
SKU5569,IG14,IPG434,HTS15,1,0,C,BX,20110308,CAT8
SKU5570,IG14,IPG442,HTS15,1,1,C,BX,20110225,CAT8
SKU5571,IG14,IPG442,HTS15,1,1,C,BX,20110225,CAT8
SKU5572,IG14,IPG1136,HTS15,1,1,A,BX,20101026,CAT8
SKU5573,IG14,IPG1817,HTS15,2,0,C,BX,20140217,CAT8
SKU5574,IG14,IPG1817,HTS15,2,0,C,BX,20140215,CAT8
SKU5575,IG14,IPG1817,HTS15,2,0,C,BX,20140214,CAT8
SKU5576,IG14,IPG1817,HTS15,2,0,C,BX,20140215,CAT8
SKU5577,IG14,IPG1817,HTS15,2,0,C,BX,20140321,CAT8
SKU5578,IG14,IPG1817,HTS15,2,0,C,BX,20140321,CAT8
SKU5579,IG14,IPG1817,HTS15,2,0,C,BX,20140211,CAT8
SKU5580,IG14,IPG1817,HTS15,2,0,C,BX,20140211,CAT8
SKU5581,IG14,IPG1817,HTS15,2,0,C,BX,20140211,CAT8
SKU5582,IG14,IPG1817,HTS15,2,0,C,BX,20140211,CAT8
SKU5583,IG14,IPG1817,HTS15,2,0,C,BX,20140211,CAT8
SKU5584,IG14,IPG1817,HTS15,2,0,C,BX,20140311,CAT8
SKU5585,IG14,IPG1817,HTS15,2,0,C,BX,20140211,CAT8
SKU5586,IG7,IPG1818,HTS95,2,0,C,BX,20140201,CAT8
SKU5587,IG7,IPG1818,HTS95,2,0,C,BX,20140201,CAT8
SKU5588,IG7,IPG1818,HTS95,2,0,C,BX,20140217,CAT8
SKU5589,IG7,IPG1818,HTS95,2,0,C,BX,20140205,CAT8
SKU5590,IG7,IPG1818,HTS95,2,0,C,BX,20140205,CAT8
SKU5591,IG7,IPG1818,HTS95,2,0,C,BX,20140205,CAT8
SKU5592,IG7,IPG1818,HTS95,2,0,C,BX,20140201,CAT8
SKU5593,IG7,IPG1818,HTS95,2,0,C,BX,20140210,CAT8
SKU5594,IG7,IPG1818,HTS95,2,0,C,BX,20140205,CAT8
SKU5595,IG7,IPG1818,HTS95,2,0,C,BX,20140205,CAT8
SKU5596,IG7,IPG1818,HTS95,2,0,C,BX,20140201,CAT8
SKU5597,IG7,IPG1818,HTS95,2,0,C,BX,20140210,CAT8
SKU5598,IG7,IPG1818,HTS95,2,0,C,BX,20140205,CAT8
SKU5599,IG7,IPG1818,HTS95,2,0,C,BX,20140205,CAT8
SKU5600,IG7,IPG1818,HTS95,2,0,C,BX,20140205,CAT8
SKU5601,IG7,IPG1818,HTS95,2,0,C,BX,20140217,CAT8
SKU5602,IG7,IPG1818,HTS95,2,0,C,BX,20140205,CAT8
SKU5603,IG7,IPG1818,HTS95,2,0,C,BX,20140205,CAT8
SKU5604,IG7,IPG1818,HTS95,2,0,C,BX,20140205,CAT8
SKU5605,IG7,IPG1818,HTS95,2,0,C,BX,20140205,CAT8
SKU5606,IG7,IPG1818,HTS95,2,0,C,BX,20140205,CAT8
SKU5607,IG7,IPG1818,HTS95,2,0,C,BX,20140205,CAT8
SKU5608,IG14,IPG1820,HTS15,2,0,C,BX,20140217,CAT8
SKU5609,IG14,IPG1820,HTS15,2,0,C,BX,20140217,CAT8
SKU5610,IG14,IPG1820,HTS15,2,0,C,BX,20140217,CAT8
SKU5611,IG14,IPG1820,HTS15,2,0,C,BX,20140211,CAT8
SKU5612,IG14,IPG1820,HTS15,2,0,C,BX,20140211,CAT8
SKU5613,IG14,IPG1820,HTS15,2,0,C,BX,20140211,CAT8
SKU5614,IG14,IPG1820,HTS15,2,0,C,BX,20140210,CAT8
SKU5615,IG14,IPG1820,HTS15,2,0,C,BX,20140210,CAT8
SKU5616,IG14,IPG1820,HTS15,2,0,C,BX,20140211,CAT8
SKU5617,IG14,IPG1820,HTS15,2,0,C,BX,20140211,CAT8
SKU5618,IG14,IPG1820,HTS15,2,0,C,BX,20140210,CAT8
SKU5619,IG14,IPG1820,HTS15,2,0,C,BX,20140210,CAT8
SKU5620,IG14,IPG1820,HTS15,2,0,C,BX,20140211,CAT8
SKU5621,IG14,IPG1820,HTS15,2,0,C,BX,20140217,CAT8
SKU5622,IG14,IPG1820,HTS15,2,0,C,BX,20140211,CAT8
SKU5623,IG14,IPG1820,HTS15,2,0,C,BX,20140210,CAT8
SKU5624,IG14,IPG1820,HTS15,2,0,C,BX,20140214,CAT8
SKU5625,IG14,IPG1820,HTS15,2,0,C,BX,20140214,CAT8
SKU5626,IG14,IPG1820,HTS15,2,0,C,BX,20140211,CAT8
SKU5627,IG14,IPG1820,HTS15,2,0,C,BX,20140214,CAT8
SKU5628,IG14,IPG1820,HTS15,2,0,C,BX,20140211,CAT8
SKU5629,IG14,IPG1820,HTS15,2,0,C,BX,20140211,CAT8
SKU5630,IG7,IPG1819,HTS95,2,0,C,BX,20140201,CAT8
SKU5631,IG7,IPG1819,HTS95,2,0,C,BX,20140205,CAT8
SKU5632,IG7,IPG1819,HTS95,2,0,C,BX,20140205,CAT8
SKU5633,IG7,IPG1819,HTS95,2,0,C,BX,20140205,CAT8
SKU5634,IG7,IPG1819,HTS95,2,0,C,BX,20140321,CAT8
SKU5635,IG7,IPG1819,HTS95,2,0,C,BX,20140408,CAT8
SKU5636,IG7,IPG1819,HTS95,2,0,C,BX,20140205,CAT8
SKU5637,IG7,IPG1819,HTS95,2,0,C,BX,20140205,CAT8
SKU5638,IG7,IPG1819,HTS95,2,0,C,BX,20140205,CAT8
SKU5639,IG7,IPG1819,HTS95,2,0,C,BX,20140205,CAT8
SKU5640,IG7,IPG1819,HTS95,2,0,C,BX,20140205,CAT8
SKU5641,IG7,IPG1819,HTS95,2,0,C,BX,20140310,CAT8
SKU5642,IG7,IPG1819,HTS95,2,0,C,BX,20140205,CAT8
SKU5643,IG14,IPG152,HTS27,2,0,C,BX,20140214,CAT8
SKU5644,IG14,IPG152,HTS27,2,0,C,BX,20140214,CAT8
SKU5645,IG14,IPG153,HTS97,1,1,C,BX,20140203,CAT8
SKU5646,IG7,IPG1877,HTS95,1,1,C,BX,20140205,CAT8
SKU5647,IG7,IPG1877,HTS95,1,1,C,BX,20180301,CAT8
SKU5648,IG7,IPG1877,HTS95,2,0,C,BX,20180301,CAT8
SKU5649,IG7,IPG1877,HTS95,1,1,C,BX,20140201,CAT8
SKU5650,IG7,IPG1877,HTS95,1,1,C,BX,20140201,CAT8
SKU5651,IG7,IPG1877,HTS95,2,0,C,BX,20140205,CAT8
SKU5652,IG7,IPG456,HTS95,2,0,C,BX,20140205,CAT8
SKU5653,IG7,IPG457,HTS95,2,0,C,BX,20140205,CAT8
SKU5654,IG7,IPG456,HTS95,1,1,C,BX,20180301,CAT8
SKU5655,IG7,IPG456,HTS95,2,0,C,BX,20140205,CAT8
SKU5656,IG7,IPG457,HTS95,2,0,C,BX,20140205,CAT8
SKU5657,IG7,IPG456,HTS95,2,0,C,BX,20140321,CAT8
SKU5658,IG7,IPG456,HTS95,2,0,C,BX,20140310,CAT8
SKU5659,IG7,IPG456,HTS95,2,0,C,BX,20140205,CAT8
SKU5660,IG7,IPG456,HTS95,1,1,C,BX,20140205,CAT8
SKU5661,IG7,IPG456,HTS95,2,0,C,BX,20140416,CAT8
SKU5662,IG7,IPG456,HTS95,2,0,C,BX,20140416,CAT8
SKU5663,IG7,IPG457,HTS95,1,1,C,BX,20140201,CAT8
SKU5664,IG7,IPG457,HTS95,1,1,C,BX,20140201,CAT8
SKU5665,IG7,IPG456,HTS95,2,0,C,BX,20140416,CAT8
SKU5666,IG7,IPG457,HTS95,1,1,C,BX,20140201,CAT8
SKU5667,IG7,IPG456,HTS95,1,1,C,BX,20140310,CAT8
SKU5668,IG7,IPG457,HTS95,1,1,C,BX,20140201,CAT8
SKU5669,IG7,IPG431,HTS95,2,0,C,BX,20140205,CAT8
SKU5670,IG7,IPG430,HTS95,2,0,C,BX,20140201,CAT8
SKU5671,IG7,IPG430,HTS95,2,0,C,BX,20140205,CAT8
SKU5672,IG7,IPG431,HTS95,1,1,A,BX,20140201,CAT8
SKU5673,IG7,IPG430,HTS95,1,1,A,BX,20140205,CAT8
SKU5674,IG7,IPG431,HTS95,2,0,C,BX,20140205,CAT8
SKU5675,IG7,IPG431,HTS95,1,1,B,BX,20140205,CAT8
SKU5676,IG7,IPG430,HTS95,2,0,C,BX,20140205,CAT8
SKU5677,IG7,IPG431,HTS95,2,0,C,BX,20140205,CAT8
SKU5678,IG7,IPG430,HTS95,2,0,C,BX,20140205,CAT8
SKU5679,IG7,IPG430,HTS95,2,0,C,BX,20140201,CAT8
SKU5680,IG7,IPG430,HTS95,2,0,C,BX,20140205,CAT8
SKU5681,IG7,IPG430,HTS95,2,0,C,BX,20140205,CAT8
SKU5682,IG7,IPG430,HTS95,1,1,B,BX,20140201,CAT8
SKU5683,IG7,IPG430,HTS95,1,1,C,BX,20140205,CAT8
SKU5684,IG7,IPG430,HTS95,1,1,B,BX,20140205,CAT8
SKU5685,IG7,IPG430,HTS95,2,0,C,BX,20140205,CAT8
SKU5686,IG7,IPG430,HTS95,2,0,C,BX,20140205,CAT8
SKU5687,IG7,IPG431,HTS95,1,1,A,BX,20140201,CAT8
SKU5688,IG7,IPG431,HTS95,1,1,A,BX,20140201,CAT8
SKU5689,IG7,IPG430,HTS95,1,1,B,BX,20140201,CAT8
SKU5690,IG7,IPG431,HTS95,1,1,A,BX,20140201,CAT8
SKU5691,IG7,IPG431,HTS95,1,1,B,BX,20140201,CAT8
SKU5692,IG7,IPG431,HTS95,1,1,C,BX,20140201,CAT8
SKU5693,IG34,IPG154,HTS167,1,1,B,BX,20140211,CAT8
SKU5694,IG34,IPG155,HTS167,1,1,C,BX,20140211,CAT8
SKU5695,IG34,IPG156,HTS167,1,0,C,BX,20140211,CAT8
