AISLE,IG,HTS,PLANNING,ABC,UOM,CAT,COSTX,QTYVAR,PESO,LARGO,ALTO,ANCHO,CONTRPERC,Cluster Labels
37,IG64,HTS15,1/1,A,BX,CAT14,-0.5008688696666999,-0.05806855111973238,0.14547404132788525,-0.5114758672742513,1.4771758886355737,1.3982494156784548,0.20829833546356755,1
9,IG64,HTS15,1/1,A,BX,CAT14,-1.4755495518069874,-0.09386987828323108,-0.10451112248456629,-0.7478343937252662,0.9314247340464038,0.7968381319085812,0.1611438217864348,1
11,IG64,HTS15,1/1,A,BX,CAT14,1.5336683282739894,-0.034415420979017335,-0.10451112248456629,-0.7478343937252662,0.9314247340464038,0.7968381319085812,0.1611438217864348,1
3,IG30,HTS33,2/0,B,YD,CAT12,-0.20675395497972468,-0.1409230511266865,-0.3036689616978075,0.20522418067398734,0.7131242722107359,0.5562736184006318,-0.19251503079206095,1
3,IG30,HTS33,2/0,B,YD,CAT12,0.2648727314467265,0.02702155458933123,-0.3036689616978075,0.20522418067398734,0.7131242722107359,0.5562736184006318,-0.19251503079206095,1
28,IG61,HTS6,1/1,A,BX,CAT14,-1.9731995478072826,-0.12334401949736329,1.1521467925510966,2.0350966435205544,0.16737311762156604,-0.04513766536924177,3.2497644676386304,2
28,IG61,HTS6,1/1,A,BX,CAT14,-1.4392638301453344,-0.08186931559926597,1.1521467925510966,2.0350966435205544,0.16737311762156604,-0.04513766536924177,3.2497644676386304,2
28,IG61,HTS6,1/1,A,BX,CAT14,2.9657058457572565,0.2959585933671537,1.1521467925510966,2.0350966435205544,0.16737311762156604,-0.04513766536924177,3.2497644676386304,2
28,IG61,HTS6,1/1,A,BX,CAT14,-1.4392638301453344,-0.06446955423850814,1.1521467925510966,2.0350966435205544,0.16737311762156604,-0.04513766536924177,3.2497644676386304,2
32,IG61,HTS6,1/1,A,BX,CAT14,2.031318324274284,1.5463265353710427,1.1521467925510966,2.0350966435205544,0.16737311762156604,-0.04513766536924177,3.2497644676386304,2
32,IG61,HTS6,1/1,A,BX,CAT14,0.8032610298926622,-0.034415420979017335,1.6705181825033075,2.0350966435205544,0.16737311762156604,-0.04513766536924177,-0.0982060034377954,2
33,IG61,HTS6,1/1,A,BX,CAT14,-0.5515918378193488,-0.06183322675960544,1.6705181825033075,2.0350966435205544,0.16737311762156604,-0.04513766536924177,-0.0982060034377954,2
22,IG6,HTS67,1/1,A,BX,CAT3,-0.43969377047783054,-0.09874181146424325,1.1970274323737988,2.0350966435205544,0.16737311762156604,-0.04513766536924177,-0.19251503079206095,2
38,IG25,HTS48,1/1,C,BG,CAT7,0.13593839677070457,0.38634244465385387,-0.2728135218196997,-0.7249609879396841,-0.7058287297211058,-0.5262666923851407,-0.21609228763062732,0
13,IG54,HTS119,1/1,A,PR,CAT16,-0.005393498040048761,-0.1409230511266865,-0.318591774438856,-0.8286537608343229,-0.9459592377403404,-1.0073957194010394,-0.16893777395349455,0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.14278967991116104,-0.04516109178302475,-0.3284655151998505,1.3641434071434797,-0.4875282678854378,0.19542684813870764,0.11398930810930206,2
2,IG38,HTS61,1/1,A,SQFT,CAT8,0.5050463917303026,0.02109509041675796,-0.328241112000737,1.3641434071434797,-0.4875282678854378,0.19542684813870764,-0.19251503079206095,2
2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.6665281909907737,-0.049115583001378804,-0.328241112000737,1.3641434071434797,-0.4875282678854378,0.19542684813870764,-0.19251503079206095,2
2,IG38,HTS61,1/1,C,SQFT,CAT8,-0.004470300219392906,-0.04483418717564082,-0.328241112000737,1.3641434071434797,-0.4875282678854378,0.19542684813870764,-0.21609228763062732,2
2,IG38,HTS61,1/1,C,SQFT,CAT8,-0.07432383686516594,-0.0542827848600281,-0.328241112000737,1.3641434071434797,-0.4875282678854378,0.19542684813870764,-0.19251503079206095,2
2,IG38,HTS61,1/0,A,SQFT,CAT8,-0.007603985441703246,-0.1409230511266865,-0.3271190960051694,1.3641434071434797,-0.4875282678854378,0.19542684813870764,-0.14536051711492817,2
99,IG38,HTS61,1/0,A,SQFT,CAT8,0.47635258444994427,-0.011953910858766315,-0.3271190960051694,1.3641434071434797,-0.4875282678854378,0.19542684813870764,-0.14536051711492817,2
2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.12710750665163997,-0.04986430000538717,-0.328241112000737,1.3641434071434797,-0.4875282678854378,0.19542684813870764,-0.19251503079206095,2
2,IG38,HTS61,1/1,A,SQFT,CAT8,0.1773047694434352,-0.027118066517414656,-0.328241112000737,1.3641434071434797,-0.4875282678854378,0.19542684813870764,-0.19251503079206095,2
17,IG53,HTS119,1/1,B,PC,CAT16,-0.004772176790436253,-0.08066715026888635,-0.2885217457576455,0.12897949472204706,-0.8695540760978567,-0.5262666923851407,-0.19251503079206095,0
2,IG38,HTS61,1/1,C,SQFT,CAT8,0.009630016549846309,-0.1409230511266865,-0.32779230560250994,1.3641434071434797,-0.4875282678854378,1.1576849021705053,-0.21609228763062732,2
2,IG38,HTS61,1/1,C,SQFT,CAT8,0.04848875991715559,-0.011584825011719938,-0.32779230560250994,1.3641434071434797,-0.4875282678854378,1.1576849021705053,-0.21609228763062732,2
34,IG38,HTS61,1/1,A,SQFT,CAT8,0.09348030950122828,-0.017205475196740497,-0.3266702896069424,1.3641434071434797,-0.4875282678854378,1.1576849021705053,-0.0982060034377954,2
2,IG38,HTS61,1/1,B,SQFT,CAT8,0.3861638595126256,0.0166449696323702,-0.3273434992042829,1.3641434071434797,-0.4875282678854378,0.19542684813870764,-0.19251503079206095,2
2,IG38,HTS61,1/1,B,SQFT,CAT8,0.19349770531844654,-0.0016616883811301638,0.23209367618570056,1.3641434071434797,-0.26922780604976987,1.3982494156784548,-0.19251503079206095,2
2,IG38,HTS61,1/1,A,SQFT,CAT8,0.4667106006701121,-0.02342720804695087,0.23209367618570056,1.3641434071434797,-0.26922780604976987,1.3982494156784548,-0.16893777395349455,2
39,IG25,HTS48,1/1,B,BG,CAT7,-0.05678177000937837,-0.06359429351551245,-0.3064740016867264,-0.732585456534878,-0.7058287297211058,-0.7668312058930901,-0.19251503079206095,0
39,IG25,HTS48,1/1,C,BG,CAT7,-0.05109987855244402,-0.1409230511266865,-0.2728135218196997,-0.7249609879396841,-0.7058287297211058,-0.5262666923851407,-0.21609228763062732,0
7,IG16,HTS119,1/1,A,BX,CAT12,-0.17177768031128077,-0.1409230511266865,-0.25665649148352687,-0.7783322681060423,-0.5311883602525714,-0.06919411672003663,-0.05105148976066263,0
8,IG16,HTS119,1/1,A,BX,CAT12,-0.004413463445990855,-0.1409230511266865,-0.25665649148352687,-0.7783322681060423,-0.5311883602525714,-0.06919411672003663,-0.05105148976066263,0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.32090902575228014,-0.056170395334922435,-0.3273434992042829,1.3641434071434797,-0.4875282678854378,0.19542684813870764,-0.14536051711492817,2
5,IG11,HTS6,1/1,B,BX,CAT5,-0.10877041024901371,-0.1409230511266865,0.8213764770577809,0.7770593253135395,0.5668629627808384,-0.7499916899475336,-0.19251503079206095,2
39,IG22,HTS48,1/1,C,RL,CAT7,-0.03435713982299619,-0.04133314428365803,-0.26159336186402415,-0.7935812052964303,-0.26922780604976987,0.07514459138473294,-0.19251503079206095,0
10,IG49,HTS9,1/1,B,RL,CAT16,0.005481555074032822,-0.1409230511266865,-0.31769416164240194,-0.8012056738916243,-0.9241291915567738,-0.04513766536924177,-0.19251503079206095,0
39,IG25,HTS48,1/1,C,BG,CAT7,0.07782590049674507,-0.019251265320368992,-0.29525384173105085,-0.732585456534878,-0.4875282678854378,-0.7668312058930901,-0.21609228763062732,0
8,IG14,HTS15,1/1,C,BX,CAT8,0.2455536899702641,0.017256597607475624,-0.19427240212997077,-0.7478343937252662,1.0405749649642377,0.7968381319085812,-0.21609228763062732,1
37,IG14,HTS15,1/1,C,BX,CAT8,-0.18743491350326225,-0.1409230511266865,-0.19427240212997077,-0.7478343937252662,1.0405749649642377,0.7968381319085812,-0.21609228763062732,1
37,IG14,HTS15,1/1,A,BX,CAT8,0.08545479927461587,-0.03277035263218205,-0.19427240212997077,-0.7478343937252662,1.0405749649642377,0.7968381319085812,-0.16893777395349455,1
40,IG26,HTS56,2/0,C,BX,CAT7,0.00206574182708226,-0.1409230511266865,-0.28403368177537525,-0.694463113558908,-0.7058287297211058,1.1576849021705053,-0.21609228763062732,0
16,IG51,HTS119,1/1,A,PC,CAT16,-0.04151946621329032,-0.03746301554462886,-0.3244262576158073,-0.8774503598435647,-0.5966784988032718,-0.6465489491391153,-0.19251503079206095,0
39,IG22,HTS48,1/1,C,RL,CAT7,-0.0026488654117053432,-0.1409230511266865,-0.26159336186402415,-0.7935812052964303,-0.26922780604976987,0.07514459138473294,-0.21609228763062732,0
39,IG26,HTS56,1/1,C,BX,CAT7,-0.001995169836285826,-0.03986734620538813,-0.17183208221861965,-0.6639652391781319,-0.7058287297211058,1.1576849021705053,-0.21609228763062732,0
37,IG64,HTS15,1/1,C,BX,CAT14,-0.12512791734405107,-0.08819650154863246,-0.21761033483777598,-0.7707077995108482,0.6039740412929019,0.4359913616466571,-0.21609228763062732,1
11,IG14,HTS17,1/1,A,BX,CAT8,-0.029078837219210864,-0.038169551308974786,-0.23915304195267303,-0.7554588623204602,0.8222745031285699,0.6765558751546065,-0.14536051711492817,1
40,IG26,HTS56,1/1,C,BX,CAT7,0.0004250134871128815,-0.1409230511266865,-0.23915304195267303,-0.694463113558908,-0.4875282678854378,1.3982494156784548,-0.21609228763062732,1
40,IG25,HTS48,1/1,C,BG,CAT7,0.1918010331467106,0.07876739034523346,-0.31769416164240194,-0.7249609879396841,-0.7058287297211058,-0.5262666923851407,-0.21609228763062732,0
30,IG61,HTS6,1/1,B,BX,CAT14,-0.1351876109145235,-0.08819650154863246,1.3675738637000672,-0.7935812052964303,0.2765233485394,0.07514459138473294,-0.21609228763062732,1
9,IG14,HTS15,1/1,B,BX,CAT8,-0.10797243191816944,-0.1409230511266865,-0.31773904228222466,-0.8317035482724005,-0.26922780604976987,-0.5262666923851407,-0.19251503079206095,0
11,IG64,HTS15,1/1,A,BX,CAT14,-0.2687056226662714,-0.08819650154863246,0.3577594676892669,-0.5877205532261915,1.4771758886355737,1.3982494156784548,0.1611438217864348,1
37,IG64,HTS15,1/1,A,BX,CAT14,0.6245893892669612,0.034835629236798844,0.3577594676892669,-0.5877205532261915,1.4771758886355737,1.3982494156784548,0.1611438217864348,1
37,IG64,HTS15,1/1,A,BX,CAT14,0.32682439913327327,-0.034415420979017335,0.3577594676892669,-0.5877205532261915,1.4771758886355737,1.3982494156784548,0.1611438217864348,1
37,IG64,HTS15,1/1,A,BX,CAT14,-0.5664706127999591,-0.06791787058091288,0.3577594676892669,-0.5877205532261915,1.4771758886355737,1.3982494156784548,0.1611438217864348,1
8,IG26,HTS56,1/1,B,BX,CAT7,-0.11411244396627031,-0.1409230511266865,-0.23915304195267303,-0.6639652391781319,-0.7058287297211058,2.119942956202303,-0.19251503079206095,1
10,IG26,HTS56,1/1,B,BX,CAT7,0.0004250134871128815,-0.1409230511266865,-0.23915304195267303,-0.6639652391781319,-0.7058287297211058,2.119942956202303,-0.19251503079206095,1
41,IG26,HTS56,1/1,B,BX,CAT7,-0.056843715239578714,-0.1409230511266865,-0.23915304195267303,-0.6639652391781319,-0.7058287297211058,2.119942956202303,-0.19251503079206095,1
12,IG54,HTS119,1/1,B,PC,CAT16,0.09192474287398153,-0.028151506889144515,-0.328241112000737,-0.8736381255459676,-0.9241291915567738,-1.247960232908989,-0.19251503079206095,0
10,IG14,HTS119,1/1,A,BX,CAT8,-0.17791576111351884,-0.1409230511266865,0.34429527574245616,-0.7020875821541019,0.05822288670373205,-0.1654199221232165,-0.14536051711492817,0
37,IG64,HTS15,1/1,C,BX,CAT14,0.017741249173464084,-0.1409230511266865,-0.3064740016867264,-0.8012056738916243,-0.26922780604976987,-0.04513766536924177,-0.21609228763062732,0
3,IG31,HTS55,1/1,A,YD,CAT12,-0.3463683077037734,-0.1409230511266865,-0.28762413296119144,0.8151816682895096,0.7131242722107359,0.5562736184006318,-0.0982060034377954,1
3,IG31,HTS55,1/1,A,YD,CAT12,0.5149070008482338,0.737849260070909,-0.28762413296119144,0.8151816682895096,0.7131242722107359,0.5562736184006318,-0.0982060034377954,1
15,IG53,HTS119,1/1,C,BG,CAT16,-0.04991486193783382,-0.04424364982036661,-0.3271190960051694,-0.8362782294295168,-1.0332794224746076,-1.0555086221026293,-0.21609228763062732,0
7,IG16,HTS15,1/1,A,BX,CAT12,-0.0677259741849977,-0.1409230511266865,-0.3064740016867264,-0.7707077995108482,0.6039740412929019,0.4359913616466571,-0.19251503079206095,1
9,IG16,HTS15,1/1,A,BX,CAT12,-0.035464179790136635,-0.1409230511266865,-0.3064740016867264,-0.7707077995108482,0.6039740412929019,0.4359913616466571,-0.19251503079206095,1
19,IG46,HTS119,1/1,A,PC,CAT17,0.012675591275428505,-0.1409230511266865,-0.2822384561824672,0.5788231418384947,-0.4329531524265208,-0.7066900775161027,-0.0038969760835298856,0
19,IG46,HTS119,1/1,A,PC,CAT17,-0.7737467250103023,-0.07615375762500493,-0.2822384561824672,0.5788231418384947,-0.4329531524265208,-0.7066900775161027,-0.0038969760835298856,0
21,IG46,HTS119,1/1,A,PC,CAT17,0.020867479371422453,-0.03587067374737163,-0.2822384561824672,0.5788231418384947,-0.4329531524265208,-0.7066900775161027,-0.0038969760835298856,0
99,IG46,HTS119,1/1,A,PC,CAT17,0.11097837302386314,-0.034172878850958294,-0.2822384561824672,0.5788231418384947,-0.4329531524265208,-0.7066900775161027,-0.0038969760835298856,0
99,IG46,HTS119,1/1,A,PC,CAT17,-0.46245456204084134,-0.047945053600746,-0.2822384561824672,0.5788231418384947,-0.4329531524265208,-0.7066900775161027,-0.0982060034377954,0
17,IG46,HTS119,1/1,A,PC,CAT17,1.1776065013338284,-0.009233220900538727,-0.3244262576158073,-0.8088301424868184,-0.9241291915567738,-0.8871134626470648,-0.14536051711492817,0
99,IG46,HTS119,1/1,A,PC,CAT17,-1.1720356372954512,-0.1409230511266865,-0.3244262576158073,-0.8088301424868184,-0.9241291915567738,-0.8871134626470648,-0.14536051711492817,0
12,IG46,HTS119,1/1,A,PC,CAT17,1.2038804575481408,0.02173835432161022,-0.3244262576158073,-0.8088301424868184,-0.9241291915567738,-0.8871134626470648,-0.0982060034377954,0
14,IG46,HTS119,1/1,A,PC,CAT17,-0.22617329664454364,-0.04186040977943857,-0.3244262576158073,-0.8088301424868184,-0.9241291915567738,-0.8871134626470648,-0.0982060034377954,0
99,IG46,HTS119,1/1,A,PC,CAT17,-1.1720356372954512,-0.1409230511266865,-0.3244262576158073,-0.8088301424868184,-0.9241291915567738,-0.8871134626470648,-0.0982060034377954,0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.29558893886549786,-0.04344220626678019,-0.328241112000737,1.3641434071434797,-0.4875282678854378,0.19542684813870764,-0.16893777395349455,2
8,IG39,HTS62,1/1,C,BX,CAT9,-0.036858767729983796,-0.1409230511266865,-0.2234448180147272,-0.6639652391781319,0.6039740412929019,0.4359913616466571,-0.21609228763062732,1
25,IG55,HTS95,1/1,A,BX,CAT16,0.22566779668395304,-0.0143793321393568,0.9053032735262342,1.3336455327627037,-0.26922780604976987,-0.5262666923851407,-0.19251503079206095,2
8,IG14,HTS15,1/1,C,BX,CAT8,0.06207650742154902,-0.0143793321393568,-0.29974190571332104,-0.7973934395940273,-0.10550245967301891,-0.04513766536924177,-0.21609228763062732,0
11,IG14,HTS86,2/0,B,BX,CAT8,-0.16892894730110888,-0.1409230511266865,-0.31320609766013174,-0.7935812052964303,-0.8695540760978567,-0.4360549998196596,-0.19251503079206095,0
6,IG11,HTS6,1/1,A,BX,CAT5,-0.04940038219320983,-0.053048983599901636,0.18317377877895513,0.7579981538255544,-0.4329531524265208,0.49613249002364446,0.06683479443216926,2
2,IG29,HTS61,2/0,C,BX,CAT8,-0.4357696657794507,-0.1409230511266865,0.23321569218126814,1.8368604600455094,-0.8695540760978567,0.7366970035315938,-0.21609228763062732,2
2,IG30,HTS46,1/1,B,YD,CAT12,-0.012700439443120356,-0.05053919983998626,-0.2990686961159805,0.9676710401933901,1.4771758886355737,1.3982494156784548,-0.21609228763062732,1
99,IG30,HTS46,1/1,B,YD,CAT12,-0.25281950569042533,-0.1409230511266865,-0.2990686961159805,0.9676710401933901,1.4771758886355737,1.3982494156784548,-0.21609228763062732,1
2,IG38,HTS61,1/1,C,SQFT,CAT8,-0.11354673429107162,-0.1409230511266865,-0.32756790240339645,1.3641434071434797,-0.4875282678854378,1.1576849021705053,-0.21609228763062732,2
7,IG39,HTS15,1/1,C,BX,CAT9,0.013845697841334778,-0.1409230511266865,-0.17183208221861965,-0.7707077995108482,0.6039740412929019,0.4359913616466571,-0.21609228763062732,1
10,IG14,HTS15,1/1,B,BG,CAT8,-0.208301630494844,-0.046289439943995106,-0.3019859377044562,-0.7554588623204602,0.8222745031285699,-1.0073957194010394,-0.21609228763062732,0
2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.35737815347264223,-0.06705315516783278,-0.3284655151998505,1.3641434071434797,-0.4875282678854378,0.19542684813870764,-0.19251503079206095,2
2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.11626754822044093,-0.1409230511266865,-0.3284655151998505,1.3641434071434797,-0.4875282678854378,0.19542684813870764,-0.19251503079206095,2
1,IG2,HTS97,1/1,A,BX,CAT1,0.15659788900460303,-0.03365615866509336,0.7257807142354252,-0.5686593817382065,-0.6239660565327303,3.623471165626987,-0.16893777395349455,1
1,IG2,HTS97,1/1,A,BX,CAT1,0.14764965857727932,-0.0330128947602411,0.6360194345900207,-0.5686593817382065,-0.5966784988032718,3.5633300372499996,-0.16893777395349455,1
1,IG3,HTS97,1/1,A,BX,CAT1,-0.06097118220391632,-0.03762119519336302,0.7257807142354252,-0.6163123104581691,-0.5966784988032718,2.871707060914645,-0.19251503079206095,1
11,IG64,HTS15,1/1,A,BX,CAT14,0.2190505177147344,-0.026685708810874616,0.43405655538786064,-0.709712050749296,4.096781430663589,1.3982494156784548,-0.05105148976066263,1
11,IG64,HTS15,1/1,A,BX,CAT14,-0.1609317412477325,-0.04505563868386864,0.43405655538786064,-0.709712050749296,4.096781430663589,1.3982494156784548,-0.05105148976066263,1
37,IG64,HTS15,1/1,A,BX,CAT14,-0.350922870728966,-0.04718579128682202,0.43405655538786064,-0.709712050749296,4.096781430663589,1.3982494156784548,-0.05105148976066263,1
37,IG64,HTS15,1/1,A,BX,CAT14,0.40904164719596786,-0.0003224340218475953,0.43405655538786064,-0.709712050749296,4.096781430663589,1.3982494156784548,-0.05105148976066263,1
37,IG64,HTS15,1/1,A,BX,CAT14,0.5290850450719282,-0.01629857854399797,0.4116162354765095,-0.709712050749296,3.3327298142387516,1.3982494156784548,2.2359424235802763,1
37,IG64,HTS15,1/1,A,BX,CAT14,-2.0960496066061247,-0.06748551287437284,0.4116162354765095,-0.709712050749296,3.3327298142387516,1.3982494156784548,2.2359424235802763,1
37,IG64,HTS15,1/1,A,BX,CAT14,-2.4710688544264663,-0.11079510069778642,0.4116162354765095,-0.709712050749296,3.3327298142387516,1.3982494156784548,2.2359424235802763,1
37,IG64,HTS15,1/1,A,BX,CAT14,-3.221107329301065,-0.13339369984694038,0.4116162354765095,-0.709712050749296,3.3327298142387516,1.3982494156784548,2.2359424235802763,1
37,IG64,HTS15,1/1,A,BX,CAT14,1.9041555650369553,0.16225460894712423,0.4116162354765095,-0.709712050749296,3.3327298142387516,1.3982494156784548,2.2359424235802763,1
37,IG64,HTS15,1/1,A,BX,CAT14,-0.3459598388207561,-0.046763978890197594,0.4116162354765095,-0.709712050749296,3.3327298142387516,1.3982494156784548,2.2359424235802763,1
37,IG64,HTS15,1/1,A,BX,CAT14,6.404386393518462,0.4534527969568011,0.4116162354765095,-0.709712050749296,3.3327298142387516,1.3982494156784548,2.2359424235802763,1
1,IG2,HTS97,2/0,B,BX,CAT1,0.495812087722275,-0.02141305385306921,0.7257807142354252,-0.6792141763685199,-0.7058287297211058,1.8793784426943536,-0.19251503079206095,1
1,IG2,HTS97,2/0,B,BX,CAT1,-0.0876287918302137,-0.06183322675960544,0.7257807142354252,-0.6792141763685199,-0.7058287297211058,1.8793784426943536,-0.19251503079206095,1
1,IG2,HTS97,2/0,B,BX,CAT1,0.9042212474804321,-0.0025158584842946414,0.7257807142354252,-0.6792141763685199,-0.7058287297211058,1.8793784426943536,-0.19251503079206095,1
1,IG2,HTS97,1/1,A,BX,CAT1,-0.35355613484588994,-0.04057388196973404,0.7257807142354252,-0.5686593817382065,-0.6239660565327303,3.623471165626987,-0.12178326027636178,1
1,IG2,HTS97,1/1,A,BX,CAT1,-0.35355613484588994,-0.042197859696738116,0.7257807142354252,-0.5686593817382065,-0.6239660565327303,3.623471165626987,-0.16893777395349455,1
1,IG2,HTS97,1/1,C,BX,CAT1,0.15659788900460303,-0.03289689635116938,0.7257807142354252,-0.5686593817382065,-0.6239660565327303,3.623471165626987,-0.21609228763062732,1
1,IG2,HTS97,1/1,A,BX,CAT1,-0.08953088211027742,-0.036819751639776604,0.7257807142354252,-0.5686593817382065,-0.5966784988032718,3.5633300372499996,-0.14536051711492817,1
1,IG2,HTS97,1/1,A,BX,CAT1,-0.5638919427193064,-0.044560009117834934,0.6360194345900207,-0.5686593817382065,-0.5966784988032718,3.5633300372499996,-0.16893777395349455,1
1,IG2,HTS97,1/1,B,BX,CAT1,-0.08953088211027742,-0.03857027308576799,0.6360194345900207,-0.5686593817382065,-0.5966784988032718,3.5633300372499996,-0.19251503079206095,1
1,IG3,HTS97,1/1,A,BX,CAT1,-0.1510017526413336,-0.03996225399462862,0.7257807142354252,-0.6163123104581691,-0.5966784988032718,2.871707060914645,-0.19251503079206095,1
