,AISLE,IG,HTS,PLANNING,ABC,UOM,CAT,COSTX,QTYVAR
289,24,IG56,HTS119,1/1,B,PC,CAT17,0.15662262236923533,-0.018656019668333215
290,18,IG56,HTS119,1/1,C,PC,CAT17,-0.3229873002948331,-0.052559948353578675
291,24,IG56,HTS119,1/1,C,PC,CAT17,0.26746216558167957,-0.006927625733611673
292,18,IG56,HTS119,1/1,C,PC,CAT17,-0.8566024516060473,-0.14381364271215438
293,18,IG56,HTS119,1/0,C,PC,CAT17,-0.13559227878641414,-0.0434269133007703
294,2,IG56,HTS119,1/1,B,PC,CAT17,-1.6629046177508982,-0.14381364271215438
295,18,IG56,HTS119,1/1,B,PC,CAT17,0.5395384736765269,0.2942216116191823
296,20,IG56,HTS119,1/1,B,PC,CAT17,-0.13813633018805083,-0.04425918028399984
297,22,IG56,HTS119,1/1,B,PC,CAT17,0.37011977271038243,-0.006927625733611673
298,18,IG56,HTS119,1/1,B,PC,CAT17,0.34920437183577496,-0.006927625733611673
299,19,IG56,HTS119,1/1,B,PC,CAT17,1.3029703961412715,0.07520398445351396
300,18,IG56,HTS119,1/1,B,PC,CAT17,-0.07561444854530903,-0.0890592359207373
301,18,IG56,HTS119,1/1,B,PC,CAT17,-0.17126495714299747,-0.07080411669647886
302,18,IG56,HTS119,1/1,C,PC,CAT17,-0.15126905040007155,-0.07810835456245388
303,18,IG56,HTS119,1/1,C,PC,CAT17,-0.24254478212160643,-0.14381364271215438
304,23,IG56,HTS119,1/1,C,PC,CAT17,0.4876609448559588,0.07520398445351396
305,20,IG56,HTS119,1/0,C,PC,CAT17,-0.12083062688681376,-0.14381364271215438
306,23,IG56,HTS119,1/0,C,PC,CAT17,-0.2729436034192688,-0.06559149716993594
307,20,IG56,HTS119,1/0,C,PC,CAT17,0.15593431726562937,0.07520398445351396
308,26,IG56,HTS119,1/0,C,PC,CAT17,-0.0933695757094422,-0.045255710487603636
309,16,IG56,HTS119,1/0,C,PC,CAT17,-0.276036147620147,-0.07412223374803874
310,16,IG56,HTS119,1/0,C,PC,CAT17,0.6945487305506811,0.003782336234789511
311,19,IG56,HTS119,1/0,B,PC,CAT17,-0.7913586044458216,-0.09404188693875627
312,19,IG56,HTS119,1/0,C,PC,CAT17,-0.09017246813462272,-0.039517448655863124
313,18,IG56,HTS119,1/0,C,PC,CAT17,0.14932657981803105,-0.029924476586006853
314,20,IG56,HTS119,1/1,B,PC,CAT17,1.100250648541929,0.07520398445351396
315,19,IG56,HTS119,1/0,C,PC,CAT17,-0.12012315464897885,-0.040064992723777296
316,18,IG56,HTS119,1/0,C,PC,CAT17,1.5011050566992492,0.2942216116191823
317,19,IG56,HTS119,1/0,C,PC,CAT17,-1.4385403151430618,-0.14381364271215438
318,18,IG56,HTS119,1/0,C,PC,CAT17,-0.051649465745333245,-0.14381364271215438
319,18,IG56,HTS119,1/0,C,PC,CAT17,0.1470404711290717,-0.020616227431465947
320,19,IG56,HTS119,1/0,C,PC,CAT17,-0.06245486898642505,-0.14381364271215438
321,18,IG56,HTS119,1/0,C,PC,CAT17,-0.049314562224031445,-0.056206591845887055
322,13,IG48,HTS15,2/0,B,PC,CAT17,1.6495586532629951,0.12995839124493105
323,13,IG46,HTS15,1/1,B,PC,CAT17,-0.2077351108517278,-0.07210727157811458
324,13,IG46,HTS15,1/1,B,PC,CAT17,-0.1251033551508488,-0.061014028762173475
325,17,IG46,HTS119,1/1,B,PC,CAT17,-2.0377704628741085,-0.0897272396835926
326,16,IG46,HTS119,1/1,A,PC,CAT17,0.23070915399901948,-0.012403066412753383
327,17,IG46,HTS119,1/1,A,BX,CAT17,1.1773420035631268,0.010768998541374327
328,17,IG46,HTS119,1/1,A,BX,CAT17,-0.9365013163116075,-0.08675955083549779
329,3,IG46,HTS119,1/1,A,PC,CAT17,0.05621071868070932,-0.031172877060851163
330,18,IG46,HTS119,1/1,A,PC,CAT17,-0.01857432502713788,-0.14381364271215438
331,15,IG46,HTS119,1/1,B,PC,CAT17,0.05621071868070932,-0.03307833041719247
332,15,IG46,HTS119,1/1,B,PC,CAT17,3.670821080030182,3.1633525274894376
333,17,IG46,HTS119,1/1,B,PC,CAT17,-2.660979139307049,-0.08550019947929519
334,13,IG46,HTS121,1/1,B,PR,CAT17,0.058403274003371544,-0.016049709905061757
335,13,IG46,HTS121,1/1,B,PR,CAT17,-0.14500351075243925,-0.04773060967457569
336,14,IG46,HTS121,1/1,B,PR,CAT17,-0.21280577938186024,-0.07810835456245388
337,13,IG46,HTS121,1/1,B,PR,CAT17,0.01279646228124735,-0.03645120187554377
338,19,IG46,HTS119,1/1,A,PC,CAT17,-0.2021375468885965,-0.048979010149419994
339,18,IG46,HTS119,1/1,A,PC,CAT17,-0.33552036604061325,-0.0434269133007703
340,19,IG46,HTS119,1/1,A,PC,CAT17,-1.636002752393628,-0.13385929155747475
341,19,IG46,HTS119,1/1,A,PC,CAT17,-0.05208187798413419,-0.14381364271215438
342,19,IG46,HTS119,1/1,A,PC,CAT17,-0.09376401293147422,-0.03879469048621642
343,19,IG46,HTS119,1/1,A,PC,CAT17,0.4981222061114738,1.4988185610303582
344,19,IG46,HTS119,1/1,A,PC,CAT17,-1.1358172175553567,-0.14381364271215438
345,21,IG46,HTS119,1/1,A,PC,CAT17,0.02294593533564467,-0.14381364271215438
346,21,IG46,HTS119,1/1,A,PC,CAT17,0.5231314913063683,-0.016608204854334216
347,19,IG46,HTS119,1/1,A,PC,CAT17,-0.03540902823168863,-0.04324074831767949
348,19,IG46,HTS119,1/1,A,PC,CAT17,0.006273085583199115,-0.14381364271215438
349,19,IG46,HTS119,1/1,A,PC,CAT17,0.04795522053053915,0.18471279803634816
350,20,IG46,HTS119,1/1,A,PC,CAT17,-0.027072613921692,-0.14381364271215438
351,18,IG46,HTS119,1/1,A,PC,CAT17,1.6818946441973697,0.07251006763937624
352,18,IG46,HTS119,1/1,A,PC,CAT17,0.056291655972988075,0.2942216116191823
353,18,IG46,HTS119,1/1,A,PC,CAT17,2.4321729464547763,0.03803669312350005
354,19,IG46,HTS119,1/1,A,PC,CAT17,0.0646280702829847,-0.03338495509522441
355,18,IG46,HTS119,1/1,A,PC,CAT17,0.014609521025648038,-0.034874274959950956
356,19,IG46,HTS119,1/1,A,PC,CAT17,-0.05208187798413419,-0.051683877844916
357,19,IG46,HTS119,1/1,A,PC,CAT17,0.11464661954032136,-0.012403066412753383
358,19,IG46,HTS119,1/1,A,PC,CAT17,-0.002063328726797518,-0.14381364271215438
359,13,IG46,HTS119,1/1,A,BX,CAT17,0.24850468641193513,-0.025445566110468932
360,15,IG46,HTS119,1/1,A,BX,CAT17,-0.3439197973233449,-0.05759735377838905
361,12,IG46,HTS119,1/1,A,BX,CAT17,0.05787775217977161,-0.03204894756951383
362,14,IG46,HTS119,1/1,A,BX,CAT17,-0.06180145356155331,-0.049636063030917006
363,25,IG48,HTS24,2/0,B,TB,CAT17,5.868904546549747,0.10805662852836423
364,2,IG48,HTS24,1/0,B,TB,CAT17,-0.417765482394356,-0.14381364271215438
365,20,IG48,HTS24,1/0,B,TB,CAT17,0.4803302239505432,0.0021944584378384125
366,20,IG48,HTS24,2/0,A,TB,CAT17,0.5408759254496416,0.0021944584378384125
367,23,IG46,HTS66,1/1,A,BX,CAT17,1.3047749596398506,-0.005482109394318262
368,26,IG46,HTS66,1/1,A,BX,CAT17,3.5970615942320707,0.02466566698503599
369,21,IG46,HTS66,1/1,A,BX,CAT17,0.3377695596356152,-0.030767694450594674
370,23,IG46,HTS66,1/1,A,BX,CAT17,2.176692671648293,0.004023255624671745
371,12,IG46,HTS119,1/1,A,PC,CAT17,-0.015570642788148006,-0.03573939458725535
372,12,IG46,HTS119,1/1,A,PC,CAT17,-0.05982068767576254,-0.14381364271215438
373,16,IG56,HTS119,1/1,B,PC,CAT17,-0.15440590935340626,-0.07412223374803874
374,2,IG56,HTS119,1/1,B,PC,CAT17,0.11995238660220342,-0.006927625733611673
375,17,IG56,HTS119,1/1,B,PC,CAT17,-0.05738764504601621,-0.14381364271215438
376,16,IG56,HTS119,1/1,B,PC,CAT17,0.7819351400901164,0.02044957766209687
377,2,IG56,HTS119,1/1,C,PC,CAT17,-0.48474743149070226,-0.14381364271215438
378,18,IG56,HTS119,1/1,A,PC,CAT17,0.23525360333462633,0.2942216116191823
379,18,IG56,HTS119,1/1,A,PC,CAT17,0.23525360333462633,-0.014976523531949988
380,18,IG56,HTS119,1/1,A,PC,CAT17,-0.3086696834827943,-0.14381364271215438
381,2,IG56,HTS119,1/1,B,PC,CAT17,0.27338757840967054,0.07520398445351396
382,18,IG56,HTS119,1/1,B,PC,CAT17,-0.0897702330376949,-0.14381364271215438
383,19,IG56,HTS119,1/1,B,PC,CAT17,0.5154927649087954,-0.0030181610887044926
384,18,IG56,HTS119,1/1,A,PC,CAT17,-0.026785275967876315,-0.038082883197928
385,22,IG56,HTS119,1/1,A,PC,CAT17,0.7943695806810495,0.12995839124493105
386,23,IG56,HTS119,1/1,A,PC,CAT17,-0.3502612236071581,-0.04694214621677928
387,19,IG56,HTS119,1/1,B,PC,CAT17,-0.08231783147198138,-0.14381364271215438
388,18,IG56,HTS119,1/1,B,PC,CAT17,-0.12126568068215123,-0.14381364271215438
389,20,IG56,HTS119,1/1,B,PC,CAT17,-0.7314579287880351,-0.14381364271215438
390,2,IG56,HTS119,1/1,B,PC,CAT17,-0.050965408264637975,-0.14381364271215438
391,2,IG56,HTS119,1/1,B,PC,CAT17,-0.4622042612133912,-0.0729504894427024
392,19,IG56,HTS119,1/1,B,PC,CAT17,-0.13321316617491727,-0.14381364271215438
393,19,IG56,HTS119,1/1,B,PC,CAT17,-0.6266998192988543,-0.14381364271215438
394,19,IG56,HTS119,1/1,B,PC,CAT17,-0.7911953562518652,-0.14381364271215438
395,22,IG56,HTS119,1/0,C,PC,CAT17,0.469428858243593,0.11170327202067262
396,23,IG56,HTS119,1/0,C,PC,CAT17,-0.40686411668740574,-0.07810835456245388
397,16,IG56,HTS119,1/0,C,PC,CAT17,0.29016442095984557,0.18471279803634816
398,21,IG56,HTS119,1/0,B,PC,CAT17,-0.0417873095122993,-0.04074394736799087
399,18,IG56,HTS119,1/0,C,PC,CAT17,-0.03160660269341426,-0.056206591845887055
400,26,IG56,HTS119,1/0,C,PC,CAT17,0.4086162538720453,0.12995839124493105
401,2,IG56,HTS119,1/0,C,PC,CAT17,0.12640963985702966,-0.0233539477710368
402,18,IG56,HTS119,1/0,C,PC,CAT17,-0.06384489830084247,-0.04995363859030722
403,14,IG56,HTS15,1/0,C,PC,CAT17,0.01713290488894307,-0.038082883197928
404,15,IG56,HTS15,1/0,C,PC,CAT17,0.04260194771590447,0.007418028845739606
405,14,IG56,HTS15,1/0,C,PC,CAT17,0.01713290488894307,-0.03560798401095594
406,14,IG56,HTS15,1/0,C,PC,CAT17,0.018547849364612894,-0.03541086814650684
407,15,IG56,HTS15,1/0,C,PC,CAT17,0.10202965795894162,-0.008833079089952987
408,17,IG56,HTS119,1/0,C,PC,CAT17,0.1779582843225758,-0.0030181610887044926
409,18,IG56,HTS119,1/0,C,PC,CAT17,-0.030386245838450097,-0.045255710487603636
410,17,IG56,HTS119,1/1,C,PC,CAT17,-0.0629709657363027,-0.048902353979912015
411,20,IG56,HTS119,1/1,B,PC,CAT17,-0.03688918745513187,-0.04425918028399984
412,24,IG56,HTS119,1/1,B,PC,CAT17,0.44031169904499406,0.009498696303813454
413,19,IG56,HTS119,1/0,C,PC,CAT17,-0.018854076430580697,-0.04114912997824736
414,15,IG53,HTS119,1/1,C,PC,CAT16,-2.100855397575721,-0.14381364271215438
415,12,IG54,HTS119,1/1,C,PC,CAT16,0.027836259517916323,-0.03479761879044297
416,14,IG54,HTS119,1/1,B,PR,CAT16,1.7284941739983677,0.6243030775205611
417,0,IG54,HTS119,1/1,B,PR,CAT16,-1.632650786208412,-0.14381364271215438
418,13,IG54,HTS119,1/1,B,PR,CAT16,-0.15412455188358923,-0.0701032602895487
419,14,IG54,HTS119,1/1,B,PR,CAT16,0.1651264268338377,-0.027537184449901067
420,16,IG54,HTS119,1/1,B,PR,CAT16,0.3329800161183246,-0.018656019668333215
421,15,IG54,HTS119,1/1,C,PR,CAT16,0.02940170931881048,-0.03495093112945894
422,13,IG54,HTS119,1/1,C,PR,CAT16,0.7469338820077578,0.03193705220693618
423,0,IG54,HTS119,1/1,C,PR,CAT16,-0.6884820651113727,-0.14381364271215438
424,15,IG54,HTS119,1/1,C,PC,CAT16,-0.043866341301248356,-0.14381364271215438
425,16,IG53,HTS119,1/1,B,PR,CAT16,0.012571929975643792,-0.03492902936674237
426,0,IG53,HTS119,1/1,B,PR,CAT16,0.01623361338165277,-0.035629885773672515
427,15,IG53,HTS119,1/1,B,PC,CAT16,-1.1479590370794008,-0.0796852814780467
428,14,IG53,HTS119,1/1,A,PC,CAT16,-0.045422239233706495,-0.04567184397921841
429,15,IG53,HTS119,1/1,A,PC,CAT16,0.03628484488467942,0.04782678105780542
430,17,IG53,HTS119,1/1,A,PC,CAT16,-0.6123694384856311,-0.08438320958075028
431,13,IG53,HTS119,1/1,A,PC,CAT16,0.026433487334766748,-0.03514804699390805
432,15,IG53,HTS119,1/1,A,PC,CAT16,-3.3840473382580534,-0.14381364271215438
433,16,IG53,HTS119,1/1,A,PC,CAT16,3.7599793188995965,-0.033209740993491874
434,16,IG53,HTS119,1/1,A,PC,CAT16,-4.501350732997184,-0.11033679839988199
435,15,IG53,HTS119,1/1,C,PC,CAT16,0.8180060383776921,0.03363443881747011
436,15,IG53,HTS119,1/1,C,PC,CAT16,0.004510660194490298,-0.03706445123160764
437,16,IG53,HTS119,1/1,A,PC,CAT16,-0.05070780367119728,-0.03650595628233518
438,17,IG53,HTS119,1/1,B,PC,CAT16,-0.0373596169756063,-0.03748058472322241
439,16,IG53,HTS119,1/1,B,PC,CAT16,0.015705344339254863,-0.03480856967180126
440,12,IG53,HTS119,1/1,A,PC,CAT16,-0.39746171808643876,-0.06055409174512557
441,16,IG53,HTS119,1/1,A,PC,CAT16,-0.6738681501857464,-0.089124941208887
442,15,IG53,HTS119,1/1,A,PC,CAT16,0.04033213214766233,-0.03330829892571643
443,16,IG53,HTS119,1/1,A,PC,CAT16,0.01680277371923589,-0.14381364271215438
444,16,IG53,HTS119,1/1,A,PC,CAT16,0.11635004312223064,-0.0300887398063811
445,16,IG53,HTS119,1/1,A,PC,CAT16,0.08697344080684169,-0.02441618326279029
446,16,IG52,HTS119,1/1,A,PC,CAT16,-0.031109778740026996,-0.14381364271215438
447,16,IG52,HTS119,1/1,A,PC,CAT16,-0.1350967016477121,-0.04306553421594695
448,17,IG52,HTS119,1/1,A,PC,CAT16,-0.05190717600103539,-0.14381364271215438
449,17,IG52,HTS119,1/1,A,PC,CAT16,0.4680274596698424,-0.028884142856969927
450,11,IG52,HTS119,1/1,A,PC,CAT16,0.4890333074402601,-0.01819608265128531
451,11,IG52,HTS119,1/1,A,PC,CAT16,-0.4264685658840729,-0.056206591845887055
452,16,IG52,HTS119,1/1,A,PC,CAT16,0.6263585968918909,-0.021306132957037805
453,12,IG52,HTS119,1/1,A,PC,CAT16,0.4205226578775555,-0.0024487152580737553
454,17,IG52,HTS119,1/1,A,PC,CAT16,3.9480127095268553,0.07944197553916965
455,17,IG52,HTS119,1/1,A,PC,CAT16,0.10426492196768616,-0.0273181668227354
456,17,IG52,HTS119,1/1,A,PC,CAT16,-4.299015765089176,-0.07974003588483812
457,16,IG52,HTS119,1/1,A,PC,CAT16,-0.015418193277312801,-0.14381364271215438
458,17,IG52,HTS119,1/1,A,PC,CAT16,-0.7392768516063026,-0.08124030663092295
459,17,IG52,HTS119,1/1,A,PC,CAT16,-1.1128813429171016,-0.14381364271215438
460,17,IG52,HTS119,1/1,A,PC,CAT16,1.4556494265408226,0.06846919241816965
461,0,IG52,HTS119,1/1,A,PC,CAT16,-0.24892099242189247,-0.14381364271215438
462,2,IG52,HTS119,1/0,A,BX,CAT16,2.1020641137496683,0.0033443009804581757
463,2,IG52,HTS119,1/0,A,BX,CAT16,-0.15697052263112318,-0.040064992723777296
464,17,IG52,HTS119,1/0,A,BX,CAT16,-0.34522339490788767,-0.045255710487603636
465,19,IG52,HTS119,1/0,A,BX,CAT16,-0.15697052263112318,-0.14381364271215438
466,19,IG52,HTS119,1/0,A,BX,CAT16,-0.15697052263112318,-0.0890592359207373
467,16,IG52,HTS119,1/1,A,PC,CAT16,0.3146780233537765,-0.02373722861857672
468,18,IG52,HTS119,1/1,A,PC,CAT16,0.18586182147982105,0.18471279803634816
469,18,IG52,HTS119,1/1,A,PC,CAT16,-0.07177060340054216,-0.03868518167263359
470,18,IG52,HTS119,1/1,A,PC,CAT16,1.1906282299085975,0.09204643998255387
471,19,IG52,HTS119,1/1,A,PC,CAT16,-1.5145120939742764,-0.10001011727902072
472,21,IG52,HTS119,1/1,A,PC,CAT16,0.005519121950321583,-0.03978026980846193
473,22,IG52,HTS119,1/1,A,PC,CAT16,-1.2568796902263655,-0.14381364271215438
474,19,IG52,HTS119,1/1,A,PC,CAT16,-2.8368988377042648,-0.14160156467778115
475,19,IG52,HTS119,1/1,A,PC,CAT16,-0.20526865781490772,-0.0890592359207373
476,19,IG52,HTS119,1/1,A,PC,CAT16,0.5339532933304387,0.1518601539614979
477,22,IG52,HTS119,1/1,A,PC,CAT16,-0.7079395803672527,-0.06940240388261858
478,24,IG52,HTS119,1/1,A,PC,CAT16,-0.273324156620145,-0.07080411669647886
479,27,IG52,HTS119,1/1,A,PC,CAT16,-0.15148153720786864,-0.03575034546861363
480,17,IG52,HTS119,1/0,B,BX,CAT16,-2.81195233702513,-0.12738732067472927
481,13,IG52,HTS119,1/0,B,BX,CAT16,-0.10821227056358275,-0.0890592359207373
482,18,IG52,HTS119,1/0,B,BX,CAT16,-1.2936212057549787,-0.14381364271215438
483,17,IG52,HTS119,1/0,C,BX,CAT16,-1.2968054647988045,-0.0981813200921874
484,18,IG52,HTS119,1/0,C,BX,CAT16,-3.763254317393367,-0.1386010231856115
485,18,IG52,HTS119,1/0,C,BX,CAT16,-3.503986092778429,-0.13805347911769733
486,19,IG52,HTS119,1/0,C,BX,CAT16,1.798916613122581,0.9512744931161875
487,17,IG52,HTS119,1/0,C,BX,CAT16,-0.29401834298415874,-0.14381364271215438
488,17,IG52,HTS119,1/0,C,BX,CAT16,-0.13136798610303257,-0.04799343082717449
489,14,IG52,HTS119,1/1,B,PC,CAT16,-1.387511359944283,-0.14381364271215438
490,16,IG52,HTS119,1/1,A,PC,CAT16,-0.34231888726750453,-0.053501724150391054
491,16,IG52,HTS119,1/1,A,PC,CAT16,0.47081326632570075,-0.009128752886626642
492,16,IG52,HTS119,1/1,A,PC,CAT16,-0.14205411778338775,-0.038520918452259335
493,16,IG52,HTS119,1/1,A,PC,CAT16,0.0819952056230349,-0.03112907353541803
494,16,IG52,HTS119,1/1,A,PC,CAT16,-1.1611596135957316,-0.06274426801678225
495,19,IG52,HTS119,1/1,B,PC,CAT16,-0.07509547778191963,-0.040470175334033784
496,2,IG52,HTS119,1/1,A,PC,CAT16,-1.298521060673234,-0.14381364271215438
497,18,IG52,HTS119,1/1,A,PC,CAT16,1.387681881002025,0.7635435339911348
498,26,IG52,HTS119,1/1,A,PC,CAT16,-0.1814861748729265,-0.044861478758705435
499,23,IG52,HTS119,1/1,B,PC,CAT16,-0.21293318693672933,-0.056206591845887055
500,2,IG52,HTS119,1/1,B,PC,CAT16,-0.24844815380185675,-0.06168203252502876
501,20,IG52,HTS119,1/1,B,PC,CAT16,0.00020120372837158741,-0.03538896638379028
502,17,IG52,HTS119,1/1,A,PC,CAT16,0.1757886788431028,-0.02973831160291603
503,0,IG52,HTS119,1/1,A,PC,CAT16,-0.20956148304107255,-0.14381364271215438
504,16,IG52,HTS119,1/1,A,PC,CAT16,0.05515747725847108,-0.03290311631545994
505,17,IG52,HTS119,1/1,A,PC,CAT16,-0.5178452895951116,-0.14381364271215438
506,19,IG52,HTS119,1/1,A,PC,CAT16,0.12678283896450815,-0.02973831160291603
507,19,IG52,HTS119,1/0,B,PC,CAT16,0.083690007164409,-0.03311118306126733
508,19,IG52,HTS119,1/0,B,PC,CAT16,0.00042527112002472243,-0.14381364271215438
509,21,IG52,HTS119,1/0,B,PC,CAT16,-0.27728854127278596,-0.07080411669647886
510,15,IG52,HTS119,1/1,B,PC,CAT16,0.014075503956226679,-0.07080411669647886
511,16,IG52,HTS119,1/1,B,PC,CAT16,-0.011734806842799834,-0.04358022563978627
512,18,IG52,HTS119,1/1,B,PC,CAT16,0.1052601759408349,0.07520398445351396
513,19,IG52,HTS119,1/1,B,PC,CAT16,0.01895272601807723,-0.04212375841913458
514,13,IG45,HTS24,1/1,B,PC,CAT17,0.027563756545609698,-0.034896176722667524
515,15,IG45,HTS24,1/0,C,PC,CAT17,-0.008006196960381774,-0.03902465899474038
516,13,IG45,HTS16,1/0,B,PC,CAT17,0.05429734418527805,-0.030253003026755355
517,13,IG45,HTS16,1/0,B,PC,CAT17,-0.045434179069251526,-0.03784196380804576
518,15,IG45,HTS16,1/0,B,PC,CAT17,-0.004476295526866328,-0.03734917414692301
519,15,IG45,HTS16,1/0,B,PC,CAT17,-0.022419226794519364,-0.14381364271215438
520,15,IG45,HTS16,1/0,B,PC,CAT17,-0.7358832122251667,-0.06312754886432217
521,16,IG45,HTS16,1/0,B,PC,CAT17,0.0619689949435221,-0.033341151569791276
522,12,IG53,HTS119,1/1,B,PC,CAT16,-0.28256377194110593,-0.05826535754124434
523,25,IG45,HTS24,1/1,B,PC,CAT17,2.3647655799613374,0.7322568659505191
524,21,IG45,HTS24,1/1,B,PC,CAT17,-0.2650329657580534,-0.14381364271215438
525,24,IG45,HTS24,1/1,B,PC,CAT17,0.43871594530751307,0.05836152892447407
526,24,IG45,HTS24,1/1,B,PC,CAT17,-0.04279646863905623,-0.0364950054009769
527,22,IG45,HTS24,1/1,B,PC,CAT17,0.12573293646973205,-0.031118122654059742
528,26,IG45,HTS24,1/1,B,PC,CAT17,-0.03168466597218128,-0.035684640180463925
529,20,IG45,HTS24,1/1,A,PC,CAT17,0.9202283592540823,0.01933258776355196
530,20,IG45,HTS24,1/1,B,PC,CAT17,-0.33911178404275094,-0.04607702658947489
531,28,IG45,HTS24,1/1,B,PC,CAT17,0.25351886789709077,-0.02716485448371943
532,18,IG45,HTS24,1/1,B,PC,CAT17,-0.003993249932373516,-0.040064992723777296
533,18,IG45,HTS24,1/1,B,PC,CAT17,-0.021631049721380923,-0.14381364271215438
534,18,IG45,HTS24,1/1,B,PC,CAT17,-0.03926884951038834,-0.04186093726653577
535,17,IG45,HTS24,1/1,B,PC,CAT17,0.09125100840245162,-0.03042821712848789
536,17,IG45,HTS24,1/1,B,PC,CAT17,0.08419579127756811,-0.030734841806519825
537,2,IG45,HTS24,1/1,A,PC,CAT17,0.38403849335295553,1.6083273746131923
538,18,IG45,HTS24,1/1,A,PC,CAT17,0.10183359106657552,-0.030570578586145574
539,18,IG45,HTS24,1/1,A,PC,CAT17,-0.3920249720852503,-0.0566993815070098
540,18,IG45,HTS24,1/1,B,PC,CAT17,0.7367946159278175,0.0021944584378384125
541,19,IG45,HTS24,1/1,B,PC,CAT17,-0.815332314948594,-0.14381364271215438
542,19,IG45,HTS24,1/1,B,PC,CAT17,0.8778970565047813,0.15342612999573244
543,18,IG45,HTS24,1/1,B,PC,CAT17,0.2911454527926017,1.389309747447524
544,19,IG45,HTS24,1/1,B,PC,CAT17,-0.04867549573426606,-0.05421353143867947
545,18,IG45,HTS24,1/1,B,PC,CAT17,0.14886775201386498,-0.014023796853779328
546,19,IG45,HTS24,1/1,B,PC,CAT17,0.10183359106657552,0.2942216116191823
547,18,IG45,HTS24,1/1,B,PC,CAT17,-0.06278592998403308,-0.14381364271215438
548,21,IG45,HTS24,1/1,B,PC,CAT17,0.12535067154022025,-0.02921266929771843
549,20,IG45,HTS24,1/1,B,PC,CAT17,-0.005757048930481317,-0.03578319811268848
550,24,IG45,HTS24,1/1,B,PC,CAT17,-0.005757048930481317,-0.0361007736720787
551,2,IG45,HTS24,1/1,A,PC,CAT17,-2.455915760483608,-0.14381364271215438
552,18,IG45,HTS24,1/1,A,PC,CAT17,-0.47245396548901,-0.14381364271215438
553,21,IG45,HTS24,1/1,A,PC,CAT17,-3.0855861702512617,-0.14381364271215438
554,25,IG45,HTS24,1/1,A,PC,CAT17,-4.061575313844105,-0.11339209429884306
555,22,IG45,HTS24,1/1,B,PC,CAT17,0.17944002847994095,-0.02178797173680227
556,23,IG45,HTS24,1/1,B,PC,CAT17,-0.11687528692375376,-0.04074394736799087
557,21,IG45,HTS24,1/1,B,PC,CAT17,0.1053612101952434,0.02044957766209687
558,23,IG45,HTS24,1/1,B,PC,CAT17,0.06832179048666849,-0.02932217811130126
559,23,IG45,HTS24,1/1,B,PC,CAT17,-0.04279646863905623,-0.0364950054009769
560,23,IG45,HTS24,1/1,B,PC,CAT17,1.0313465972473548,-0.012873954311159569
561,19,IG45,HTS24,1/1,B,PC,CAT17,0.08419579127756811,-0.03084435062010266
562,19,IG45,HTS24,1/1,B,PC,CAT17,-0.003993249932373516,-0.038520918452259335
563,2,IG45,HTS24,1/1,B,PC,CAT17,0.013644570989086184,-0.038520918452259335
564,2,IG45,HTS24,1/1,B,PC,CAT17,-0.14509569050933738,-0.04647125831837309
565,19,IG45,HTS24,1/1,B,PC,CAT17,0.013644570989086184,-0.0890592359207373
566,17,IG45,HTS24,1/1,B,PC,CAT17,-0.20859215858688623,-0.06302899093209761
567,17,IG45,HTS24,1/1,B,PC,CAT17,0.016290206088891014,-0.035257555807490876
568,18,IG45,HTS24,1/1,B,PC,CAT17,0.013644570989086184,-0.14381364271215438
569,18,IG45,HTS24,1/1,B,PC,CAT17,0.13710921177704263,-0.022773551059047777
570,19,IG45,HTS24,1/1,B,PC,CAT17,0.08419579127756811,-0.031019564721835192
571,2,IG45,HTS24,1/1,A,PC,CAT17,-0.10982006979887027,-0.04562804045378527
572,18,IG45,HTS24,1/1,A,PC,CAT17,0.0077652903044488535,-0.037951472621628596
573,21,IG45,HTS24,1/1,A,PC,CAT17,0.501623874588727,-0.012403066412753383
574,2,IG45,HTS24,1/1,B,PC,CAT17,-0.15685423074615976,-0.05114728465836012
575,2,IG45,HTS24,1/1,B,PC,CAT17,-0.9094006157107207,-0.14381364271215438
576,19,IG45,HTS24,1/1,B,PC,CAT17,-0.15685423074615976,-0.14381364271215438
577,20,IG45,HTS24,1/1,B,PC,CAT17,0.0077652903044488535,-0.03539991726514856
578,19,IG45,HTS24,1/1,A,PC,CAT17,-0.24857017258139136,-0.06624855005143294
579,21,IG45,HTS24,1/1,A,PC,CAT17,-0.008696573044312381,-0.03539991726514856
580,26,IG45,HTS24,1/1,A,PC,CAT17,-0.20859124989143765,-0.10731435514499578
581,34,IG45,HTS24,1/1,A,PC,CAT17,0.6109769399744926,0.08331858754000197
582,18,IG45,HTS24,1/1,A,PC,CAT17,-0.133337150272515,-0.041674772283444954
583,34,IG45,HTS24,1/1,A,PC,CAT17,0.0077652903044488535,-0.0359693630957793
584,2,IG45,HTS24,1/1,B,PC,CAT17,0.9014141369784261,0.23582056133545684
585,2,IG45,HTS24,1/1,B,PC,CAT17,0.17238481135505745,-0.02491992380527133
586,19,IG45,HTS24,1/1,B,PC,CAT17,0.0077652903044488535,-0.14381364271215438
587,19,IG45,HTS24,1/1,B,PC,CAT17,0.0077652903044488535,-0.14381364271215438
588,19,IG45,HTS24,1/1,B,PC,CAT17,0.0077652903044488535,-0.14381364271215438
589,18,IG45,HTS24,1/1,A,PC,CAT17,0.07831651059293078,0.07520398445351396
