AISLE,IG,HTS,PLANNING,ABC,UOM,CAT,COSTX,QTYVAR
31,IG61,HTS6,1/1,A,BX,CAT14,-768.345,-4.76
30,IG61,HTS6,1/1,B,BX,CAT14,-676.5523,-25.0
30,IG61,HTS6,1/1,A,BX,CAT14,-640.2827,-100.0
30,IG61,HTS6,1/1,B,BX,CAT14,-640.2827,-100.0
30,IG61,HTS6,1/1,C,BX,CAT14,-1747.8971,-60.0
6,IG30,HTS46,1/1,A,YD,CAT12,-2734.6723,-100.0
31,IG61,HTS6,1/1,C,BX,CAT14,-668.2412,-100.0
31,IG61,HTS6,1/1,B,BX,CAT14,883.8467,20.0
31,IG61,HTS6,1/1,B,BX,CAT14,-858.7379,-33.33
31,IG61,HTS6,1/1,B,BX,CAT14,-1162.0473,-100.0
41,IG27,HTS50,1/1,C,RL,CAT7,-160.9455,-100.0
41,IG27,HTS50,1/1,C,RL,CAT7,-804.7276,-100.0
3,IG31,HTS19,1/1,B,YD,CAT12,-1163.6536,-100.0
31,IG61,HTS6,1/1,C,BX,CAT14,515.7741,25.0
6,IG10,HTS23,1/1,A,BX,CAT4,16700.565,21.1
6,IG10,HTS23,1/1,A,BX,CAT4,-17426.6766,-19.67
15,IG49,HTS119,1/1,C,BG,CAT16,-5.3767,-0.51
3,IG30,HTS58,1/1,A,YD,CAT12,-371.8001,-100.0
17,IG56,HTS119,1/1,B,PC,CAT17,1108.1853,14.29
13,IG46,HTS119,1/1,A,PC,CAT17,-113.57,-1.35
17,IG46,HTS119,1/1,A,PC,CAT17,113.57,3.7
15,IG46,HTS15,1/1,B,PC,CAT17,9.6947,0.38
16,IG46,HTS119,1/1,A,BX,CAT17,120.516,0.98
13,IG46,HTS121,1/1,B,PR,CAT17,-398.7623,-3.87
14,IG46,HTS121,1/1,A,PR,CAT17,-108.7534,-50.0
21,IG46,HTS119,1/1,A,PC,CAT17,-157.7938,-1.03
34,IG46,HTS119,1/1,A,PC,CAT17,-355.0361,-13.43
16,IG46,HTS16,1/1,B,PR,CAT17,-162.1726,-1.6
12,IG46,HTS119,1/1,C,PR,CAT17,260.6887,13.33
12,IG46,HTS119,1/1,A,PC,CAT17,132.7904,500.0
12,IG46,HTS119,1/1,A,PC,CAT17,-115.085,-100.0
15,IG46,HTS119,1/1,A,PC,CAT17,681.6574,3850.0
15,IG46,HTS119,1/1,A,PC,CAT17,5648.0184,32.09
16,IG46,HTS119,1/1,A,PC,CAT17,-6347.3811,-25.75
14,IG53,HTS119,1/1,A,PC,CAT16,-22.9452,-0.34
16,IG53,HTS119,1/1,A,PC,CAT16,76.484,0.79
16,IG53,HTS119,1/1,A,PC,CAT16,-794.3957,-8.91
17,IG53,HTS119,1/1,A,PC,CAT16,229.4921,2.01
17,IG53,HTS119,1/1,A,PC,CAT16,1359.2994,8.43
17,IG53,HTS119,1/1,A,PC,CAT16,-794.3957,-8.33
15,IG53,HTS119,1/1,C,PC,CAT16,24.4923,0.95
15,IG53,HTS119,1/1,A,PC,CAT16,81.7482,137.5
16,IG53,HTS119,1/1,A,PC,CAT16,-81.7482,-0.88
17,IG53,HTS119,1/1,A,PC,CAT16,68.5183,0.71
16,IG53,HTS119,1/1,A,PC,CAT16,-545.2416,-5.93
16,IG53,HTS119,1/1,A,PC,CAT16,545.2416,13.79
3,IG30,HTS37,1/1,A,YD,CAT12,-1303.2901,-9.93
11,IG14,HTS15,1/1,A,BX,CAT8,1304.307,5.41
0,IG14,HTS15,1/1,A,BX,CAT8,-1956.4604,-100.0
3,IG31,HTS55,1/1,A,YD,CAT12,2367.4184,100.0
4,IG31,HTS55,1/1,A,YD,CAT12,-308.7937,-100.0
4,IG31,HTS55,1/1,A,YD,CAT12,-1543.9685,-100.0
4,IG31,HTS55,1/1,A,YD,CAT12,-514.6562,-100.0
10,IG14,HTS119,1/0,C,BX,CAT8,1939.2456,40.0
99,IG30,HTS41,1/1,A,YD,CAT12,-1001.2621,-2.67
7,IG42,HTS15,1/1,C,RL,CAT12,-525.9777,-13.64
9,IG14,HTS15,1/1,A,BX,CAT8,2163.8482,650.0
9,IG14,HTS15,1/1,A,BX,CAT8,3828.3469,46.94
10,IG14,HTS15,1/1,A,BX,CAT8,-832.2493,-35.71
8,IG14,HTS15,1/1,C,BX,CAT8,-317.9908,-33.33
11,IG14,HTS15,1/1,C,BX,CAT8,160.1921,100.0
8,IG14,HTS15,1/1,A,BX,CAT8,697.2633,20.0
9,IG14,HTS15,2/0,B,BX,CAT8,1019.5378,44.44
8,IG14,HTS9,2/0,B,BX,CAT8,265.7014,14.29
8,IG14,HTS119,1/1,A,BX,CAT8,-30332.1511,-84.21
9,IG14,HTS119,1/1,A,BX,CAT8,32227.9105,566.67
37,IG64,HTS15,1/1,A,BX,CAT14,-1825.6756,-100.0
30,IG61,HTS6,1/1,A,BX,CAT14,-1020.4325,-100.0
32,IG61,HTS6,1/1,A,BX,CAT14,-1020.4325,-100.0
2,IG30,HTS35,1/1,A,YD,CAT12,2563.5166,123.08
3,IG30,HTS35,1/1,A,YD,CAT12,-560.7693,-100.0
4,IG30,HTS35,1/1,A,YD,CAT12,-2002.7474,-100.0
14,IG52,HTS119,1/1,A,PC,CAT16,-393.6578,-4.35
17,IG52,HTS119,1/1,A,PC,CAT16,-2755.6044,-19.31
17,IG52,HTS119,1/1,A,PC,CAT16,2263.5322,31.08
7,IG14,HTS15,1/1,A,BX,CAT8,168.3152,4.76
0,IG14,HTS15,1/1,A,BX,CAT8,-168.3152,-100.0
18,IG52,HTS119,1/0,B,PC,CAT16,-146.0176,-8.33
2,IG38,HTS61,1/1,B,SQFT,CAT8,1088.9514,365.13
2,IG38,HTS61,1/1,B,SQFT,CAT8,-3051.0259,-28.88
4,IG30,HTS46,1/1,A,YD,CAT12,-2961.6331,-100.0
4,IG30,HTS46,1/1,A,YD,CAT12,2961.6331,46.43
3,IG30,HTS46,1/1,A,YD,CAT12,-683.4538,-1.71
19,IG45,HTS24,1/1,B,PC,CAT17,-2225.6835,-17.54
19,IG45,HTS24,1/1,B,PC,CAT17,222.5683,8.7
14,IG45,HTS24,1/1,A,BG,CAT17,612.4698,740.0
14,IG45,HTS24,1/1,A,BG,CAT17,-595.9166,-7.26
14,IG45,HTS24,1/1,A,BG,CAT17,2731.2843,19.3
15,IG45,HTS24,1/1,A,BG,CAT17,-16.5532,-0.22
17,IG45,HTS24,1/1,A,BG,CAT17,-1324.2591,-37.04
18,IG45,HTS24,1/1,A,PC,CAT17,-688.5708,-100.0
18,IG45,HTS24,1/1,A,PC,CAT17,-219.0907,-4.67
19,IG45,HTS24,1/1,A,PC,CAT17,62.5973,3.17
12,IG45,HTS119,1/1,B,BG,CAT17,23.7589,0.49
16,IG47,HTS119,1/1,A,PC,CAT17,-354.4494,-3.75
18,IG47,HTS119,1/1,A,PC,CAT17,193.33599999999998,1.82
6,IG47,HTS119,1/1,B,PC,CAT17,-241.9935,-1.22
18,IG47,HTS119,1/1,B,PC,CAT17,120.9968,2.16
19,IG47,HTS119,1/1,B,PC,CAT17,967.9741,8.19
99,IG47,HTS119,1/1,B,PC,CAT17,-725.9806,-100.0
15,IG47,HTS119,1/1,B,PC,CAT17,140.1156,1.71
15,IG47,HTS119,1/1,A,PR,CAT17,23.5335,0.21
16,IG47,HTS119,1/1,A,PR,CAT17,1553.2101,10.02
9,IG36,HTS47,1/1,B,BX,CAT8,-477.5044,-100.0
12,IG47,HTS119,1/1,A,PC,CAT17,16.1475,0.07
16,IG47,HTS119,1/1,A,PC,CAT17,-129.1797,-2.6
12,IG47,HTS119,1/1,B,PC,CAT17,-4924.9754,-100.0
12,IG47,HTS119,1/1,B,PC,CAT17,4924.9754,62.89
14,IG47,HTS119,1/1,B,PC,CAT17,2115.3173,18.82
14,IG47,HTS119,1/1,B,PC,CAT17,16857.9487,483.33
15,IG47,HTS119,1/1,B,PC,CAT17,-2163.7597,-20.03
99,IG47,HTS119,1/1,B,PC,CAT17,-16938.686,-100.0
14,IG47,HTS119,1/1,B,PC,CAT17,-85.1514,-0.61
14,IG47,HTS119,1/1,C,PR,CAT17,-141.2009,-1.69
14,IG47,HTS119,1/1,C,PR,CAT17,-117.6674,-100.0
12,IG53,HTS119,1/1,A,PC,CAT16,-1147.178,-27.47
14,IG53,HTS119,1/1,A,PC,CAT16,917.7424,6.45
15,IG53,HTS119,1/1,A,PC,CAT16,244.7313,228.57
2,IG53,HTS119,1/1,A,PC,CAT16,193.486,2.33
13,IG53,HTS119,1/1,A,PC,CAT16,193.486,2.56
17,IG53,HTS119,1/1,A,PC,CAT16,-386.9719,-7.52
17,IG53,HTS119,1/1,A,PC,CAT16,133.3347,2.15
17,IG53,HTS119,1/1,A,PC,CAT16,-118.5197,-100.0
17,IG53,HTS119,1/1,A,PC,CAT16,-29.6299,-100.0
12,IG53,HTS119,1/1,A,PC,CAT16,-797.6496,-14.49
17,IG53,HTS119,1/1,A,PC,CAT16,638.1197,47.06
15,IG53,HTS119,1/1,B,PC,CAT16,-222.8074,-100.0
15,IG53,HTS119,1/1,B,PC,CAT16,101.2761,1.49
16,IG53,HTS119,1/1,B,PC,CAT16,141.7865,77.78
13,IG53,HTS119,1/1,A,PC,CAT16,-222.0099,-1.73
14,IG53,HTS119,1/1,A,PC,CAT16,1332.0596,12.0
17,IG53,HTS119,1/1,A,PC,CAT16,-177.6079,-61.54
12,IG53,HTS119,1/1,A,PC,CAT16,-307.7991,-2.5
12,IG53,HTS119,1/1,A,PC,CAT16,-307.7991,-10.0
15,IG53,HTS119,1/1,A,PC,CAT16,-307.7991,-5.26
16,IG53,HTS119,1/1,A,PC,CAT16,923.3972,103.45
14,IG53,HTS119,1/1,B,PC,CAT16,-381.1031,-100.0
15,IG53,HTS119,1/1,B,PC,CAT16,285.8273,5.45
8,IG13,HTS119,1/1,A,BX,CAT3,-451.8638,-2.33
8,IG13,HTS119,1/1,A,BX,CAT3,-451.8638,-100.0
11,IG13,HTS119,1/1,A,BX,CAT3,903.7276,8.0
7,IG13,HTS119,1/1,A,BX,CAT3,-6988.8269,-63.04
7,IG13,HTS119,1/1,A,BX,CAT3,11808.7075,41.18
8,IG13,HTS119,1/1,A,BX,CAT3,-481.9881,-2.44
9,IG13,HTS119,1/1,A,BX,CAT3,-2409.9403,-30.3
11,IG13,HTS119,1/1,A,BX,CAT3,-963.9761,-3.92
7,IG13,HTS15,1/1,A,BX,CAT3,6303.7348,111.11
9,IG13,HTS15,1/1,A,BX,CAT3,-6934.1082,-13.75
19,IG54,HTS119,1/1,A,PC,CAT16,3090.9985,255.56
19,IG54,HTS119,1/1,A,PC,CAT16,-4300.5197,-100.0
19,IG54,HTS119,1/1,A,PC,CAT16,1343.9124,76.92
7,IG22,HTS48,1/1,A,RL,CAT7,-2671.2325,-100.0
38,IG22,HTS48,1/1,A,RL,CAT7,1246.5751,5.74
38,IG22,HTS48,1/1,A,RL,CAT7,-400.2621,-18.18
10,IG26,HTS56,1/1,C,BX,CAT7,-137.8901,-25.0
38,IG26,HTS56,1/1,C,BX,CAT7,-137.8901,-11.11
13,IG53,HTS16,1/1,A,PC,CAT16,194.1541,156.82
13,IG53,HTS16,1/1,A,PC,CAT16,-50.6489,-100.0
13,IG53,HTS16,1/1,A,PC,CAT16,-104.1116,-0.86
13,IG53,HTS119,1/1,C,PC,CAT16,-146.6895,-1.0
8,IG22,HTS48,2/0,C,RL,CAT7,-92.6428,-2.78
14,IG51,HTS15,1/1,C,PC,CAT17,15.1773,0.11
99,IG57,HTS15,1/0,C,BX,CAT17,-146.859,-1.87
99,IG57,HTS15,1/1,C,BX,CAT17,41.9597,2.44
15,IG53,HTS119,1/1,B,BG,CAT16,296.2162,6.63
16,IG53,HTS119,1/1,B,BG,CAT16,-128.7897,-100.0
16,IG53,HTS119,1/1,B,BG,CAT16,-167.4266,-2.27
8,IG14,HTS119,1/1,A,BX,CAT8,-865.4291,-5.63
7,IG14,HTS14,1/1,A,RL,CAT8,1566.547,15.79
11,IG69,HTS120,1/1,A,BX,CAT14,9896.0667,100.0
11,IG69,HTS120,1/1,A,BX,CAT14,-6597.3778,-33.33
37,IG69,HTS120,1/1,A,BX,CAT14,-4618.1645,-43.75
11,IG69,HTS76,1/1,A,BX,CAT14,-1265.4153,-20.0
9,IG16,HTS119,1/1,A,BX,CAT12,-1076.9421,-4.95
10,IG16,HTS119,1/1,A,BX,CAT12,195.8076,2.67
0,IG16,HTS119,1/1,A,BX,CAT12,-1233.6592,-100.0
9,IG16,HTS119,1/1,A,BX,CAT12,2659.6344,4.84
11,IG64,HTS15,1/1,A,BX,CAT14,-3726.6786,-11.63
37,IG64,HTS15,1/1,A,BX,CAT14,2981.3429,33.33
37,IG64,HTS15,1/1,A,BX,CAT14,-3726.6786,-100.0
37,IG64,HTS15,1/1,A,BX,CAT14,-5962.6858,-28.57
37,IG64,HTS15,1/1,A,BX,CAT14,-2236.0072,-33.33
37,IG64,HTS15,1/1,A,BX,CAT14,11180.0359,214.29
11,IG64,HTS15,1/1,A,BX,CAT14,-4177.5972,-100.0
11,IG64,HTS15,1/1,A,BX,CAT14,-5013.1167,-22.22
11,IG64,HTS15,1/1,A,BX,CAT14,12532.7917,107.14
11,IG64,HTS15,1/1,A,BX,CAT14,-5848.6361,-14.58
37,IG64,HTS15,1/1,A,BX,CAT14,5848.6361,35.0
37,IG64,HTS15,1/1,A,BX,CAT14,-4177.5972,-38.46
11,IG64,HTS15,1/1,A,BX,CAT14,-850.6310000000001,-4.76
8,IG64,HTS15,1/1,A,BX,CAT14,3269.4028,9.38
11,IG64,HTS15,1/1,A,BX,CAT14,-2724.5023,-100.0
11,IG64,HTS15,1/1,A,BX,CAT14,-1089.8009,-100.0
10,IG64,HTS15,1/1,A,BX,CAT14,18899.7752,1000.0
11,IG64,HTS15,1/1,A,BX,CAT14,14174.8314,500.0
11,IG64,HTS15,1/1,A,BX,CAT14,4724.9438,26.32
37,IG64,HTS15,1/1,A,BX,CAT14,-940.1998,-14.29
37,IG64,HTS15,1/1,A,BX,CAT14,-343.8715,-2.94
10,IG64,HTS15,1/1,A,BX,CAT14,201.2642,3.85
37,IG67,HTS117,1/1,A,BX,CAT14,-1653.2466,-5.33
10,IG16,HTS15,1/1,A,BX,CAT12,-301.2469,-3.66
8,IG16,HTS15,1/1,A,BX,CAT12,-903.7406,-5.88
11,IG16,HTS15,1/1,A,BX,CAT12,401.6625,7.27
39,IG41,HTS56,1/1,A,RL,CAT7,-1712.0045,-100.0
3,IG31,HTS55,1/1,A,YD,CAT12,-2615.4546,-15.53
3,IG31,HTS55,1/1,A,YD,CAT12,-132.9892,-7.89
3,IG31,HTS55,1/1,A,YD,CAT12,-1684.5301,-52.78
4,IG31,HTS55,1/1,A,YD,CAT12,1374.2219,100.0
14,IG51,HTS119,1/1,C,PC,CAT16,-173.3492,-3.7
14,IG57,HTS15,1/1,C,BX,CAT17,83.9194,400.0
2,IG31,HTS55,1/1,A,YD,CAT12,155.32,1.02
3,IG31,HTS55,1/1,A,YD,CAT12,1397.8803,5.88
2,IG31,HTS55,1/1,A,YD,CAT12,-33807.9944,-50.19
2,IG31,HTS55,1/1,A,YD,CAT12,20968.2048,1500.0
3,IG31,HTS55,1/1,A,YD,CAT12,1604.9737,11.65
6,IG31,HTS55,1/1,A,YD,CAT12,931.9202,3.85
6,IG31,HTS55,1/1,A,YD,CAT12,7714.2284,22.99
2,IG31,HTS55,1/1,A,YD,CAT12,2070.9338,8.23
2,IG31,HTS55,1/1,A,YD,CAT12,1397.8803,100.0
3,IG31,HTS55,1/1,A,YD,CAT12,2795.7606,33.54
4,IG31,HTS55,1/1,A,YD,CAT12,362.4134,35.0
4,IG31,HTS55,1/1,A,YD,CAT12,103.5467,0.44
4,IG31,HTS55,1/1,A,YD,CAT12,1242.5603,42.11
5,IG31,HTS55,1/1,A,YD,CAT12,-6989.4016,-100.0
5,IG31,HTS55,1/1,A,YD,CAT12,207.0934,0.62
5,IG31,HTS55,1/1,A,YD,CAT12,207.0934,0.38
11,IG51,HTS15,1/1,A,PC,CAT16,-468.6903,-10.91
12,IG51,HTS15,1/1,A,YD,CAT16,-593.5112,-3.85
15,IG51,HTS15,1/1,A,YD,CAT16,-3857.8231,-16.46
16,IG51,HTS15,1/1,A,YD,CAT16,-14541.0255,-100.0
17,IG51,HTS15,1/1,A,YD,CAT16,18995.3274,6465.66
22,IG55,HTS95,1/1,A,FT,CAT16,-767.3602,-100.0
26,IG55,HTS95,1/1,A,FT,CAT16,3069.4407,15.38
27,IG55,HTS95,1/1,A,FT,CAT16,-2302.0805,-6.25
34,IG55,HTS95,1/1,A,FT,CAT16,-2.6644,0.0
11,IG51,HTS119,1/1,A,PC,CAT16,967.5439,230.77
12,IG51,HTS119,1/1,A,PC,CAT16,-1290.0586,-20.67
11,IG53,HTS119,1/1,A,PC,CAT16,3609.5327,1950.0
12,IG53,HTS119,1/1,A,PC,CAT16,-1851.0424,-38.46
0,IG53,HTS119,1/1,A,PC,CAT16,-1851.0424,-10.0
12,IG54,HTS119,1/1,B,PC,CAT16,242.1847,6.56
14,IG54,HTS119,1/1,C,PC,CAT16,-79.3842,-4.38
41,IG25,HTS48,1/1,A,BG,CAT7,101.3967,1.82
41,IG25,HTS48,1/1,A,BG,CAT7,-2230.7266,-88.0
9,IG16,HTS15,1/1,A,BX,CAT12,661.3582,2.04
9,IG16,HTS15,1/1,A,BX,CAT12,1984.0745,3.26
8,IG16,HTS9,1/1,B,RL,CAT12,-138.8021,-25.0
99,IG16,HTS9,1/1,B,RL,CAT12,-138.8021,-1.41
3,IG33,HTS36,1/1,A,YD,CAT12,-1986.205,-100.0
37,IG67,HTS117,1/1,A,BX,CAT14,1653.2466,4.44
11,IG67,HTS117,1/1,A,BX,CAT14,-8949.1017,-20.24
15,IG67,HTS117,1/1,A,BX,CAT14,4211.342000000001,10.0
37,IG67,HTS117,1/1,A,BX,CAT14,12634.026000000002,100.0
37,IG67,HTS117,1/1,A,BX,CAT14,2105.6710000000003,12.9
37,IG67,HTS117,1/1,A,BX,CAT14,2105.6710000000003,5.0
37,IG67,HTS117,1/1,A,BX,CAT14,3684.9242,25.93
37,IG67,HTS117,1/1,A,BX,CAT14,-18424.6212,-43.75
38,IG26,HTS56,2/0,C,BX,CAT7,-224.4837,-9.09
32,IG61,HTS6,1/1,A,BX,CAT14,17506.0966,210.0
32,IG61,HTS6,1/1,A,BX,CAT14,-24175.0857,-54.72
32,IG61,HTS6,1/1,A,BX,CAT14,60020.9025,480.0
32,IG61,HTS6,1/1,A,BX,CAT14,2500.8709,20.0
32,IG61,HTS6,1/1,A,BX,CAT14,-21674.2148,-47.27
32,IG61,HTS6,1/1,A,BX,CAT14,-27509.5803,-53.23
32,IG61,HTS6,1/1,A,BX,CAT14,-24175.0857,-50.0
32,IG61,HTS6,1/1,A,BX,CAT14,15005.2256,900.0
9,IG22,HTS48,1/1,A,RL,CAT7,-1074.0652,-3.77
37,IG22,HTS48,1/1,A,RL,CAT7,537.0326,2.04
37,IG22,HTS48,1/1,A,RL,CAT7,4296.2609,4.21
37,IG22,HTS48,1/1,A,RL,CAT7,-2148.1305,-7.41
38,IG22,HTS48,1/1,A,RL,CAT7,8592.5219,100.0
41,IG22,HTS48,1/1,A,RL,CAT7,-9532.3289,-49.31
27,IG55,HTS95,1/1,C,FT,CAT16,-11535.173,-100.0
27,IG55,HTS95,1/1,C,FT,CAT16,9132.011999999999,136.49
12,IG51,HTS119,1/1,B,PC,CAT16,97.365,2.17
3,IG33,HTS36,1/1,A,YD,CAT12,-2913.4118,-100.0
4,IG33,HTS36,1/1,A,YD,CAT12,2595.585,100.0
4,IG33,HTS36,1/1,B,YD,CAT12,-1183.3287,-100.0
31,IG61,HTS6,1/1,A,BX,CAT14,-937.4093,-11.11
30,IG61,HTS6,1/1,A,BX,CAT14,858.7379,33.33
32,IG61,HTS6,1/1,A,BX,CAT14,-858.7379,-33.33
40,IG26,HTS56,2/0,B,BX,CAT7,965.2304,13.21
4,IG30,HTS46,1/1,A,YD,CAT12,-411.7793,-100.0
11,IG14,HTS15,1/1,C,BX,CAT8,59.1708,100.0
11,IG14,HTS15,1/1,C,BX,CAT8,-144.6275,-100.0
9,IG14,HTS15,1/1,C,BX,CAT8,-70.5288,-100.0
40,IG22,HTS48,2/0,C,RL,CAT7,-2683.9028,-100.0
10,IG16,HTS119,1/1,A,BX,CAT12,-1969.5415,-42.86
39,IG26,HTS56,2/0,C,BX,CAT7,-152.3644,-9.09
41,IG41,HTS56,2/0,C,BX,CAT7,918.8327,60.0
41,IG41,HTS56,2/0,C,BX,CAT7,-918.8327,-100.0
39,IG41,HTS56,1/1,A,BX,CAT7,408.2462,28.57
39,IG41,HTS56,1/1,A,BX,CAT7,-408.2462,-100.0
41,IG41,HTS56,1/1,A,BX,CAT7,-102.0616,-14.29
20,IG45,HTS23,1/1,B,BX,CAT17,325.2741,14.29
0,IG45,HTS23,1/1,B,BX,CAT17,-1301.0966,-100.0
32,IG61,HTS6,1/1,A,BX,CAT14,-1230.0148,-100.0
32,IG61,HTS6,1/1,A,BX,CAT14,-2460.0297,-100.0
32,IG61,HTS6,1/1,A,BX,CAT14,-666.9005,-100.0
32,IG61,HTS6,1/1,C,BX,CAT14,-1024.4560000000001,-33.33
32,IG61,HTS6,1/1,A,BG,CAT14,-1528.2181,-25.0
32,IG61,HTS6,1/1,C,BX,CAT14,-1892.2275,-50.0
32,IG61,HTS6,1/1,C,BX,CAT14,-946.1137,-50.0
32,IG61,HTS6,1/1,B,BX,CAT14,-858.7379,-100.0
32,IG61,HTS6,1/1,A,BX,CAT14,1667.2473,100.0
32,IG61,HTS6,1/1,A,BX,CAT14,2040.865,200.0
32,IG61,HTS6,1/1,A,BX,CAT14,768.345,100.0
32,IG61,HTS6,1/1,A,BX,CAT14,-831.6187,-100.0
32,IG61,HTS6,1/1,A,BX,CAT14,-727.1626,-6.67
32,IG61,HTS6,1/1,C,BX,CAT14,-614.6725,-20.0
32,IG61,HTS6,1/1,A,BX,CAT14,-1016.2666,-100.0
32,IG61,HTS6,1/1,A,BX,CAT14,-640.2827,-25.0
32,IG61,HTS6,1/1,B,BX,CAT14,-836.9763,-6.25
32,IG61,HTS6,1/1,C,BX,CAT14,-642.7978,-100.0
32,IG61,HTS6,1/1,A,BX,CAT14,-2024.7392,-27.78
30,IG61,HTS6,1/1,A,BX,CAT14,2490.8308,60.0
32,IG61,HTS6,1/1,A,BX,CAT14,-9133.0462,-61.11
32,IG61,HTS6,1/1,A,BX,CAT14,4981.6616,300.0
33,IG61,HTS6,1/1,A,BX,CAT14,1660.5539,40.0
37,IG67,HTS76,1/1,A,BX,CAT14,24653.7483,40.91
37,IG67,HTS76,1/1,A,BX,CAT14,-17348.933999999997,-54.29
37,IG67,HTS76,1/1,A,BX,CAT14,-5478.6107,-21.43
37,IG67,HTS117,1/1,A,BX,CAT14,-526.4177,-2.5
37,IG67,HTS117,1/1,A,BX,CAT14,-4211.342000000001,-10.81
37,IG67,HTS117,1/1,A,BX,CAT14,1579.2532,6.67
33,IG61,HTS6,1/1,A,BX,CAT14,833.6236,16.67
33,IG61,HTS6,1/1,A,BX,CAT14,-831.6187,-7.14
33,IG61,HTS6,1/1,B,BX,CAT14,-755.2879,-50.0
4,IG31,HTS55,1/1,A,YD,CAT12,-1773.1895,-100.0
10,IG16,HTS119,1/1,A,BX,CAT12,-785.8011,-1.82
7,IG16,HTS119,1/1,A,BX,CAT12,-819.3823,-100.0
10,IG16,HTS119,1/1,A,BX,CAT12,819.3823,3.45
8,IG16,HTS15,1/1,A,BG,CAT12,10501.1793,37.6
9,IG16,HTS15,1/1,A,BG,CAT12,-10338.7899,-31.41
3,IG33,HTS36,1/1,A,YD,CAT12,6048.897,71.28
3,IG33,HTS36,1/1,A,YD,CAT12,-2979.3075,-5.32
5,IG33,HTS36,1/1,A,YD,CAT12,-3069.5895,-25.37
15,IG54,HTS119,1/1,A,PC,CAT16,-862.8755,-100.0
16,IG54,HTS119,1/1,A,PC,CAT16,1398.4534,26.11
16,IG54,HTS119,1/1,A,PC,CAT16,-1428.2077,-9.68
33,IG61,HTS6,1/1,A,BX,CAT14,-2395.4078,-33.33
33,IG61,HTS6,1/1,C,BX,CAT14,-883.8467,-50.0
33,IG61,HTS6,1/1,C,BX,CAT14,-883.8467,-100.0
33,IG61,HTS6,1/1,B,BX,CAT14,-858.7379,-33.33
33,IG61,HTS6,1/1,A,BX,CAT14,1020.4325,25.0
33,IG61,HTS6,1/1,A,BX,CAT14,830.9413,25.0
16,IG46,HTS121,1/1,A,PR,CAT17,145.0045,1.14
3,IG31,HTS55,1/1,A,YD,CAT12,-1603.5804,-100.0
3,IG31,HTS55,1/1,A,YD,CAT12,2600.4006,9.49
3,IG31,HTS55,1/1,A,YD,CAT12,-1603.5804,-9.79
3,IG31,HTS55,1/1,A,YD,CAT12,-216.7,-100.0
4,IG31,HTS55,1/1,A,YD,CAT12,1646.9204,223.53
5,IG31,HTS55,1/1,A,YD,CAT12,-823.4602,-12.58
3,IG30,HTS35,1/1,A,YD,CAT12,2403.2968,10.1
3,IG30,HTS35,1/1,A,YD,CAT12,-4486.1541,-100.0
4,IG30,HTS35,1/1,A,YD,CAT12,-2403.2968,-100.0
4,IG30,HTS35,1/1,A,YD,CAT12,-1041.4286,-100.0
6,IG30,HTS35,1/1,A,YD,CAT12,5527.5827,230.0
13,IG47,HTS119,1/0,C,PR,CAT17,145.0751,17.86
1,IG27,HTS50,1/1,A,RL,CAT7,-138.996,-100.0
9,IG16,HTS15,1/1,A,BX,CAT12,15211.238000000001,46.94
21,IG7,HTS95,1/0,C,BX,CAT8,-1097.5216,-100.0
34,IG43,HTS95,1/1,A,BX,CAT10,1977.9579999999999,7.14
3,IG33,HTS36,1/1,A,YD,CAT12,451.4102,3.11
3,IG33,HTS36,1/1,A,YD,CAT12,-3520.9998,-6.64
5,IG33,HTS36,1/1,A,YD,CAT12,3069.5895,34.0
16,IG54,HTS119,1/1,A,PC,CAT16,238.0346,3.64
17,IG56,HTS119,1/1,B,PC,CAT17,209.7959,7.69
8,IG39,HTS62,1/1,B,BX,CAT9,-452.6694,-14.29
15,IG53,HTS119,1/1,B,PC,CAT16,202.5521,3.03
34,IG55,HTS95,1/1,A,FT,CAT16,-2302.0805,-4.05
11,IG53,HTS119,1/1,A,PC,CAT16,-3239.3242,-100.0
12,IG53,HTS119,1/1,A,PC,CAT16,-1110.6254,-100.0
39,IG25,HTS48,1/1,B,BG,CAT7,-206.68599999999998,-100.0
34,IG17,HTS95,1/1,A,BX,CAT12,-1183.7339,-33.33
0,IG14,HTS15,1/1,C,BX,CAT8,-200.3826,-100.0
11,IG14,HTS15,1/1,C,BX,CAT8,229.1711,100.0
0,IG14,HTS15,1/1,C,BX,CAT8,-229.1711,-100.0
7,IG14,HTS119,1/1,A,BX,CAT8,-3656.1075,-100.0
10,IG14,HTS119,1/1,A,BX,CAT8,1218.7025,2.94
0,IG14,HTS119,1/1,A,BX,CAT8,1218.7025,100.0
0,IG14,HTS119,1/1,A,BX,CAT8,-609.3512,-100.0
34,IG46,HTS119,1/1,A,PC,CAT17,-39.4485,-100.0
34,IG46,HTS119,1/1,A,PC,CAT17,-189.3521,-3.23
12,IG46,HTS119,1/1,A,BX,CAT17,62.2975,2.76
12,IG46,HTS119,1/1,A,BX,CAT17,-498.38,-100.0
13,IG46,HTS119,1/1,A,BX,CAT17,-124.595,-66.67
14,IG46,HTS119,1/1,A,BX,CAT17,778.7187,8.56
17,IG46,HTS119,1/1,A,BX,CAT17,436.0825,2.99
18,IG56,HTS119,1/1,B,PC,CAT17,-778.4025,-66.67
18,IG56,HTS119,1/1,B,PC,CAT17,3892.0127,55.56
